#{"t_start": 1785950834.2076232, "env_id": "poke-env-v0"}
r,l,t
-40.14,58,2.703484
35.027848,86,3.727173
-32.19,78,4.664335
-32.35,167,6.682916
-37.74,74,7.518155
32.09622,86,9.199537
-32.1,51,9.797796
-35.06,59,10.478445
-36.41,53,11.112666
-31.89,69,11.930984
32.599068,76,12.83936
37.070222,66,13.629178
38.429056,62,14.374204
-32.04,102,16.221808
34.352023,62,16.946857
37.842312,46,17.493293
37.209169,51,18.134654
32.084416,46,18.692882
37.659394,47,19.25972
-41.29,47,19.828663
33.0,79,20.785098
-37.81,118,23.091465
34.605469,99,24.290665
37.265976,51,24.915927
38.263869,53,25.553334
31.859116,156,27.409935
35.157759,57,28.085548
32.055172,49,28.688845
41.942813,37,29.757123
34.822949,72,30.628429
32.343434,43,31.160532
33.0,57,31.859944
36.938808,51,32.492849
37.840784,49,33.102899
37.579412,55,33.754121
42.710671,61,34.476184
-39.86,44,35.033349
32.850909,45,36.181265
40.820734,45,36.724291
-33.0,43,37.228593
-32.46,56,37.931619
34.543423,40,38.444875
-32.21,51,39.056627
40.31289,58,39.775284
-33.0,75,40.695359
36.0,61,41.434713
34.557775,35,41.855267
34.354812,51,43.120743
35.438111,50,43.718565
35.391753,54,44.390886
-32.88,52,45.027087
38.743295,35,45.461393
36.0,45,46.029067
-35.22,37,46.468133
35.438272,87,47.763976
42.812795,60,48.508927
32.518519,50,49.109338
-38.24,44,50.251148
32.13245,43,50.791103
37.769517,76,51.725955
32.259259,79,52.685899
37.085664,38,53.160348
36.995016,36,53.626635
38.935223,37,54.086165
-34.73,69,54.893286
31.738281,86,55.943844
43.752975,45,57.118818
38.522059,31,57.510188
44.468843,29,57.870865
39.0,44,58.426427
32.809231,33,58.830132
42.989765,43,59.362773
41.857664,32,59.748808
-32.61,86,60.810988
43.145593,28,61.151298
38.839506,37,61.617471
34.943363,52,62.241479
-34.43,67,63.069251
38.3,43,64.241176
-32.37,45,64.809946
32.5,85,65.867161
35.445736,34,66.269467
44.914266,38,66.728207
-36.87,56,67.425503
35.5,58,68.145348
32.426282,46,68.726141
38.135802,33,69.212631
37.664117,31,69.591825
32.578231,43,70.132132
-34.58,52,71.437017
35.25,47,72.046181
47.801471,19,72.484288
36.456041,57,73.182411
40.206998,77,74.121646
40.787266,38,74.619146
37.47746,44,75.166298
40.053318,40,75.679264
40.903117,67,76.530721
45.596642,39,77.01115
40.410858,32,77.42039
37.098394,49,78.700282
-36.96,53,79.370951
-32.5,76,80.312296
-32.03,53,81.046994
40.282933,30,81.518315
42.597682,57,82.242105
34.244068,55,82.920379
31.852113,52,83.577791
41.023324,34,83.988875
45.847733,23,84.266733
35.1148,39,84.75951
40.526432,34,85.920287
40.773642,28,86.27915
34.850951,33,86.693181
37.681686,50,87.329661
43.575596,22,87.582091
37.808392,78,88.543484
43.170262,28,88.887357
43.978363,38,89.349433
35.195591,45,90.011728
46.882554,27,90.432455
38.688976,35,90.865319
-32.51,55,91.575813
40.438624,49,92.180131
37.160324,45,93.394247
42.0,32,93.827254
35.517787,42,94.354647
35.229927,41,94.867249
42.139414,70,95.729945
37.817745,51,96.387758
41.901818,25,96.855402
35.5,39,97.436909
41.204633,34,97.834465
42.451411,35,98.280361
40.31845,42,98.81625
35.212706,74,100.395971
35.613281,48,100.980052
40.680769,57,101.687504
42.791106,45,102.252905
35.947514,81,103.268145
-35.31,47,103.838274
39.0,50,104.468985
43.816441,42,104.979933
42.0,22,105.268002
40.654543,78,106.225261
38.247967,53,107.481108
34.798129,45,108.049882
32.709091,50,108.697141
43.637155,41,109.215932
38.177383,57,109.944871
38.248445,34,110.359247
46.873326,21,110.621262
39.708352,48,111.212523
41.206349,29,111.575165
40.843911,34,111.99834
37.819299,54,112.663903
45.826774,39,113.139249
-32.26,62,114.555526
34.978595,42,115.117407
41.521652,32,115.500358
35.724409,50,116.173436
35.343284,28,116.566043
-32.63,47,117.198033
32.5,48,117.778793
44.563536,36,118.233485
41.127018,35,118.665981
35.902878,41,119.183475
44.354717,52,119.834415
38.669261,32,120.249609
35.641026,35,120.897179
36.96495,45,122.139209
38.404412,27,122.481526
41.5,43,123.008247
44.728522,35,123.457422
40.512162,29,123.832789
34.846667,53,124.516023
32.321678,95,125.792656
40.083232,41,126.386137
39.623922,96,127.676287
38.234421,29,128.027253
37.990444,33,129.101259
-32.59,40,129.609619
38.348361,28,129.975612
-31.9,88,131.081511
-32.71,53,131.746039
47.284224,36,132.191475
43.884022,45,132.740504
38.73622,68,133.569081
44.118414,52,134.220447
46.106045,30,134.601785
32.340836,42,135.126029
42.362721,52,136.477139
32.248276,59,137.204863
37.586129,44,137.762983
36.0,34,138.184226
-38.42,40,138.673094
44.221048,27,139.025465
44.690493,41,139.559329
35.654696,50,140.194316
37.905165,44,140.734427
-35.66,29,141.094323
44.431294,39,141.592687
32.5,48,142.187623
35.47139,45,143.401217
37.254868,42,143.944154
38.05855,34,144.374824
41.36039,31,144.77378
46.368256,26,145.288683
38.691304,31,145.690085
38.113014,46,146.326229
41.5,44,146.877625
35.175497,47,147.445219
40.117355,44,148.015953
46.958634,24,148.308094
46.209913,32,148.713554
33.813495,61,149.502419
40.526259,47,150.760468
40.497314,53,151.436338
35.109023,53,152.082478
36.0,36,152.562805
40.399301,32,152.958677
32.35,30,153.350367
41.884328,26,153.669962
35.309305,75,154.599753
-32.89,81,155.63329
-34.0,37,156.097657
36.0,44,156.647792
43.01091,26,157.003989
37.789715,51,158.308677
40.530257,32,158.697027
35.071698,51,159.351128
38.472937,35,159.805182
36.0,51,160.452464
41.938303,27,160.777909
38.607017,34,161.22499
40.463193,46,161.81181
33.0,49,162.412551
33.703846,71,163.258549
43.326796,43,163.807189
34.916658,56,165.140173
35.80695,29,165.522188
41.542271,40,166.024414
38.790055,48,166.662161
44.401265,25,166.979274
38.678571,30,167.369135
43.622074,38,167.867014
41.340909,31,168.264118
-32.72,68,169.363294
-32.25,71,170.340731
46.55352,21,170.585329
41.240318,28,170.956907
41.406504,38,171.461278
41.442744,36,172.54505
41.496324,29,172.914985
44.224436,26,173.254327
41.283698,31,173.648422
40.129167,48,174.259785
33.0,33,174.64696
33.0,47,175.26967
37.250653,35,175.738859
46.292147,57,176.50397
45.905991,32,176.890773
40.567975,119,178.376315
38.130769,25,178.674971
-34.26,118,180.779053
43.67651,46,181.368835
38.037801,29,181.739446
36.936601,44,182.290868
46.306692,27,182.618605
37.609041,36,183.09323
41.902685,73,184.006679
42.413877,45,184.591891
43.845501,52,185.237035
35.217241,36,185.701839
41.057766,24,186.672354
35.9,61,187.422703
35.806691,38,187.879836
37.307847,43,188.432522
43.895222,28,188.785641
38.617647,33,189.201284
43.819933,34,189.62736
44.871324,24,189.923015
33.0,38,190.398515
40.797331,27,190.7284
32.543396,36,191.190985
40.931227,37,191.658741
41.214822,38,192.247407
39.018962,35,192.796168
40.475772,38,193.898503
41.540541,26,194.22642
45.72371,27,194.606989
38.213949,29,194.945614
38.454696,25,195.259612
37.241357,65,196.081733
40.177423,55,196.792449
41.164706,29,197.153031
35.248322,47,197.759279
43.83548,34,198.189572
-34.91,48,198.76904
41.386108,33,199.20319
33.0,31,199.599781
34.71816,42,200.143465
43.409399,43,201.328081
35.809717,40,201.839207
43.345827,33,202.243912
37.846507,26,202.586419
44.001534,33,202.994458
43.814578,26,203.324776
45.0,35,203.75242
