#{"t_start": 1785939423.0757403, "env_id": "poke-env-v0"}
r,l,t
-30.0,30,2.350975
-30.0,21,2.636756
-30.0,24,2.981221
-30.0,21,3.283958
-30.0,22,3.607616
-30.0,40,4.160062
-30.0,19,4.445399
30.0,35,4.901865
-30.0,29,5.301748
-30.0,28,5.714793
-30.0,23,6.300537
-30.0,20,6.59769
-30.0,22,6.928307
-30.0,28,7.315387
-30.0,34,7.777553
-30.0,66,8.721259
-30.0,32,9.144319
-30.0,17,9.373851
-30.0,23,10.42348
-30.0,35,10.900792
-30.0,39,11.44902
-30.0,22,11.742069
-30.0,46,12.398862
-30.0,32,12.854291
-30.0,26,13.212547
-30.0,26,13.583941
-30.0,49,14.256887
-30.0,24,14.595043
-30.0,27,14.979434
-30.0,25,15.332001
-30.0,28,15.723128
-30.0,25,16.078096
-30.0,31,17.213406
-30.0,25,17.555678
-30.0,33,18.772805
-30.0,35,19.314688
-30.0,38,19.852602
-30.0,38,20.495146
-30.0,19,20.75712
-30.0,26,21.116459
-30.0,24,21.458748
-30.0,33,22.107571
-30.0,34,22.57955
-30.0,27,22.934588
-30.0,39,23.484307
-30.0,17,23.707489
-30.0,22,24.020477
-30.0,27,24.390251
-30.0,21,24.679049
-30.0,24,25.00329
-30.0,21,25.298885
-30.0,24,25.639211
-30.0,25,26.162854
-30.0,33,27.325109
-30.0,27,27.709471
-30.0,30,28.147383
-30.0,21,28.660579
-30.0,27,29.041242
-30.0,22,29.338289
-30.0,30,29.764901
-30.0,29,30.17499
-30.0,74,31.225078
-30.0,20,31.520765
-30.0,25,31.873682
-30.0,25,32.208807
-30.0,56,33.301425
-30.0,33,33.763106
-30.0,22,34.079159
-30.0,23,34.407187
-30.0,51,35.829254
-30.0,25,36.16636
-30.0,28,36.551018
-30.0,23,36.866228
-30.0,25,37.199428
-30.0,24,37.538461
-30.0,30,38.190775
-30.0,15,38.394551
-30.0,29,38.784754
-30.0,29,39.181299
-30.0,27,39.573949
-30.0,37,40.091906
-30.0,27,40.458048
-30.0,25,40.83411
-30.0,25,41.173696
-30.0,31,41.631206
-30.0,27,42.004867
-30.0,31,42.432367
-30.0,33,42.939602
-30.0,27,44.059279
-30.0,22,44.378939
-30.0,28,44.776001
-30.0,30,45.19177
-30.0,34,45.690466
-30.0,20,45.972685
-30.0,32,46.421814
-30.0,18,46.682563
-30.0,29,47.078508
-30.0,27,47.469945
-30.0,31,47.924002
-30.0,28,48.327208
-30.0,26,48.713463
-30.0,25,49.072087
-30.0,29,49.483279
-30.0,29,49.888436
-30.0,23,50.200006
-30.0,25,50.556179
-30.0,38,51.754795
-30.0,25,52.092306
-30.0,36,52.586988
-30.0,37,53.101053
-30.0,22,53.386987
-30.0,31,53.843709
-30.0,20,54.094141
-30.0,29,54.489288
-30.0,19,54.752855
-30.0,34,55.22062
-30.0,25,55.585135
-30.0,25,55.940311
-30.0,24,56.286438
-30.0,46,56.963051
-30.0,29,57.369169
-30.0,24,57.715577
-30.0,39,58.572136
-30.0,28,58.970483
-30.0,35,60.220015
-30.0,29,60.62558
-30.0,37,61.195925
30.0,56,62.045377
-30.0,21,62.360117
-30.0,28,62.804681
-30.0,27,63.202068
-30.0,27,63.587818
-30.0,43,64.21419
-30.0,30,64.644103
-30.0,15,64.866389
-30.0,23,65.192389
-30.0,25,65.572691
-30.0,37,66.081762
-30.0,21,66.381403
-30.0,31,66.826081
-30.0,20,67.115117
-30.0,38,68.355205
-30.0,31,68.813221
-30.0,29,69.251246
-30.0,27,69.66191
-30.0,27,70.071467
30.0,45,70.695047
-30.0,27,71.08537
-30.0,26,71.457471
-30.0,20,71.733991
-30.0,21,72.027371
-30.0,22,72.335109
-30.0,32,72.792042
-30.0,33,73.234014
-30.0,27,73.621821
-30.0,32,74.088957
-30.0,19,74.354936
-30.0,33,74.818086
30.0,44,76.180016
