#{"t_start": 1785947490.7931845, "env_id": "poke-env-v0"}
r,l,t
-45.0,32,2.449054
-38.32,33,2.864585
-49.22,22,3.155054
-42.92,32,3.581891
-50.0,25,3.910158
-54.02,24,4.219416
-45.0,26,4.58122
-53.22,23,4.880299
-45.0,31,5.289042
-43.7,38,5.803586
-49.06,23,6.100283
-53.78,18,6.335109
-54.08,31,6.742798
-49.44,23,7.008343
-49.36,26,7.366044
-55.0,32,7.79201
-43.94,28,8.15671
-54.84,24,8.485143
-54.46,19,8.733874
-53.56,25,9.740299
-52.86,25,10.076963
-44.5,27,10.435649
-43.34,37,10.917616
-48.28,26,11.256448
-43.92,32,11.689582
-53.1,18,11.968167
-48.24,26,12.291921
-53.44,43,12.854329
-53.8,43,13.424137
-55.0,20,13.679023
-43.46,23,13.966921
-55.0,31,14.392115
-52.7,26,14.738286
-50.0,27,15.077609
33.687679,76,16.062885
-46.84,34,17.172386
-53.06,33,17.609074
-43.84,34,18.108093
-39.82,29,18.486211
-52.26,23,18.796951
-45.0,26,19.12288
-49.8,24,19.441059
-49.08,28,19.985318
-44.8,26,20.329996
-51.98,17,20.540856
-46.42,32,20.96659
-57.36,20,21.238236
-43.76,60,22.068463
-40.44,30,22.479456
-52.2,22,23.093874
-48.94,30,23.468153
-55.0,27,23.836888
-54.44,22,24.115367
-44.34,25,25.09686
-49.28,30,25.482334
-53.16,20,25.746832
-53.86,23,26.040976
-44.62,48,26.655376
-49.16,26,27.009319
-44.66,27,27.34881
-48.24,42,27.899591
-53.6,33,28.819162
-54.28,18,29.064907
-48.7,33,29.487716
-53.64,25,29.82902
-53.64,23,30.137334
-48.8,45,30.729513
-39.54,35,31.195854
-48.42,26,31.540002
-52.22,23,31.830396
-48.32,26,32.849061
-47.72,29,33.233545
-49.14,40,33.75135
-54.68,25,34.090121
-45.0,26,34.451632
-39.76,42,34.990362
-43.16,41,35.542729
-56.86,20,35.809685
-48.62,26,36.133993
-54.16,30,36.606974
-38.14,79,37.680724
-39.62,29,38.070845
-48.16,31,38.451501
-50.0,19,38.719519
-45.0,32,39.131403
-53.46,20,39.386122
-48.22,27,40.373378
-44.76,23,40.668678
-48.3,23,40.969595
-41.64,35,41.40785
-50.0,47,42.088773
-38.82,34,42.541563
-50.0,34,42.986366
-35.0,29,43.355903
-50.0,26,43.694895
-49.18,24,44.000924
-48.48,23,44.297222
-49.06,32,44.742554
-48.98,24,45.046256
-49.14,28,45.406729
-53.54,17,45.632933
-42.94,35,46.083039
-49.0,24,46.395674
-44.9,21,46.665485
-38.66,38,47.827636
-52.82,28,48.196627
-49.42,20,48.457482
-53.74,18,48.702366
