#{"t_start": 1785947490.7951818, "env_id": "poke-env-v0"}
r,l,t
-49.56,26,2.371755
-49.84,26,2.701514
-44.46,26,3.02132
-49.58,22,3.31668
-40.0,33,3.771899
-50.0,25,4.083504
-34.62,43,4.672295
-53.92,26,5.024096
-54.74,17,5.220681
-46.34,75,6.231904
-48.76,62,7.009616
-58.64,21,7.299846
-39.3,33,7.725713
-47.92,22,8.038357
-52.64,30,8.427964
-53.86,33,9.546403
-48.52,49,10.199966
-49.2,39,10.712225
-53.28,22,11.006176
-50.0,27,11.366295
-53.74,29,11.750946
-53.86,37,12.24136
-33.9,61,13.053748
-45.0,23,13.345935
-44.22,41,13.885854
-47.98,33,14.309378
-44.88,29,14.705715
-44.44,21,14.973889
-45.0,27,15.327046
-49.32,23,15.623788
-53.18,23,15.917419
-44.36,25,16.894696
-54.08,27,17.261184
-48.82,34,17.710134
-49.76,21,18.031236
-38.16,41,18.574166
-44.24,25,18.913358
-45.0,29,19.28508
-50.0,21,19.565306
-44.6,24,20.051472
-44.22,36,20.511549
-49.34,33,20.945025
-49.48,28,21.329039
-47.68,32,21.766194
-54.0,23,22.102885
-52.3,33,22.548691
-54.14,29,23.23898
-38.08,36,23.708515
-51.78,20,23.978036
-43.58,38,25.126894
-36.26,33,25.542754
-39.92,31,25.9504
-34.7,54,26.636196
-50.0,25,26.978723
-43.66,36,27.438437
-53.4,46,28.031767
-49.46,32,28.958726
-38.84,28,29.312388
-44.7,27,29.677994
-50.0,27,30.036
-48.72,22,30.350867
-53.74,22,30.62041
-53.1,26,30.959807
-48.32,29,31.336595
-54.0,23,31.655316
-54.5,18,31.888856
-44.58,31,32.971008
-38.38,31,33.373466
-43.02,24,33.683075
-49.68,19,33.931396
-53.0,21,34.219079
-53.16,27,34.596296
-38.1,36,35.06018
-44.82,34,35.502361
40.894107,36,35.97006
-49.38,22,36.356453
-49.04,24,36.669954
-33.92,31,37.055106
-48.96,27,37.403314
-34.42,30,37.851258
-43.56,24,38.170506
-55.0,30,38.55418
-45.0,35,39.007995
-48.1,25,39.326572
-39.46,35,40.433584
-50.0,22,40.70856
-44.76,27,41.048008
-44.18,37,41.543414
-54.52,25,41.925482
-44.42,27,42.279854
-53.94,27,42.627784
-48.26,23,42.919603
-43.58,30,43.309454
-48.3,25,43.642341
-54.4,32,44.070613
-35.0,41,44.589232
-58.28,25,44.91901
-44.28,28,45.288893
-48.96,25,45.609548
-34.56,32,46.021062
-53.18,25,46.348777
-48.68,35,46.801631
-50.0,22,47.756532
-54.76,19,48.026782
-45.0,26,48.361045
-53.36,19,48.610275
-51.4,22,48.899049
-45.0,30,49.588446
-54.38,20,49.84033
-49.18,18,50.066645
-49.62,23,50.364719
-43.22,25,50.718317
-43.7,28,51.067555
-43.82,27,51.471303
-43.96,40,52.045826
-33.52,39,52.606326
33.986595,37,53.116436
-40.0,71,54.141429
-43.12,22,54.424901
-44.5,37,55.561473
-48.82,25,55.887826
-43.9,27,56.258569
-58.44,29,56.670283
-49.56,27,57.034323
-40.0,38,57.521978
-49.48,27,57.88559
-43.14,44,58.50882
-50.0,25,58.826331
-43.42,30,59.207759
-44.82,31,59.612741
-49.18,27,59.952666
-49.0,24,60.26873
33.130564,37,60.767055
-47.26,37,61.252391
-50.0,39,61.764481
-47.22,29,62.239704
-44.72,32,63.318079
-43.98,23,63.610438
-43.72,28,63.967844
-37.44,34,64.410172
39.674797,31,64.81644
-47.78,40,65.337085
-42.34,27,65.693758
-42.86,31,66.078473
-39.62,25,66.43884
-48.34,28,66.808362
-47.96,24,67.114153
-52.98,15,67.309877
-43.7,31,67.708253
33.903448,56,68.428762
-33.86,28,68.795542
-49.22,20,69.129564
-41.26,32,69.536859
-39.74,26,70.561547
-45.0,22,70.847264
-42.12,34,71.285043
-48.28,27,71.637041
-34.2,34,72.096011
-35.0,26,72.433275
-43.4,20,72.698197
-38.6,38,73.234437
-37.82,42,73.776624
-44.1,31,74.173079
-44.8,28,74.540946
33.374384,31,75.208597
-54.64,21,75.496809
-54.3,28,75.862583
-40.0,40,76.438417
-43.68,26,76.788388
34.257576,46,77.407676
-34.2,30,78.467861
-35.0,49,79.154158
-49.5,29,79.547874
-35.0,35,80.025625
34.318777,38,80.526801
-39.26,44,81.095263
-48.5,22,81.372462
-50.0,30,81.753888
-44.68,36,82.241311
-52.94,21,82.519062
-50.0,21,82.824486
-34.22,33,83.286304
-45.0,31,83.687439
-47.42,26,84.041616
-41.8,32,84.438936
47.057806,36,84.954275
35.0,58,86.388551
39.425466,45,87.159913
-53.38,21,87.439984
-47.46,28,87.804713
-38.68,30,88.192579
-39.76,43,88.779073
37.495115,24,89.079182
-54.36,20,89.372137
-35.0,29,89.753264
-46.96,40,90.273418
-44.36,32,90.709497
-49.82,26,91.05245
-53.16,21,91.357124
-45.0,32,91.783257
-35.0,37,92.326116
-34.82,31,92.726332
-39.62,32,93.813976
-41.92,37,94.307134
-43.74,38,94.88298
-40.0,26,95.210315
-40.0,31,95.618568
-35.0,32,96.044732
-32.98,38,96.530532
-44.5,27,96.873826
-49.76,42,97.406607
38.146341,30,97.903083
-38.86,24,98.20995
-49.12,32,98.635023
-49.82,31,99.033025
-49.36,22,99.322991
-40.0,27,99.671573
42.80145,28,100.023581
-35.0,31,101.061636
-39.3,29,101.694746
-39.0,31,102.124642
37.216625,30,102.522623
-39.68,25,102.837346
-44.04,27,103.200687
34.173611,38,103.69632
-53.48,19,103.937004
-49.16,25,104.285071
-33.88,39,104.863836
-45.0,23,105.154585
-40.0,33,105.618752
-48.4,20,105.888217
-43.3,33,106.320237
-41.66,26,106.656231
-39.82,39,107.161
-35.0,35,107.630677
-48.72,27,108.636795
40.0,44,109.174894
-38.44,27,109.522762
-33.64,31,109.937266
