#{"t_start": 1789619894.7348468, "env_id": "poke-env-v0"}
r,l,t
-41.71,23,5.544864
-38.04,40,6.680371
-38.38,31,7.309899
-35.84,37,8.005231
-35.42,76,9.38504
-41.5,31,9.854952
-44.75,33,10.313623
-41.92,35,10.776063
-44.16,37,11.233536
-44.14,47,11.87081
-44.27,91,12.95313
-41.53,29,13.297457
-44.25,23,17.078548
-44.58,24,17.633644
-40.52,30,18.154517
-41.42,33,19.083987
-41.31,35,19.614228
-38.81,30,20.01259
-31.86,48,20.664055
-39.0,45,21.333389
-44.16,29,21.903392
-44.33,40,22.582641
-38.19,37,23.310444
-38.15,44,24.023576
-44.39,24,24.453637
-41.73,24,24.840501
-41.43,20,25.198916
-39.0,28,25.892782
-41.89,20,27.852328
-44.3,16,28.081899
-41.89,40,29.060907
-44.69,24,29.528618
-39.0,24,30.25977
-44.98,40,30.982697
-43.6,27,31.436234
-41.63,35,32.005653
-41.6,28,32.440996
-39.0,39,33.041587
-41.79,31,33.546368
-45.0,28,34.016266
-37.4,37,34.636316
-40.92,31,35.134184
-40.52,35,35.717272
-44.46,21,36.054637
-35.75,29,36.528469
-43.94,33,38.772679
-40.85,29,39.169133
-34.28,35,39.753199
-38.91,46,40.411339
-39.0,27,40.831436
-41.92,31,41.403046
-35.14,33,41.954515
-41.85,28,42.416961
32.44,64,43.412873
-44.62,16,43.645661
-41.73,33,44.208313
-42.0,61,45.130685
-39.0,27,45.555234
-37.78,25,45.998634
-43.41,39,48.643914
-38.9,30,49.065194
-39.0,34,49.551226
-38.86,27,49.905332
-38.17,27,50.511195
-44.23,22,50.985144
-41.33,25,51.532193
-35.6,37,52.377651
-41.84,43,53.259036
-44.41,19,53.684466
-44.55,22,54.225185
-43.76,42,55.246465
-35.54,36,56.098555
-43.75,35,56.679752
-46.88,20,57.004635
-40.68,32,57.600659
-40.74,30,58.137458
-38.82,24,60.865034
-32.55,33,61.417312
-37.77,36,62.04707
-38.64,32,62.555695
-38.37,33,63.154347
-38.44,38,63.881336
-38.91,37,64.543687
-40.41,23,64.996027
-41.97,27,65.547938
-41.29,34,66.20491
-41.02,61,67.351975
-39.0,27,67.814065
-41.4,29,68.315604
-40.99,30,68.812432
-39.0,23,69.197618
-41.28,27,69.630253
-32.91,36,72.536713
-41.26,41,73.234808
-39.0,33,73.92537
-38.4,25,74.337344
-41.88,43,75.087589
-38.64,29,75.655521
-38.87,29,76.199265
-44.21,22,76.75227
-37.86,38,77.501594
-35.66,27,78.014773
-37.3,19,78.41121
-41.44,24,78.841884
-37.95,30,79.516943
-44.06,26,79.94325
-44.25,29,80.425876
-45.0,24,80.882724
-41.17,22,81.254051
-35.06,31,81.854035
34.666667,38,84.699056
-43.98,24,85.099251
-41.28,26,85.525342
-41.44,27,85.960911
-35.88,33,86.483635
-34.64,34,87.046188
-38.39,28,87.582929
-38.9,30,88.17786
32.167183,51,89.137792
-32.41,52,90.076562
-42.39,30,90.673898
-39.0,50,91.426121
-38.58,27,91.875412
-38.17,33,92.460564
-40.43,42,95.67248
-35.53,29,96.235545
-38.8,27,96.747725
-41.89,44,97.494511
-44.15,27,97.922452
-37.33,40,98.530098
-46.62,22,98.887691
-38.32,40,99.676891
-38.69,24,100.132296
-38.31,30,100.746083
-32.99,43,101.538247
-44.17,24,102.012525
-38.47,32,102.56509
-38.56,35,103.144099
-38.51,22,103.523654
-41.19,27,103.99228
-38.26,39,106.984898
-44.33,21,107.362842
-34.11,38,107.879617
-39.0,50,108.713882
-38.25,29,109.242207
-41.84,44,109.946016
-35.72,24,110.366406
-41.25,20,110.736055
-38.63,28,111.291027
-41.52,22,111.729914
-38.39,26,112.273452
-44.34,27,112.785261
-41.41,27,113.268859
-41.88,36,113.982737
-44.52,26,114.426889
-39.0,30,114.932314
-32.94,29,115.394639
-32.31,41,118.327707
-38.6,22,118.73241
-44.94,19,119.088247
-38.07,26,119.58892
-39.0,24,120.216151
-44.63,22,120.592236
-38.4,29,121.062209
-35.79,24,121.449761
-38.7,31,121.9459
-35.24,33,122.521419
-38.91,23,122.966951
-38.58,24,123.434462
-35.7,23,123.913605
-35.25,26,124.435566
-41.13,31,125.011766
-38.3,36,125.619002
-41.36,27,126.072774
-38.1,50,126.883312
-33.0,31,127.383898
-36.0,29,130.128422
-39.0,28,130.673601
-42.0,17,131.021525
-38.49,49,131.799427
-44.26,32,132.330894
-35.45,34,132.888227
-38.49,27,133.365644
-44.52,20,133.774471
-38.91,30,134.429609
-40.93,24,134.87466
-41.71,32,135.534931
-35.91,40,136.315168
-36.0,32,136.862717
-37.35,22,137.231605
-38.43,26,137.673485
-38.81,19,137.983458
-38.15,25,138.358141
-35.18,31,141.124315
-44.71,20,141.522705
-40.9,26,142.079762
-35.54,34,142.786427
-37.58,30,143.32616
-38.26,30,143.923081
-41.38,30,144.56618
-33.0,34,145.112571
-44.81,24,145.557863
-41.42,30,146.157748
32.051064,29,146.832669
-41.35,28,147.498383
-35.39,32,148.256339
-36.0,20,148.702015
-38.35,26,149.123877
-36.91,30,149.595762
35.069536,29,150.026662
-38.6,33,150.55809
-35.42,29,153.494068
32.737226,27,153.986317
-37.97,35,154.647906
-41.4,32,155.389538
-40.51,24,155.81077
-42.0,26,156.256755
-33.0,38,156.938395
-37.97,30,157.482256
-39.0,28,158.021275
-38.19,36,158.722921
-44.18,19,159.067688
-33.0,35,159.717777
-35.3,34,160.264305
-32.81,32,160.795064
-41.53,27,161.230991
-35.71,29,161.701961
-41.27,27,162.13952
-38.96,20,162.495885
-38.87,33,165.452374
-41.61,24,165.83412
-35.13,31,166.371893
-36.0,37,167.068508
-36.0,35,167.648468
-35.58,34,168.216131
-44.07,26,168.630508
-40.31,23,169.095965
-45.0,26,169.547099
-38.47,23,169.956849
-38.79,60,171.062587
-38.31,29,171.567305
-33.0,29,172.035391
-39.0,35,172.627063
-44.09,24,172.981925
-34.05,25,173.380864
-35.21,38,176.251358
41.441065,32,176.863488
-38.66,26,177.226442
-35.25,32,177.818974
-33.0,52,178.720074
-41.78,23,179.149234
33.0,42,179.887658
-44.07,25,180.273715
-44.32,21,180.913679
-47.16,17,181.252269
34.870166,35,182.08109
-44.82,27,182.727123
-35.85,29,183.472444
-41.02,19,183.939703
-38.88,25,184.458037
-35.18,39,185.206218
-35.5,32,185.753759
-35.6,38,188.577152
-35.87,17,188.917821
-41.41,30,189.439061
-43.71,24,189.816554
-32.18,29,190.373585
-41.29,23,190.828007
-35.71,32,191.398607
-32.72,40,192.076907
