#{"t_start": 1789619894.6913464, "env_id": "poke-env-v0"}
r,l,t
-44.45,36,6.203402
-41.45,29,6.784832
-36.0,39,7.523401
-47.19,23,7.952354
-41.19,42,8.741696
-44.73,23,9.148488
-39.0,34,9.711519
-44.22,24,10.071918
-46.89,25,10.410799
-37.63,30,10.798239
-42.0,25,11.116575
-41.27,26,11.45865
-44.79,30,11.869312
-37.94,28,12.199593
-33.0,50,12.80986
-41.58,43,13.300689
-39.0,43,17.563755
-46.9,20,17.887726
-44.29,31,18.767653
-41.11,41,19.485214
-41.08,26,19.835401
-42.0,27,20.20008
-41.38,25,20.515302
-41.28,30,20.903984
-38.82,24,21.27859
-43.81,25,21.813965
-44.41,30,22.299024
-41.0,23,22.728588
-41.2,27,23.240526
-40.59,32,23.781459
-44.52,23,24.158792
-42.0,23,24.583206
-44.5,30,25.096108
-38.86,31,25.650247
-44.02,22,27.825659
-38.52,29,28.231923
-42.0,23,28.469533
-36.0,45,29.969536
-39.0,26,30.56292
-47.52,19,30.929388
-39.0,25,31.352479
-44.23,23,31.706785
-43.13,38,32.30345
-32.32,38,32.918212
-44.16,33,33.446257
-47.76,29,33.92549
32.55,29,34.444008
-38.26,29,34.898383
-42.0,23,35.253158
-40.3,29,35.732926
-38.73,26,36.174534
-38.58,37,38.538406
-43.12,23,38.849668
-44.84,24,39.168037
-45.0,38,39.798692
-41.8,27,40.153803
-38.51,49,40.989314
-38.88,29,41.470149
-42.0,21,41.807409
-44.04,27,42.25847
-41.74,27,42.693112
-43.53,24,43.06975
-39.0,30,43.528849
-41.73,22,43.9117
-38.5,24,44.306118
-44.7,19,44.575862
-35.46,27,44.964302
-47.86,14,45.199078
-41.5,26,45.605166
-41.82,33,46.175392
-32.2,89,49.495797
-47.03,19,49.752496
-38.05,29,50.249074
-41.92,27,50.87177
-42.0,23,51.392848
-44.99,20,51.841384
-43.81,30,52.513066
-44.38,12,52.766223
-40.23,33,53.429305
-47.32,22,53.939077
-44.44,43,54.984464
-45.61,21,55.4949
-38.7,26,56.113252
-40.82,21,56.463513
-35.88,27,56.910204
-41.31,43,57.71871
-46.75,21,58.045485
-44.68,22,58.419111
-45.0,24,61.174151
-36.0,43,61.915071
-35.5,46,62.693047
-44.4,22,63.040349
-38.32,27,63.561538
-32.71,35,64.2254
-38.2,28,64.739542
-41.48,26,65.242125
-44.35,39,66.024303
-37.37,31,66.609342
-41.6,20,66.997825
-35.6,32,67.596698
-41.56,24,67.97061
-38.35,31,68.514708
-35.31,40,69.188169
-39.41,32,69.716653
-42.0,34,72.580093
-44.1,27,73.03344
-44.84,48,73.996087
-35.19,43,74.72946
-40.87,28,75.209586
-41.74,33,75.847672
-42.0,27,76.473318
-41.09,21,76.892433
-41.71,19,77.282319
-44.29,25,77.769304
-41.47,20,78.141703
-41.54,66,79.50134
-44.26,17,79.780373
-41.59,26,80.183951
-41.65,27,80.704522
-41.43,24,81.132272
-38.58,31,81.653512
-44.18,28,84.426063
-39.0,52,85.273753
-42.83,30,85.763823
-38.66,28,86.205647
-41.82,25,86.599628
-44.2,23,86.956356
-41.22,23,87.415155
-41.06,27,87.938725
-47.03,31,88.527268
-44.23,19,88.89375
-39.0,33,89.487707
32.318644,37,90.188341
-44.47,24,90.659801
-41.79,27,91.090375
-42.0,24,91.415825
-38.29,44,92.1812
-44.53,45,93.006906
-41.22,24,95.901729
-41.33,35,96.566897
-36.0,31,97.083889
-44.24,23,97.498766
-38.12,31,98.005333
-47.12,27,98.390847
-37.29,34,98.955327
-38.69,26,99.425946
-41.47,22,99.887088
-38.09,38,100.646879
-44.76,30,101.226669
-39.0,40,101.971488
-35.24,29,102.498309
-38.61,30,103.002706
-43.63,23,103.401889
-44.15,19,103.711323
-35.03,40,104.403292
-41.06,34,107.309519
-34.9,33,107.80536
-38.72,25,108.207371
-35.81,30,108.664089
-32.74,38,109.369446
-42.0,19,109.664668
-39.0,24,110.059623
-41.77,34,110.634854
-44.71,20,111.02929
-35.71,58,112.222729
-41.13,22,112.627323
-34.59,31,113.193691
-41.56,24,113.649278
-47.39,27,114.171612
-32.07,43,114.885915
-40.45,27,115.330525
-41.35,30,115.863373
-32.44,37,118.736761
-33.0,31,119.334998
-32.82,29,120.080557
-41.42,27,120.523695
-38.65,26,120.932721
40.305361,28,121.378052
-44.01,19,121.727885
-37.65,38,122.35596
-41.63,25,122.816599
-41.21,26,123.304335
-42.97,23,123.773075
-38.33,26,124.28887
-32.3,54,125.31858
-32.78,35,125.883967
-44.32,25,126.30749
-32.0,49,127.117509
-35.57,35,129.904747
-38.78,31,130.503925
-41.55,23,130.955495
-38.62,31,131.494376
-44.07,38,132.0512
-43.56,24,132.491246
-44.69,19,132.795149
-41.41,25,133.219277
-32.65,22,133.649766
-38.06,43,134.582016
-42.0,26,135.098893
-32.35,35,135.769363
-38.67,26,136.270803
-39.0,32,136.833751
-37.79,29,137.329574
33.0,41,138.003108
-38.22,43,138.671025
-37.01,37,141.638469
-44.88,20,142.038146
-47.57,20,142.490815
-41.55,31,143.107899
-37.51,23,143.529176
-41.65,32,144.127173
-35.69,42,144.953881
-44.26,21,145.320494
-39.0,30,145.877565
-35.94,35,146.619936
-41.88,23,147.164906
-41.19,25,147.794198
-40.41,21,148.26442
-41.74,21,148.743134
