#{"t_start": 1789619894.6594412, "env_id": "poke-env-v0"}
r,l,t
-44.95,24,5.675756
-44.51,26,6.501966
-47.52,18,6.888703
-44.64,23,7.317055
-41.45,21,7.719285
-45.0,32,8.349555
-38.57,30,8.86027
-40.74,24,9.304452
-38.54,34,9.838362
-31.62,34,10.31771
-42.0,26,10.663086
-38.66,26,11.001163
-41.6,27,11.342747
-43.96,29,11.745529
-41.1,22,12.025552
-41.9,31,12.385748
-39.0,33,12.767809
-45.0,30,13.137895
-38.99,21,13.392687
-41.91,32,17.380596
-43.67,27,17.920411
-41.61,26,18.679591
-35.01,37,19.380128
-44.12,31,19.807063
-47.85,18,20.031492
-44.14,24,20.37976
-42.0,20,20.636643
-42.0,24,20.933595
-41.71,43,21.719588
-47.25,20,22.090344
-41.91,23,22.466187
-38.74,29,22.989496
-47.08,24,23.475425
-41.43,23,23.844635
-41.23,29,24.317285
-38.54,39,24.989719
-41.26,22,25.392901
-44.5,37,27.833666
-38.2,28,28.228734
-46.9,28,28.956637
-41.09,28,29.572036
-42.0,41,30.621385
-47.22,28,31.124439
-38.11,28,31.585793
-38.57,29,32.055682
-37.96,43,32.719558
-41.66,35,33.274771
-43.23,33,33.826541
-32.67,31,34.348029
-44.47,32,34.878675
-36.0,29,35.351797
-38.58,28,35.815357
-41.91,25,36.23626
-41.58,21,36.545198
-41.38,25,38.70132
-44.79,23,39.023921
-41.25,21,39.312514
-40.39,32,39.851231
-41.75,24,40.153438
-40.5,25,40.551583
-46.4,25,40.997581
-44.35,20,41.319406
-41.13,19,41.660052
-41.91,21,41.986561
-41.79,24,42.397307
-39.0,27,42.83241
-36.0,27,43.241839
-35.3,34,43.765429
-41.52,32,44.310343
-39.0,27,44.70794
-39.0,80,45.987361
-44.67,25,46.428434
-41.03,28,48.84229
-41.59,24,49.197674
-44.5,25,49.527801
-38.32,27,49.885685
-32.94,70,51.386393
-40.81,26,51.987458
-44.0,51,53.08646
-38.36,44,54.039757
-38.58,36,54.90983
-45.44,25,55.532157
-38.36,34,56.302124
-41.25,26,56.716516
-44.43,25,57.144095
-41.51,28,57.644282
-41.25,26,58.103722
-44.19,26,58.545443
-38.6,23,61.291638
-44.51,22,61.671396
-41.46,26,62.093471
-35.65,29,62.567726
-41.14,34,63.162376
-41.21,30,63.74554
-36.0,43,64.511513
-39.0,23,64.95767
-41.85,29,65.541363
-45.0,19,65.905142
-43.25,24,66.379982
-41.17,32,66.989549
-36.0,22,67.403258
-39.0,48,68.257455
-47.56,20,68.570023
-42.0,20,68.916082
-38.5,32,69.431036
-38.88,29,69.91512
-35.89,30,72.702774
-44.48,28,73.186711
-38.3,29,73.833661
-43.81,27,74.277137
-43.71,28,74.759316
-44.17,24,75.159222
-42.0,20,75.541506
-41.85,21,75.969265
-38.83,30,76.662872
-40.88,27,77.199539
-40.61,35,77.885774
-45.0,25,78.361352
-32.55,31,79.102053
-38.02,42,79.78688
-41.02,30,80.268004
-44.28,24,80.730846
34.871374,37,81.410725
-43.68,26,81.863312
-39.0,28,84.573985
36.811351,33,85.119654
-35.42,30,85.623934
-39.0,27,86.059296
-43.96,26,86.460924
-39.0,38,87.078365
-40.0,23,87.528892
-47.01,21,87.928175
-44.06,21,88.345073
-41.0,19,88.706441
-38.52,26,89.186069
-46.9,19,89.517087
-35.62,24,89.968153
-32.54,33,90.622763
-44.7,16,90.885782
-44.88,17,91.160384
-38.27,20,91.40609
-40.62,25,91.84772
-38.5,29,92.36702
-42.0,27,92.834915
-44.88,25,95.748955
-32.62,34,96.429961
-42.0,33,96.995938
-42.0,37,97.633312
-44.11,20,97.933227
-41.09,20,98.236831
32.899225,34,98.774087
-32.32,49,99.698244
-41.06,27,100.238289
-35.68,21,100.650266
-43.99,18,101.00531
-47.57,13,101.254596
-42.0,26,101.746693
-38.81,26,102.241361
-36.0,29,102.720427
-35.56,34,103.300802
-35.37,32,103.858992
-35.52,27,104.305692
-45.0,21,104.695358
-32.15,38,107.683183
