#{"t_start": 1789619894.7408965, "env_id": "poke-env-v0"}
r,l,t
-40.57,29,5.77198
-42.0,39,6.811826
-40.93,18,7.117575
-41.28,29,7.701988
-41.91,29,8.264837
32.318801,42,8.990567
-38.64,24,9.435317
-40.69,24,9.791166
-44.17,27,10.160007
-41.81,35,10.630951
-42.0,21,10.897797
-38.66,37,11.368237
-38.93,25,11.728519
-43.81,28,12.061083
-44.01,19,12.285302
-42.0,34,12.683614
-41.9,21,12.948378
-41.79,34,16.720969
-38.86,29,17.336148
-44.13,34,17.987032
-45.0,27,18.797255
-38.74,60,19.746179
-41.69,32,20.187977
-38.74,27,20.519925
-42.0,31,20.938085
-38.06,30,21.478876
-41.48,26,21.96803
-38.65,25,22.388434
-38.29,28,22.874449
-37.87,25,23.39303
-44.6,30,23.885028
-41.65,25,24.29722
-44.35,32,24.831975
-41.5,20,25.192956
-47.62,26,25.674882
-39.0,26,27.912151
-45.0,27,28.252613
-41.5,30,29.171109
-34.56,27,29.798461
-42.0,37,30.654244
-38.75,35,31.254937
-46.84,31,31.738025
-36.87,38,32.340936
-45.0,32,32.847564
-44.33,23,33.220947
-44.18,27,33.647377
-43.76,25,34.08141
-47.82,16,34.367188
-40.71,23,34.721957
-45.0,17,34.988791
-40.58,61,35.996309
35.369919,40,38.435139
-38.88,34,38.892367
-44.22,21,39.186908
-44.62,19,39.57258
-44.78,34,39.992741
-38.1,31,40.471392
-38.08,27,40.969141
-40.17,24,41.337638
-44.75,27,41.795813
-44.73,23,42.169385
-44.94,30,42.666843
-38.83,25,43.059359
-41.06,28,43.48002
-44.2,21,43.814469
-36.0,24,44.225227
-38.84,29,44.66615
-41.13,41,45.292086
-35.16,51,46.156717
-38.89,26,48.579916
-43.53,23,48.909147
-39.0,21,49.220959
-44.27,22,49.501097
-41.03,78,50.980158
-41.59,27,51.589836
-35.32,31,52.288401
-38.33,34,53.003961
-38.42,25,53.526525
-46.2,20,53.992521
-41.47,33,54.755586
-41.91,27,55.447447
-46.79,24,56.02301
-44.45,28,56.515248
-35.18,34,57.094369
-41.97,31,57.672311
-41.39,23,58.050524
-32.96,37,61.009259
-44.54,24,61.407483
-41.92,22,61.803754
-40.28,35,62.351578
-41.74,25,62.815378
-38.08,33,63.40025
-44.35,20,63.803201
-35.04,39,64.491394
-41.86,22,64.924679
-40.41,22,65.361068
-38.23,27,65.889557
-41.24,21,66.302968
-42.0,23,66.747394
-39.0,24,67.197503
-39.0,34,67.785645
-41.64,31,68.335738
-38.75,22,68.697255
-38.96,33,69.239528
32.479705,67,72.645546
-36.0,77,74.089279
-38.74,29,74.578429
-40.77,27,75.035022
-36.0,27,75.55089
-44.73,15,75.860741
-36.0,29,76.521043
-41.33,28,77.084492
-41.54,23,77.545147
-44.93,37,78.253038
-41.11,25,78.712469
-38.21,25,79.313077
-41.24,28,79.786676
-35.58,43,80.503359
-34.86,28,81.027446
-41.85,26,81.492288
-35.35,41,84.439265
-47.24,24,84.830754
-44.94,23,85.218597
-41.46,19,85.546038
-36.0,43,86.219303
-38.42,33,86.723037
-41.2,25,87.210609
-38.24,24,87.673328
-47.19,18,88.015543
-36.0,28,88.543666
-40.66,35,89.205888
-41.8,21,89.586328
-38.83,44,90.422839
-33.0,29,90.917945
-41.41,23,91.235889
-41.12,56,92.18561
-41.19,27,92.64912
-40.44,27,95.601086
-39.0,41,96.432163
-38.9,44,97.191343
-39.0,32,97.70766
-38.27,31,98.179655
-45.0,16,98.424991
-32.7,30,98.929438
-45.0,23,99.315166
-36.0,25,99.861561
-35.09,33,100.516648
-40.6,27,101.031672
-38.22,30,101.608219
-45.0,30,102.188962
-38.86,39,102.820942
-44.06,25,103.260661
-35.25,29,103.749309
-41.1,38,104.414868
-35.73,40,107.433154
-40.82,42,108.02402
-39.0,42,108.70891
-38.6,26,109.179015
-39.0,22,109.54672
-35.59,26,109.970032
-38.28,33,110.515475
-39.0,39,111.322813
-35.26,29,111.898826
-39.0,34,112.549602
-32.04,39,113.291135
-39.0,34,113.947155
32.221538,34,114.538638
-41.42,21,114.874609
-38.28,25,115.282228
-45.0,25,115.715185
-41.56,24,118.361128
-38.61,25,118.826403
-38.15,33,119.465725
33.0,43,120.396506
-40.76,31,120.915454
-35.87,24,121.273424
-38.73,138,123.823364
-42.0,25,124.306932
-38.28,59,125.408077
-38.38,21,125.746575
-38.48,23,126.131012
-35.76,30,126.595756
-45.0,21,126.978111
-32.46,28,127.431749
-32.85,35,130.269869
-41.74,23,130.732466
-35.87,34,131.347906
-38.01,27,131.750351
-38.13,32,132.267548
-35.78,32,132.815459
-35.85,37,133.487692
-37.42,27,134.031798
-34.69,35,134.75921
-36.0,35,135.455753
-38.05,31,136.069831
-44.01,21,136.460091
-38.08,33,137.019681
-39.0,22,137.39335
-39.0,25,137.802075
-42.0,20,138.119811
32.666667,55,141.289865
-38.3,42,142.173771
-37.25,56,143.267715
-35.2,32,143.884629
-36.96,45,144.77045
-31.96,100,146.744001
-35.24,34,147.573725
-38.08,22,148.057766
-38.72,20,148.541432
-38.4,21,148.942679
-47.14,20,149.249171
-38.53,29,149.691796
-40.86,30,150.150886
-38.43,25,150.544842
-42.0,28,153.462039
-36.0,36,154.132172
-44.07,33,154.748157
-38.3,42,155.652242
-39.0,23,156.055247
-40.78,27,156.532698
-41.51,29,157.064467
-32.5,27,157.547031
-32.11,29,158.143905
-41.29,21,158.547414
-35.75,31,159.108426
-32.53,30,159.64868
-36.0,37,160.260354
-44.33,22,160.625477
-41.26,23,160.98724
-38.57,24,161.387418
-41.4,20,161.722066
-41.11,40,162.367704
-32.28,29,165.255829
-38.49,31,165.76956
-35.88,23,166.149773
-38.22,25,166.626384
-32.68,38,167.331343
-41.37,21,167.662305
-32.12,32,168.181807
-40.85,29,168.671577
32.158845,29,169.265541
-35.76,37,169.875523
-41.91,24,170.315438
-39.0,33,170.920566
-37.71,45,171.690947
-38.66,33,172.249248
-36.0,29,172.728664
32.344978,39,173.300449
-41.88,25,173.761796
-39.0,28,176.464667
-41.34,22,176.915373
-33.0,29,177.306552
-39.0,24,177.740407
35.185455,22,178.140396
-36.0,30,178.652997
-41.07,66,179.843283
-41.41,29,180.337707
-40.84,19,180.905201
-36.0,26,181.478573
-33.0,25,182.041095
-35.09,38,183.00297
-38.92,27,183.698925
-40.6,25,184.213274
-38.14,28,184.793866
-35.65,27,185.288381
-38.41,25,185.709259
-38.63,26,186.137166
-40.79,26,188.817425
33.0,35,189.432395
-32.79,36,190.043391
-41.05,24,190.532318
-32.15,32,191.099126
-35.63,32,191.677124
-38.52,32,192.20755
-38.25,33,192.720662
-38.33,31,193.250506
38.611465,33,193.798173
-35.69,25,194.205441
-42.0,29,194.695863
