#{"t_start": 1785941150.6668959, "env_id": "poke-env-v0"}
r,l,t
-32.36,58,2.791226
-45.0,35,3.357516
-41.15,34,3.806444
-32.53,63,4.602844
31.613793,48,5.196589
-42.0,23,5.493542
34.459476,32,5.864689
-31.82,32,6.281081
-41.91,21,6.546363
32.022422,93,7.729222
-41.49,28,8.079743
-42.0,35,8.550779
-32.14,63,9.974775
-41.1,35,10.448926
-32.28,34,10.88088
-37.19,49,11.496845
-38.19,24,11.824501
-43.91,23,12.13207
32.884328,82,13.201616
-41.72,23,13.482066
-41.4,31,13.887268
37.049999,47,14.459073
-38.46,29,14.837541
-44.63,23,15.145048
37.797224,42,15.683345
32.657795,34,16.791913
-40.6,26,17.133883
-32.08,54,17.843615
-39.0,32,18.253357
-41.84,44,18.824773
39.0,79,19.806928
-38.89,26,20.159637
-42.0,37,20.654726
37.383995,69,21.610742
-32.6,38,22.089395
-41.44,95,24.033551
35.701455,65,24.869574
-32.66,34,25.32322
-38.91,26,25.664047
-32.26,61,26.406804
-44.72,18,26.634754
-38.25,30,27.04185
35.611765,63,27.878863
-41.24,23,28.470855
-38.08,28,28.840848
-34.25,149,30.755093
-38.1,47,32.015471
-41.52,28,32.381306
35.313793,94,33.624558
-32.76,40,34.152639
-35.24,29,34.526796
-32.06,59,35.476954
-32.88,48,36.092483
-41.04,31,36.487783
-32.75,43,37.060093
32.223881,49,37.698277
-45.0,27,38.053946
38.436974,51,39.419379
-34.99,37,39.90083
-41.41,25,40.237437
34.114511,56,40.959022
35.475556,54,41.669611
-40.54,28,42.045772
-32.22,63,42.856085
-32.11,65,43.691814
-41.56,26,44.027438
-36.52,71,44.944981
-32.83,83,46.760978
-38.9,24,47.061491
41.361194,49,47.685402
-36.0,25,48.022116
-41.62,34,48.425457
35.12628,57,49.143744
-34.97,33,49.570193
-41.25,25,49.882107
37.822571,72,50.820899
-35.11,41,51.370435
-41.59,27,51.73353
32.836013,57,52.453165
-44.12,26,52.795264
-39.0,31,54.132596
35.113208,58,54.860484
35.699153,33,55.302205
-41.01,25,55.655538
-34.61,47,56.237454
-32.78,35,56.907109
32.737179,60,57.719387
35.222222,46,58.374979
-38.72,25,58.708902
-35.91,29,59.115436
41.135418,48,59.770536
-32.24,46,60.390591
-45.0,22,60.677115
34.696714,45,61.956592
-39.0,29,62.35969
-35.26,33,62.807382
-32.82,69,63.742941
38.027778,24,64.062693
-35.25,27,64.393067
-35.56,47,65.044415
34.069197,42,65.600496
-38.88,39,66.121701
-34.73,37,66.615238
-32.26,42,67.173274
-38.9,26,67.733651
-32.83,44,68.285148
-34.95,28,68.746116
-32.88,33,69.845581
32.414634,72,70.789287
35.037383,33,71.230404
-38.55,23,71.539158
-35.27,47,72.137277
37.519421,43,72.69453
-35.27,43,73.270849
44.352751,24,73.565748
-32.72,30,73.953177
-38.71,23,74.246853
42.649595,33,74.760275
-38.34,36,75.25673
-41.94,31,75.672277
-41.41,61,77.385591
-35.11,34,77.869088
-34.52,38,78.460097
-33.0,59,79.364562
-41.34,37,80.343142
-40.3,24,80.727594
36.734801,57,81.596111
34.860269,60,82.451938
-38.25,25,82.786306
44.153543,35,83.251836
-35.87,33,83.687554
-43.57,27,84.2528
34.914433,60,85.076322
-31.79,40,86.290864
-38.67,24,86.605347
-32.73,83,87.697478
-33.0,40,88.257414
-35.12,28,88.668487
35.090165,56,89.42393
32.189655,43,89.965089
-46.06,23,90.289294
40.264248,35,90.734209
-35.64,51,91.40441
32.25,40,91.924589
43.769918,28,92.300892
-38.21,39,93.442621
-32.49,31,93.84016
43.817541,43,94.37893
-38.53,32,94.790445
-41.65,27,95.522921
35.500712,40,96.032036
-39.0,32,96.441955
32.116858,32,96.848768
43.114404,39,97.337173
-39.0,29,97.717406
-40.61,30,98.110346
36.257893,52,98.762761
32.525735,41,99.279189
-38.43,27,99.62622
43.091805,31,100.017931
-38.14,33,101.098382
-37.41,31,101.505157
41.018797,27,101.841324
-38.36,26,102.185082
-38.15,22,102.461988
36.0,34,102.899023
-32.43,31,103.302658
37.69962,49,103.947916
35.401893,30,104.317753
-38.18,29,104.700713
-41.26,27,105.291729
35.418125,66,106.151315
-36.0,35,106.60411
-33.0,29,106.963995
40.436247,66,108.586275
-32.35,36,109.043202
-38.65,37,109.540333
37.734667,58,110.256693
32.697917,39,110.75987
-45.0,21,111.052023
35.488271,36,111.567005
40.676829,31,111.972298
-35.25,32,112.390272
41.5,36,112.840448
-34.7,30,113.226517
-35.64,40,113.748624
-34.94,73,114.688987
-36.0,37,115.157653
-38.64,32,116.210314
41.131129,38,116.702855
-35.88,48,117.334801
-38.22,32,117.762772
-31.92,61,118.549263
-35.16,38,119.03722
-41.81,26,119.43643
43.635407,32,119.852673
35.427152,26,120.18486
-44.47,22,120.480155
33.0,65,121.323644
-36.0,25,121.658417
-39.0,21,121.915219
41.043651,29,122.300245
33.0,35,123.41132
-36.0,28,123.784795
41.327263,28,124.141496
-34.53,31,124.536924
-41.55,21,124.82217
36.71803,80,125.84193
-32.54,34,126.282836
-35.46,40,126.802232
46.968777,27,127.158036
32.329004,36,127.62003
-39.0,19,127.886303
38.577465,48,128.517736
41.252174,22,128.791452
-40.8,25,129.420086
43.300639,26,129.789077
-35.87,30,130.196744
-38.24,27,131.227732
41.074935,30,131.614363
32.280576,39,132.115519
-33.0,41,132.634368
35.891026,56,133.339599
-35.43,28,133.714929
-43.61,14,133.902282
47.796491,21,134.177346
-35.31,31,134.586112
-41.17,35,135.028017
34.694216,56,135.754531
-38.6,33,136.176546
-44.31,22,136.470383
-32.42,41,137.009682
-35.03,45,138.245102
-36.0,21,138.522156
31.748031,51,139.185136
-32.15,33,139.621528
-37.81,29,140.000123
40.548064,33,140.418988
32.714801,28,140.761164
-35.9,37,141.243374
44.900735,49,141.872242
-38.56,27,142.229074
-43.62,41,142.773427
31.664038,63,143.573736
32.089147,29,143.961198
-41.14,26,144.312475
41.886555,32,144.751487
35.901961,32,145.809449
-42.0,22,146.095778
41.524641,38,146.586237
32.022642,40,147.086713
-37.75,34,147.535752
35.693498,50,148.172871
-35.13,39,148.690132
33.0,29,149.078437
38.75,40,149.601644
-38.74,24,149.930341
-32.16,34,150.39452
40.663823,34,150.803402
43.385763,17,151.036798
-38.33,24,151.34524
41.452632,44,151.907048
40.59411,51,153.207438
-35.04,31,153.619281
47.534799,27,154.244244
-32.23,32,154.678761
-41.7,25,155.005374
43.257857,40,155.538557
-32.8,44,156.112135
-35.8,27,156.467273
40.479057,46,157.069954
-32.02,37,157.556557
-35.88,32,157.984194
41.738411,43,158.542264
-38.72,23,158.842219
-35.52,38,159.328372
37.705431,60,160.772799
-32.35,33,161.202018
-35.64,33,161.632313
42.18909,49,162.275961
41.483384,34,162.708785
-38.51,26,163.05714
44.078352,23,163.354095
-32.15,32,163.767671
-35.35,30,164.13595
40.712307,33,164.59729
-32.43,45,165.17117
-37.46,34,165.601698
43.682597,57,166.344235
-38.05,27,166.688309
-40.18,26,167.019416
38.78157,39,168.211283
-35.59,38,168.708869
-42.0,25,169.033511
43.364872,64,169.853343
35.528736,39,170.349728
32.538462,71,171.278713
40.006588,52,171.927481
32.6875,40,172.455729
-38.51,26,172.801489
-32.96,56,173.519105
