#{"t_start": 1789619950.3514445, "env_id": "poke-env-v0"}
r,l,t
-41.99,26,3.348856
-32.58,41,4.026229
-40.96,33,4.592093
-41.46,34,5.151783
-38.7,25,5.57466
-41.22,38,6.211742
-36.0,31,6.721687
-42.0,22,7.113433
-41.42,31,7.649611
-47.76,49,8.572925
-45.0,22,9.022089
-39.0,36,9.696849
-40.26,28,10.251024
-38.21,26,10.756028
-37.41,48,11.670842
-41.21,35,14.773191
-38.98,37,15.389224
-42.0,35,15.972884
-38.01,23,16.357416
-36.0,26,16.779236
-38.39,24,17.180778
-41.14,23,17.580711
-39.0,20,17.87516
-38.76,29,18.328386
-40.81,22,18.712112
-42.0,20,19.073685
-38.71,22,19.450572
-41.02,21,19.872565
-41.46,29,20.442854
-44.26,31,20.990404
-43.74,33,21.613531
-44.36,22,22.045797
-44.91,24,22.530497
-33.0,39,23.245108
-36.0,35,26.208579
-36.0,42,26.934944
-42.0,31,27.414252
-44.57,17,27.713671
-41.04,27,28.135179
-45.0,29,28.580832
-38.16,71,29.789335
-39.0,29,30.250666
-41.24,26,30.66792
-44.57,26,31.067275
-34.56,41,31.825816
-43.42,34,32.498223
-43.86,34,33.172606
-40.89,29,33.712754
-46.97,28,34.225878
-38.68,50,37.563113
-38.43,26,38.037761
-43.35,25,38.500063
-44.88,28,38.968611
-39.0,37,39.577159
-44.47,35,40.213272
-41.06,29,40.809926
-43.11,25,41.213913
-41.7,28,41.73326
-44.06,26,42.153461
-41.47,23,42.534953
-42.0,36,43.12723
-41.27,26,43.593068
-35.88,38,44.331003
-41.44,28,44.883398
-35.45,29,45.47912
-44.69,27,45.990822
-44.6,33,48.94816
-38.7,27,49.40081
-41.34,21,49.753382
-38.27,30,50.301061
-47.0,22,50.641182
-42.0,23,51.011867
-41.16,27,51.471683
-45.0,23,51.899577
-44.46,24,52.549415
-42.0,23,52.913644
-41.36,22,53.278954
-43.79,26,53.775274
-41.28,26,54.18388
-47.64,16,54.420941
-41.78,28,54.912589
-42.87,31,55.545693
-41.42,25,56.067141
-41.94,25,56.564229
-38.61,22,56.988695
-35.34,35,57.66969
-41.46,25,58.131329
-32.63,34,60.99395
-38.26,24,61.374131
-35.64,26,61.810622
-33.0,39,62.452023
-43.84,25,62.898176
-38.32,32,63.489321
-39.0,29,64.026169
-44.87,25,64.48209
-38.1,27,64.923649
-45.0,21,65.251276
-48.0,24,65.658028
-40.76,26,66.116937
-41.07,21,66.470052
-38.77,31,67.037713
-37.53,36,67.71965
-39.0,40,68.490947
-39.0,31,69.097072
-44.92,32,72.00465
-41.04,29,72.447656
-38.53,31,72.918897
-44.12,38,73.496948
-41.73,29,73.923732
-35.75,25,74.356042
-44.61,61,75.472885
-31.7,95,77.033412
-35.93,22,77.407156
-40.6,39,78.137859
-41.27,24,78.677069
-38.1,24,79.16781
-35.71,40,79.913316
-35.26,35,80.630675
-43.48,28,83.35862
-45.0,30,83.873941
-34.88,40,84.565093
-44.29,24,84.95006
-38.01,32,85.469172
-32.45,29,86.039461
-33.0,47,86.966257
-36.0,32,87.583753
-44.8,24,88.067464
-35.27,26,88.535771
-35.39,37,89.360377
-39.0,31,89.896996
-38.75,25,90.37833
-35.12,43,91.324355
