#{"t_start": 1789619950.3725524, "env_id": "poke-env-v0"}
r,l,t
-41.81,33,3.4601
-39.0,31,3.949883
-41.08,25,4.365513
-44.63,19,4.695346
-42.0,24,5.094229
-41.86,24,5.497765
-38.43,19,5.83119
-42.0,30,6.346641
-41.21,31,6.82937
-41.96,27,7.296649
-36.0,26,7.788425
-44.24,22,8.17557
-40.03,24,8.652731
-41.15,32,9.258303
-38.34,36,9.968884
-41.56,50,10.971439
-44.11,23,11.383622
-41.31,26,11.850823
-41.58,30,14.869996
-38.88,23,15.239474
-41.58,25,15.657431
-40.86,30,16.170405
-47.06,17,16.475397
-41.26,30,16.933254
-44.69,29,17.451551
-41.12,37,18.020274
-44.71,35,18.594513
-41.04,26,19.061338
-38.84,31,19.623641
-41.02,24,20.079044
-41.48,41,20.827415
-37.84,30,21.416888
-43.77,22,21.843281
-44.3,33,22.484526
-37.64,24,22.938674
-41.3,23,23.338678
-41.11,21,26.043358
-35.91,32,26.626914
-38.91,29,27.121808
-44.38,29,27.561726
-44.35,36,28.153307
-41.15,26,28.539087
-41.15,28,29.05486
-35.4,38,29.654018
-41.67,29,30.14411
-39.0,45,30.838446
-42.0,27,31.284651
-43.78,31,31.88726
-38.52,29,32.451198
-44.84,19,32.826588
-41.07,29,33.399878
-43.74,29,33.938659
-41.35,25,34.415057
-41.87,26,37.242948
-41.34,25,37.756285
-41.76,20,38.134825
-44.03,21,38.513635
-35.44,43,39.193322
-43.21,21,39.558672
-38.96,21,39.920382
-44.89,19,40.29702
-35.45,29,40.866735
-44.33,23,41.258982
-44.18,34,41.853309
-38.52,24,42.250491
-38.21,25,42.651458
-42.89,25,43.068958
32.125,27,43.539611
-36.0,34,44.195464
-44.76,28,44.741508
-41.41,31,45.383553
-43.6,19,45.766259
-42.0,31,46.349447
-41.7,27,49.189448
-38.03,31,49.675089
-41.5,24,50.119626
-32.86,33,50.660048
-41.91,31,51.150016
-44.38,26,51.622934
-33.0,34,52.443323
-46.86,27,52.885074
-41.19,33,53.488977
-37.94,32,53.98692
-41.48,23,54.363334
-44.63,22,54.760932
-42.0,22,55.15791
-39.0,25,55.698515
-32.39,49,56.681628
-41.55,28,57.235134
-41.41,54,60.551244
-41.38,24,60.924421
-36.0,32,61.458732
-41.28,24,61.838176
-41.59,23,62.213879
-45.0,27,62.654786
-41.72,36,63.33275
-44.96,30,63.889821
-45.0,19,64.197174
-39.0,25,64.673967
-35.1,39,65.316249
-42.0,30,65.82433
-38.64,29,66.299369
-40.96,33,66.886623
-41.03,27,67.406838
-43.56,29,67.986942
-36.0,34,68.632325
34.725197,48,69.570511
-48.0,22,72.207791
-41.5,26,72.604016
-39.0,21,72.943437
-44.74,20,73.246407
-41.42,31,73.69093
-44.56,24,74.071195
-44.4,25,74.519427
-35.71,61,75.656427
-42.0,23,75.995781
-42.0,22,76.329912
-38.5,31,76.864464
-40.66,22,77.249903
-38.85,30,77.798552
-44.18,24,78.269321
-38.78,27,78.874181
-41.56,27,79.34775
-35.84,34,80.031302
-44.31,27,80.567423
-44.88,18,83.137119
-40.53,30,83.651509
-41.86,26,84.117866
-44.53,29,84.610103
33.0,64,85.656529
-38.66,50,86.640431
-41.56,25,87.139359
-32.69,33,87.768311
-44.89,23,88.229713
-41.73,21,88.625172
-35.23,43,89.542473
-44.88,20,89.883194
-36.0,28,90.419931
-38.63,27,91.029585
-41.14,26,91.608894
-36.0,27,92.215833
-41.18,48,95.494654
-41.06,28,95.868055
-35.31,36,96.398043
-45.0,46,97.124121
33.0,32,97.648963
-44.58,24,98.091586
-41.04,24,98.556911
-35.4,28,99.082995
-45.0,25,99.531756
-34.52,41,100.205617
-46.45,33,100.761771
-41.25,28,101.243538
-41.83,31,101.799456
-42.0,22,102.179358
-36.0,33,102.890865
-37.53,30,103.402997
-41.4,26,103.911383
-35.07,27,106.655204
-38.57,36,107.271081
-38.32,29,107.80229
-39.0,25,108.206166
-41.49,33,108.75073
-41.0,22,109.094692
-38.0,46,109.992632
-35.63,27,110.395849
-47.16,15,110.71312
-41.62,38,111.399239
-39.0,33,111.936427
-35.53,34,112.511946
-42.0,34,113.053535
-38.62,33,113.714952
-39.0,31,114.232825
-38.49,24,114.65498
-41.09,23,115.129113
-35.43,34,118.030295
-38.51,28,118.492623
-40.19,27,118.976337
-38.76,27,119.427035
-41.36,28,119.888492
-35.69,28,120.46436
-42.0,21,120.856335
-42.0,26,121.347827
-37.34,25,121.961416
-42.0,43,122.778658
-45.0,24,123.214494
-43.68,20,123.561821
36.224281,44,124.383695
-38.62,46,125.431023
-41.69,23,125.952348
-37.36,33,126.713954
-39.0,24,127.293877
-41.4,25,127.933345
-35.54,30,131.035881
-35.9,54,131.888044
-37.69,28,132.30811
-37.38,39,132.985682
-41.44,34,133.608791
-37.4,39,134.227907
32.160448,33,134.886822
-37.77,25,135.369224
-40.54,33,135.964881
-43.72,31,136.488439
-34.62,48,137.230022
-38.38,43,137.946321
-41.33,29,138.432517
-44.19,24,138.805719
-44.5,24,139.596699
-35.21,31,142.307104
-37.63,35,142.854368
-32.19,27,143.294483
-39.0,39,143.918671
-35.44,29,144.427557
-41.57,29,144.933713
-44.52,21,145.340109
-35.16,35,146.075777
-40.29,30,146.693736
-42.0,42,147.489822
-44.91,26,147.895414
-41.23,22,148.193828
