#{"t_start": 1789619950.3663402, "env_id": "poke-env-v0"}
r,l,t
-32.81,32,3.428039
-42.0,24,3.823752
-43.43,37,4.452348
-41.93,49,5.279122
-47.54,17,5.560391
-35.42,39,6.224848
-38.84,26,6.642063
-38.68,28,7.138818
-41.45,24,7.528349
-44.88,28,8.05074
-43.73,20,8.408114
-40.14,20,8.833444
-38.33,36,9.507204
-44.5,32,10.150417
-38.47,36,10.862038
-44.46,27,11.363402
-45.0,31,11.933424
-40.89,22,14.810349
34.872744,36,15.411987
-41.07,31,15.913332
-44.88,28,16.406702
-44.13,26,16.819767
-41.86,27,17.267198
-40.44,28,17.749557
-41.94,34,18.24859
-38.91,26,18.698778
-44.41,26,19.157975
-41.45,22,19.561499
32.505155,41,20.367935
-38.66,23,20.748269
-43.71,20,21.143761
-41.71,32,21.744725
-41.32,29,22.314056
-38.15,28,22.868026
-41.36,21,23.256493
-39.0,33,26.161575
-38.19,28,26.676207
-41.12,21,27.018414
-41.58,36,27.595431
-43.65,39,28.22732
-38.81,25,28.595636
-35.22,50,29.462088
-41.31,23,29.855418
-40.6,30,30.321323
-45.0,19,30.599969
-36.0,25,31.002277
-43.6,21,31.372515
-35.78,32,31.987847
-43.89,28,32.547687
-41.02,29,33.11656
-39.0,37,33.815647
-39.0,31,34.391978
-44.95,19,34.802634
-38.55,28,37.67651
-46.7,23,38.095768
-38.72,21,38.460537
-38.42,25,38.877898
-41.28,35,39.467712
-41.59,28,39.963115
-42.0,26,40.479768
-43.82,43,41.235944
-46.97,38,41.913251
-35.56,36,42.492487
-38.3,28,42.948816
-42.0,32,43.486841
-39.0,37,44.227424
-35.58,35,44.927047
-34.91,40,45.715119
-43.54,19,46.083974
-44.87,33,49.058257
-44.21,21,49.382415
-38.69,33,49.956578
-40.61,40,50.628673
-41.46,37,51.226002
-47.18,22,51.623783
-41.31,27,52.300696
-41.49,19,52.668817
-38.81,22,53.017425
-37.86,31,53.607114
-38.59,40,54.229645
-35.57,31,54.737435
-44.33,24,55.19776
-38.71,38,55.986796
-38.0,35,56.687591
-41.73,21,57.099356
-35.45,54,58.11443
-44.27,29,60.891964
-35.8,31,61.406056
-39.0,31,61.909106
-38.81,28,62.372441
-44.21,31,62.927599
34.628544,50,63.823176
33.977745,34,64.465836
-38.04,32,64.992739
-43.65,22,65.363077
-40.62,26,65.774598
-35.61,34,66.35498
-46.86,32,66.940644
-41.31,26,67.441925
-42.0,32,68.072662
-38.39,28,68.581328
-35.64,29,69.160449
-38.91,34,72.081583
-44.29,25,72.466933
-38.31,27,72.867646
-34.8,40,73.483572
-37.68,36,74.020084
-38.37,43,74.811819
-42.0,39,75.517265
-35.32,32,76.042681
-41.76,23,76.397143
-39.0,37,77.020153
-39.0,38,77.691416
-38.25,26,78.202597
-39.0,39,79.046606
-42.0,39,79.756295
37.99126,28,80.337731
-41.01,23,80.790803
34.147596,49,83.862681
-34.63,24,84.28266
-44.14,23,84.684856
35.361789,30,85.151794
-38.28,27,85.600065
-38.65,24,86.096339
-41.02,23,86.519765
32.465517,42,87.382646
