#{"t_start": 1789619950.4173281, "env_id": "poke-env-v0"}
r,l,t
-44.55,26,3.287145
-44.7,35,3.847988
-40.88,27,4.293427
-43.87,26,4.749779
-41.68,24,5.156426
-39.0,26,5.605153
-40.33,28,6.073757
-46.61,27,6.507773
-47.35,31,7.050732
-39.0,22,7.399791
-45.0,19,7.783457
-47.28,27,8.253353
-47.61,21,8.691869
-35.6,36,9.356432
-41.45,25,9.852239
-46.86,30,10.448201
-44.45,20,10.868425
-35.52,28,11.391366
-41.03,24,11.810917
-36.0,44,15.059052
-45.0,21,15.41956
-42.0,27,15.840888
-39.0,25,16.263531
-45.0,24,16.662671
-44.7,28,17.141762
-44.47,43,17.83203
-41.14,36,18.436121
-41.54,21,18.766909
-42.0,26,19.211205
-41.09,22,19.657999
-41.0,22,20.077092
-38.76,33,20.656759
-38.27,36,21.368774
-47.97,34,22.040133
-38.57,31,22.628457
-44.76,36,23.273504
-42.0,32,26.207138
-41.32,25,26.652421
-47.07,21,26.995827
-41.41,24,27.35271
-44.69,33,27.899197
-43.93,24,28.289172
-44.39,25,28.640367
-44.18,33,29.241314
-41.39,31,29.769264
-41.23,27,30.186221
-39.93,43,30.860428
-41.24,36,31.505311
-41.34,30,32.07014
-35.52,33,32.718803
-44.68,16,33.037888
32.40146,28,33.560285
-42.0,32,34.166013
-41.71,28,34.753528
-36.0,41,37.840251
-41.82,27,38.332976
-44.55,55,39.262763
-41.44,29,39.739507
-45.0,33,40.402273
-44.1,24,40.868387
-44.51,20,41.187243
-39.0,21,41.564726
-41.77,30,42.066329
-47.48,16,42.322849
-41.64,22,42.691444
-47.39,19,43.001024
-44.27,30,43.556158
-38.17,33,44.178582
-38.91,24,44.6376
-44.0,26,45.165659
-44.2,31,45.800554
-44.6,20,46.160903
-40.8,33,49.117305
-44.9,32,49.632334
-47.37,22,50.031762
-41.78,26,50.461637
-38.26,32,50.979861
-40.91,22,51.350465
-35.42,36,51.977662
-41.8,24,52.659896
