#{"t_start": 1785944754.3323586, "env_id": "poke-env-v0"}
r,l,t
-44.41,23,7.205377
-35.36,35,7.793312
-36.0,25,8.312313
-41.33,25,8.678057
-42.0,16,8.902401
-44.74,25,9.910717
-41.03,34,10.422258
-43.95,27,10.974633
-35.09,36,11.815999
-42.0,48,12.547121
-44.26,31,12.991543
-41.76,41,13.593514
-41.64,33,14.099296
-42.0,50,15.003136
-44.62,22,15.321138
-44.62,28,15.72367
-32.88,36,17.368483
-38.55,33,18.233162
-42.0,31,18.669095
-41.75,36,19.203452
-38.96,26,19.595797
-45.0,20,19.886688
-44.82,39,20.463301
-47.08,24,20.791763
-44.09,26,21.24927
-41.22,26,21.62294
-41.16,53,22.607169
-40.31,29,23.013321
-43.9,27,23.404432
-42.0,21,23.704629
-41.36,30,24.173449
-38.3,26,25.46342
-44.33,25,25.864394
-44.24,34,26.335387
-37.94,32,26.815764
-38.65,35,28.027239
-41.91,29,28.48343
-44.46,22,28.808209
-43.37,29,29.220727
-40.77,23,29.562856
-38.31,31,30.088087
-36.94,31,30.537646
-47.57,14,30.736233
-41.66,25,31.120156
-40.74,32,31.585756
-44.38,21,31.906711
32.020202,40,32.547643
-47.5,30,33.050965
-43.97,19,33.355211
-47.03,21,33.656666
-44.36,27,34.092102
-47.39,22,34.438761
-44.05,21,34.832382
-41.94,24,35.280689
-45.0,24,35.65629
-33.0,24,36.011314
-44.25,22,36.398359
-46.86,19,36.692464
-43.51,22,37.033225
-44.81,22,37.37913
-35.02,27,37.79404
-38.29,35,38.321398
-35.37,33,38.788538
-38.14,29,39.212622
-42.0,25,39.559212
-38.6,26,39.963356
-38.28,30,40.397886
-39.0,29,40.832351
-44.93,25,41.206526
-47.18,25,41.608968
-37.83,35,42.13908
-40.74,26,42.539043
-46.12,21,42.874451
-36.0,31,43.367202
-44.5,26,43.759987
-36.0,39,44.359007
-35.71,37,44.912947
-43.76,25,45.281021
-41.8,37,45.797694
-41.44,22,46.116231
-45.38,31,46.563787
-44.71,30,46.97651
-38.68,27,47.366857
-41.81,29,47.766598
-40.99,26,48.118236
-38.75,29,48.522321
-34.75,32,48.985981
-45.0,24,49.317233
-41.66,18,49.591516
32.272727,28,49.989425
-38.66,25,50.337635
-44.23,23,50.688749
-39.0,27,51.057967
-44.36,21,51.345614
-38.8,18,51.623293
-41.02,25,51.9832
-43.85,26,52.351475
-35.25,41,52.92892
-44.52,32,53.358057
-44.41,26,53.740205
32.481781,51,55.498807
-38.4,33,55.982689
-43.71,23,56.308967
-35.68,31,56.711319
-38.26,28,57.114383
-41.57,24,57.47908
-41.44,25,57.822463
-44.77,28,58.229957
-38.62,24,58.577242
-42.94,22,58.893929
-43.6,28,59.315662
-41.14,30,59.732295
-38.91,27,60.151561
-41.57,34,60.615465
-34.96,47,61.288123
-41.27,40,61.857145
-35.25,24,62.192528
-38.91,102,63.653502
-38.05,31,64.166596
-38.15,33,64.669257
-38.31,28,65.090548
-41.99,24,65.448419
-47.55,28,65.870461
-41.88,32,66.361306
-48.0,16,66.597181
-32.47,30,67.070714
-46.65,22,67.408456
-38.81,32,67.86833
-43.65,18,68.120227
-38.46,32,68.587079
-41.25,25,68.932774
-39.0,38,69.471597
-32.39,33,69.95007
-41.41,37,70.47373
-41.11,30,70.906033
-39.0,23,71.225501
-41.52,23,71.561177
-47.26,19,71.827428
-41.72,17,72.249001
-40.96,26,72.611078
-47.27,27,72.992517
-41.71,20,73.293623
-38.86,47,73.945917
-39.0,23,74.283349
-41.57,34,74.763395
-35.11,29,75.176095
-44.32,40,75.957792
-34.12,28,76.531847
-41.27,20,76.861481
-35.79,24,77.218139
-39.0,36,77.73618
-35.76,39,78.295777
-47.39,30,78.730834
-40.61,23,79.081799
-41.32,34,79.569536
-41.45,35,80.059113
-40.94,30,80.495642
-41.42,26,80.843109
-44.27,41,81.455578
-41.92,31,81.916064
-39.0,23,82.256489
-38.81,44,82.862033
-44.81,30,83.285392
-43.97,30,83.710823
-37.21,44,84.367253
-45.0,24,84.716994
-39.0,20,85.035443
-45.0,27,85.438822
-44.15,27,85.955025
-42.0,18,86.204294
-35.81,38,86.734865
-44.66,36,87.886256
-38.67,32,88.355479
-43.78,19,88.643484
-41.72,29,89.081677
-43.67,27,89.490494
-43.73,35,90.055785
-38.07,36,90.564822
-47.81,14,90.78499
-35.15,37,91.443064
-32.37,57,92.331232
-38.8,34,92.83718
-41.07,28,93.277225
-38.64,26,93.765109
-38.79,25,94.218473
-41.29,41,94.924427
-44.18,17,95.22555
32.857664,42,95.924371
-41.74,24,96.336752
-44.57,16,96.622766
-40.6,32,97.14458
-34.76,42,97.841993
-38.12,26,98.480291
-44.57,34,99.048511
-42.0,29,99.732054
-38.26,31,100.575639
-38.27,36,101.144413
-42.0,41,101.803406
-38.25,22,102.118491
-35.05,48,102.822126
-41.38,27,103.340435
-38.82,24,103.738803
-47.04,23,104.071243
-38.4,24,104.444901
-44.51,26,105.066994
-43.54,33,105.561858
-41.87,22,105.901917
-47.08,27,106.461937
-41.04,32,106.94788
-41.07,38,107.489852
-47.5,21,107.810676
-41.27,27,108.196016
-47.96,30,108.658029
-38.36,25,109.566422
-41.45,24,109.934613
-39.0,26,110.346313
-38.34,28,110.762641
-44.83,28,111.158679
-45.86,19,111.462392
-38.81,35,112.014666
-47.04,29,112.437474
-44.08,32,112.899933
-47.44,35,113.432611
-41.91,39,114.024515
-45.0,26,114.419673
-35.65,29,114.876085
-38.91,27,115.296761
-41.9,27,115.703723
-35.27,30,116.132041
-41.04,22,116.466388
-35.61,26,116.832316
-38.75,26,117.291718
-44.79,21,117.637516
-39.0,49,118.41705
-38.04,35,118.918611
-40.82,29,119.33939
-45.0,20,119.648362
-41.65,24,120.080183
-40.97,25,120.441968
-35.91,49,121.168808
-44.89,26,121.543881
-44.55,30,122.004944
-37.48,29,122.423314
-43.9,27,122.954647
-38.16,31,123.499932
-44.06,24,123.904938
-43.63,24,124.2751
-41.61,22,124.622905
-40.77,36,125.168998
-43.76,27,125.570926
-38.85,25,125.969066
-41.42,59,126.878032
-42.0,19,127.168603
-42.0,51,127.933859
-43.54,18,128.193112
-42.0,36,128.736493
-39.0,26,129.127815
-31.97,37,129.716639
-44.52,25,130.085484
-42.0,24,130.468148
-33.0,29,130.890793
-46.43,32,131.36329
-39.0,28,131.804533
-35.58,30,132.260715
-47.21,21,132.597381
-43.68,29,133.042917
-44.77,25,133.443098
32.360784,38,134.069815
-46.94,21,134.385108
-45.0,18,134.661124
-41.08,29,135.108774
-44.59,28,135.541201
-43.5,19,135.82527
-41.4,43,136.528718
-44.82,25,136.929376
-47.72,20,137.247214
-44.27,25,137.602297
-41.62,37,138.14289
-42.92,21,138.456743
-41.8,21,138.740664
-41.67,27,139.724818
-45.0,25,140.093956
-47.21,22,140.432534
-38.24,35,140.952319
-41.07,31,141.396668
-44.08,28,141.806025
-43.81,73,142.912974
-40.22,26,143.299302
-35.5,26,143.700818
-32.84,28,144.122465
-41.24,33,144.615355
-32.39,42,145.260238
-32.24,31,145.818026
-41.53,27,146.278672
-44.9,23,146.621391
-44.36,20,146.944977
-41.76,28,147.375104
-42.0,22,147.705787
-38.27,43,148.329208
-41.11,33,148.844673
-44.88,25,149.22967
-41.82,26,149.617637
-47.72,26,150.026499
-38.76,30,150.481497
-38.66,28,150.878827
-41.04,35,151.560316
-41.72,22,151.88582
-38.74,50,152.640739
-44.55,37,153.180914
-43.88,24,153.553955
-32.47,28,153.949518
-38.3,39,154.601744
-35.91,29,155.042859
-44.2,27,155.452615
-38.46,30,155.907437
-35.61,30,156.359138
-40.61,27,156.730556
-44.82,24,157.077165
-38.27,34,157.578964
-44.02,22,158.020115
-44.32,27,158.467297
-45.0,23,158.820132
-44.02,27,159.222389
-41.7,25,159.571428
-45.0,24,159.90023
-42.0,34,160.409307
-38.29,37,161.205862
-42.0,36,161.721144
-41.84,28,162.14274
-41.57,33,162.587724
-41.61,28,162.989993
-38.68,27,163.396427
-41.31,65,164.407316
-42.0,34,164.900727
-38.62,26,165.254758
-41.42,21,165.542227
-38.46,31,165.991509
-35.54,45,166.65469
-39.0,31,167.109792
-44.63,32,167.595264
-36.0,32,168.119838
-38.73,31,168.68462
-44.56,24,169.03575
-36.0,32,169.512662
-43.87,18,169.77557
-43.92,26,170.178512
-40.73,42,170.806576
-41.48,20,171.087626
-41.46,23,171.442035
33.0,51,172.237018
-44.11,26,172.595739
-32.29,34,174.05985
-44.0,29,174.46268
-38.66,26,174.999002
-47.12,41,175.61415
-44.26,27,176.039012
-44.55,25,176.438039
-47.04,18,176.720259
-44.37,31,177.200099
-37.65,31,177.656424
-41.18,28,178.0574
-44.4,17,178.28634
-42.0,24,178.622584
-32.54,35,179.183811
-43.66,27,179.590702
-41.44,20,179.902402
-35.21,52,180.665584
-38.9,37,181.207638
-38.85,51,181.972491
-32.13,40,182.520249
-33.0,35,183.024767
-46.23,24,183.384916
-42.0,27,183.757375
-41.19,22,184.096155
-41.18,23,184.400542
-41.4,25,184.772876
-39.0,32,185.226123
-36.0,55,186.013096
-43.94,29,186.420573
-47.16,25,186.771899
-39.0,35,187.308939
-41.67,25,187.673306
