#{"t_start": 1785957799.2083523, "env_id": "poke-env-v0"}
r,l,t
-38.48,37,2.506194
-38.6,34,2.93861
-44.7,20,3.17658
-38.76,37,3.65165
-38.91,37,4.114063
-35.23,51,4.766483
-38.7,31,5.123343
-38.5,45,5.684
-35.77,26,5.998523
-39.0,31,6.38767
-42.0,32,6.777352
-41.25,28,7.121262
-32.08,62,7.887064
-36.0,33,8.28912
-44.48,20,9.149256
-35.34,28,9.508483
-42.0,16,9.715907
32.574545,46,10.277376
-35.53,41,10.783401
-33.0,38,11.245102
-38.52,27,11.584884
-35.21,46,12.151458
-38.04,37,12.604748
-39.0,31,12.987538
-44.5,26,13.32159
-36.0,41,13.89262
32.088983,43,14.457257
-33.0,42,14.989808
-41.09,21,15.289425
-44.85,41,16.462037
-32.48,104,17.77748
-41.27,30,18.284157
-42.0,41,18.794303
-32.14,53,19.599131
-38.66,38,20.060574
-35.36,27,20.402556
32.405512,48,21.279647
-36.0,33,21.705319
-41.91,23,21.985122
-35.54,31,22.359857
-39.0,46,23.183191
-35.15,38,24.303911
37.120767,32,24.694936
-35.22,29,25.062757
-35.36,45,25.621609
32.370504,35,26.066596
-38.68,26,26.386629
32.229008,48,26.998228
-33.0,33,27.420862
32.827815,39,27.929484
-36.0,29,28.303332
-35.6,42,28.863013
-41.08,21,29.109236
32.783465,55,29.821538
-42.0,35,30.252326
32.441964,40,31.403066
-39.0,31,31.80564
-35.31,35,32.23866
-38.45,26,32.586176
-36.0,31,32.971037
-41.38,26,33.301682
-38.31,23,33.586986
-35.86,42,34.10917
-31.53,40,34.617982
-44.19,26,34.949869
-32.5,45,35.489347
-44.49,27,35.892852
-44.1,19,36.129591
-35.57,45,36.692335
-44.71,21,36.980997
-35.7,33,37.437509
-35.28,54,38.756998
-39.0,27,39.090403
-33.0,41,39.59457
38.29542,24,39.940311
34.537567,35,40.454625
-41.5,51,41.118035
-32.49,38,41.611418
-35.5,31,41.997258
-36.0,47,42.598559
-44.6,25,42.941492
-35.61,31,43.350032
-42.0,20,43.640527
-32.25,58,44.436197
-41.4,23,44.710719
-39.0,38,45.925997
-42.0,28,46.30135
-44.08,23,46.609768
-41.59,41,47.373849
35.276423,26,47.696969
-38.45,34,48.136805
-38.2,28,48.487022
-34.22,45,49.037229
-35.29,32,49.440009
-36.0,39,49.951347
-32.94,33,50.363933
-38.22,26,50.703378
-32.2,57,51.425202
-35.55,29,51.782445
32.56,70,54.007964
-41.17,26,54.348741
-41.62,32,54.719266
-41.94,18,54.968204
-40.56,21,55.221721
30.0,57,55.934676
31.551282,68,56.81042
-37.42,67,57.665328
38.56083,32,58.069731
-41.81,26,58.401357
-36.0,30,58.775046
-35.2,37,59.231426
-35.47,27,59.581582
-33.0,37,60.034126
-39.0,45,61.285269
-44.89,19,61.518921
-38.43,35,61.958522
-41.73,29,62.338375
-32.75,31,62.75155
-38.76,64,63.528462
-44.48,25,63.84229
