#{"t_start": 1785956156.3019722, "env_id": "poke-env-v0"}
r,l,t
-43.08,24,2.280375
-40.0,41,2.850354
-44.58,29,3.256194
-55.0,20,3.541216
-49.06,24,3.856891
-48.64,30,4.265152
-44.36,32,4.68786
-53.28,25,5.03778
-49.28,21,5.335174
-40.0,27,5.719162
-53.86,16,5.954925
-49.84,22,6.259056
-44.82,35,6.708155
-48.96,24,7.047657
-44.84,40,7.56219
-53.3,26,7.913879
-48.38,34,8.400518
-44.02,31,8.811108
-54.1,25,9.87605
-58.4,24,10.194115
-48.74,25,10.525997
-48.38,26,10.883693
-43.28,33,11.333804
-54.56,29,11.748401
-54.56,29,12.138652
-53.04,27,12.502612
-48.42,27,12.917791
-48.2,24,13.297635
-48.6,27,13.671113
-45.0,33,14.113004
-44.82,33,14.55053
-43.7,33,15.086645
-44.72,39,15.724616
-47.18,32,16.218322
-38.4,28,16.585463
-50.0,27,16.94656
-48.96,41,18.536979
-53.48,29,18.944807
-48.36,24,19.293581
-48.4,34,19.740942
-39.02,32,20.169931
-48.52,28,20.548137
-38.36,31,20.965589
-55.0,27,21.3374
-48.44,30,21.775813
-48.38,29,22.186921
-48.56,33,22.622352
-49.44,23,22.941394
-53.1,25,23.283111
-47.44,28,23.671371
-39.58,42,24.246838
-59.38,27,24.603206
-44.04,22,24.884376
-40.0,43,26.215641
-54.56,24,26.546034
-39.42,40,27.07493
-50.0,33,27.528335
-52.94,25,27.868976
-58.2,17,28.094003
-44.38,38,28.594036
-53.44,32,29.023589
-34.22,45,29.627076
-47.96,21,29.913372
-53.18,43,30.503187
-53.56,23,30.814574
-49.94,40,31.336107
-50.0,23,31.627977
-50.0,22,31.953369
-53.24,22,32.28073
-49.22,24,32.626
-48.96,29,33.719789
-53.32,28,34.119906
-48.68,29,34.528017
-43.52,41,35.092931
-50.0,35,35.545942
-43.92,38,36.086813
-33.66,50,36.745898
-45.0,35,37.190094
-49.04,26,37.529006
-50.0,22,37.796875
-55.0,24,38.098068
-49.92,40,38.610458
-33.54,31,39.200346
-39.56,30,39.588789
-48.8,22,39.858083
-45.0,19,40.091147
-52.5,23,41.042135
-39.32,38,41.536711
-44.2,45,42.09287
-53.16,23,42.370886
-54.02,23,42.685139
-53.64,33,43.108013
-53.62,23,43.396107
-48.2,22,43.669044
-43.3,39,44.180116
-53.76,33,44.606706
