#{"t_start": 1785956156.1961453, "env_id": "poke-env-v0"}
r,l,t
-49.28,31,2.498916
-45.0,41,3.055668
-53.7,20,3.328679
-49.48,29,3.734858
-48.42,28,4.119551
-48.08,28,4.495429
-44.04,32,4.936904
-49.16,31,5.353446
-53.82,24,5.711578
-54.12,42,6.280081
-53.98,21,6.568553
-55.0,22,6.873936
-48.78,35,7.338216
-53.36,33,7.765853
-45.0,21,8.051523
-53.74,28,8.427966
-44.02,24,8.772995
-50.0,23,9.794295
-44.82,26,10.157501
-48.06,27,10.514214
-56.72,25,10.846901
-49.28,25,11.192107
-43.9,29,11.598779
-44.34,30,12.010823
-54.9,26,12.363302
-50.0,24,12.710647
-53.32,32,13.18824
-45.0,30,13.645271
-42.5,29,14.022952
-59.14,15,14.240634
-50.0,21,14.504678
-43.36,50,15.329997
34.824561,57,16.139917
-53.68,38,16.722048
-59.22,23,17.020882
-49.0,30,18.477706
-49.78,54,19.216621
-52.22,38,19.733682
-50.0,23,20.051519
-53.86,36,20.520065
-44.56,30,20.935366
-53.98,25,21.287088
-44.72,28,21.666336
-53.32,29,22.099369
-54.08,33,22.552364
-49.16,31,22.965623
-54.28,31,23.390834
-49.58,23,23.703166
-38.9,26,24.053334
-54.52,19,24.316384
-54.44,21,24.60566
-42.98,31,25.021014
-39.42,23,26.063656
-48.86,30,26.473675
-50.0,24,26.788596
-49.2,23,27.096608
-50.0,23,27.410203
-56.86,24,27.735811
-57.46,22,28.049869
-48.94,23,28.354682
-44.56,28,28.719459
-49.84,44,29.302254
-50.0,35,29.779883
-45.0,27,30.134576
-52.16,21,30.434705
-49.8,26,30.770419
-44.88,31,31.192905
-38.26,28,31.565284
-58.24,30,31.969818
-38.4,59,33.533854
-49.86,34,34.002726
-48.48,31,34.445812
-53.08,23,34.774423
-48.08,22,35.064906
-43.96,28,35.430126
-38.9,31,35.837439
-53.82,20,36.136006
-48.26,25,36.459231
-54.02,22,36.747046
-35.0,31,37.150752
-39.62,28,37.517722
-53.2,23,37.799427
-53.5,25,38.115467
-50.0,29,38.475364
-49.12,28,38.939483
-49.9,50,39.672772
-54.38,17,39.890675
-34.9,32,40.292213
-47.4,32,41.358368
-48.32,36,41.813957
-54.12,25,42.117092
-35.0,36,42.577244
-52.02,30,42.960236
-48.32,34,43.393933
33.686667,43,43.95174
-48.98,47,44.545816
-40.0,29,44.915056
-53.8,22,45.200085
-39.64,31,45.59194
-35.0,38,46.110908
-49.42,20,46.352455
-52.06,27,46.692557
-48.8,24,47.008723
-48.24,26,47.359663
-47.82,28,48.33327
-55.0,31,48.74832
-49.54,16,48.961328
-54.62,37,49.446419
-49.14,25,49.760086
-35.0,31,50.142326
-48.94,28,50.487983
-44.08,26,50.813825
-47.68,21,51.090942
-43.08,33,51.516029
-49.88,27,51.854572
-49.44,29,52.246909
-45.0,26,52.591403
-44.24,26,52.923975
33.598291,32,53.351106
-53.4,15,53.57272
-49.14,25,53.910236
-45.0,37,54.366141
-43.62,26,54.717357
-48.04,36,55.844864
-39.1,32,56.263067
-57.4,16,56.459356
-38.08,40,56.970275
43.495058,30,57.357907
-49.22,23,57.661652
-44.66,30,58.041384
