#{"t_start": 1785954375.4551113, "env_id": "poke-env-v0"}
r,l,t
-41.28,32,2.674897
-38.22,39,3.184126
-44.61,21,3.455447
-44.02,30,3.866326
-41.42,29,4.264334
-41.22,28,4.639268
-44.57,27,4.981623
-44.6,90,6.393147
-44.84,23,6.69119
-40.8,35,7.162818
-39.0,27,7.535476
-38.05,28,7.909956
-38.76,31,8.33561
-32.79,40,8.866261
-40.31,31,9.316351
-48.0,27,9.807482
-46.69,29,10.202601
-41.88,26,10.557672
-42.0,27,10.942865
-35.8,38,11.460886
-44.96,30,11.884527
-44.71,26,12.282867
-44.35,30,12.691107
-41.27,29,13.085634
-44.23,24,13.414734
-41.25,89,14.650693
-41.05,27,15.010033
-34.81,35,15.477503
-39.66,38,16.029476
-38.44,27,16.400025
-44.27,39,16.996847
-44.37,21,17.287021
-46.91,23,17.810853
-39.0,27,18.155506
-44.13,22,18.438148
-36.54,30,18.854096
-41.3,26,19.21148
-41.4,22,19.513341
-43.81,37,20.002744
-41.78,26,20.346896
-43.7,29,20.73982
-41.37,30,21.127536
-38.5,37,21.64059
-41.36,26,22.014998
-36.0,27,22.385352
-43.75,25,22.735807
-35.44,31,23.140507
-32.38,50,23.823456
-43.3,40,24.368041
-42.0,25,24.701295
-44.82,19,24.954698
-44.72,25,25.293059
-44.13,25,25.663321
-41.6,34,26.213591
-37.76,23,26.522281
-41.89,25,26.848388
-44.7,22,27.151941
-44.16,39,27.679483
-38.25,122,29.294577
-40.17,23,29.592615
-41.08,22,29.903139
-38.75,25,30.229893
-44.01,20,30.493603
-46.65,24,30.843859
-38.58,28,31.215328
-47.49,27,31.551218
-44.81,20,31.835948
-36.0,44,32.445499
-43.61,25,32.775653
-41.88,29,33.16734
-36.0,38,33.693484
-38.68,39,34.213205
-42.0,19,34.4654
-41.55,23,34.7624
-38.38,31,35.181869
-42.0,23,35.489448
-38.71,38,35.983397
-35.61,31,36.402088
-34.72,29,36.782562
-40.88,32,37.21011
-41.04,31,37.621627
-41.25,20,37.878083
-38.51,32,38.285617
-47.36,23,38.597366
-38.32,37,39.116318
-41.69,23,39.421321
-43.93,22,39.751714
-41.76,34,40.186046
-45.0,33,40.617515
-35.64,30,41.012809
-41.71,25,41.351947
-43.23,25,41.681883
-41.93,33,42.11786
-41.17,24,42.44439
-41.52,28,42.815777
-44.56,22,43.105911
-47.59,17,43.324533
-45.0,15,43.529016
-41.52,33,43.978231
-38.42,31,44.408195
-35.88,33,44.852133
-41.4,32,45.282455
-47.6,25,45.60791
-47.67,22,46.05196
-44.8,27,46.415778
-41.55,19,46.674233
-40.79,35,47.13189
-35.34,37,47.623133
-40.38,31,48.037049
-42.25,31,48.45348
-43.85,26,48.78758
-44.48,20,49.07481
-39.0,36,49.544735
-44.15,25,49.887685
-44.01,25,50.22135
-42.0,20,50.484961
-44.44,19,50.736773
-35.67,24,51.071691
-41.21,27,51.428496
-44.36,28,51.824929
-33.0,56,52.566813
-33.0,47,53.205479
-42.0,28,53.569935
-38.03,35,54.045984
-39.0,25,54.362873
-42.0,29,54.755661
-44.36,19,55.032919
-39.0,50,55.698826
-40.8,22,55.992851
-36.0,41,56.528603
-41.92,21,56.80524
-44.01,26,57.157481
-41.67,23,57.45621
-39.0,25,57.782058
-38.84,25,58.102492
-44.5,30,58.492784
-41.21,24,58.833959
-38.55,36,59.34574
-38.25,27,59.72004
-44.89,37,60.237531
-42.25,36,60.716314
-47.26,16,60.944365
-38.77,24,61.263309
-41.02,23,61.579489
-40.38,35,62.053934
-41.18,28,62.448888
-45.0,27,62.803986
-35.81,24,63.121579
-42.0,20,63.392653
-41.33,26,63.746857
-41.51,28,64.126356
-39.0,25,64.459369
-41.09,21,64.722509
-45.0,37,65.223733
-41.91,34,65.675495
-42.64,32,66.263009
-41.68,35,66.734411
-38.94,27,67.098736
-42.0,26,67.466213
-38.37,26,67.815335
-41.77,35,68.27908
-42.0,33,68.773744
-44.68,32,69.20426
-41.78,28,69.580201
-38.88,28,69.970909
-44.45,31,70.403882
-43.25,34,70.892141
-38.26,52,71.593744
-40.75,37,72.094698
-44.5,28,72.497786
-41.68,37,73.007373
-42.0,21,73.303079
-41.44,28,73.672506
-41.62,35,74.141835
-35.21,55,74.871232
-44.8,23,75.194348
-46.74,19,75.446927
-44.61,25,75.802077
-43.86,42,76.352018
-44.71,20,76.628786
-38.76,38,77.13462
-42.0,31,77.560503
-47.58,20,77.820163
-44.76,24,78.171459
-41.0,41,78.693147
-43.29,27,79.061132
-41.87,25,79.413319
-44.61,20,79.67123
-41.25,20,79.931994
-47.18,15,80.129824
-44.45,35,80.625098
-46.19,20,80.900004
-42.0,22,81.197285
-44.62,36,81.677062
-46.96,23,81.972918
-39.0,22,82.263099
-44.22,17,82.506099
-44.69,25,82.856429
-44.84,38,83.362128
-44.69,19,83.637393
-42.0,30,84.000939
-38.32,38,84.512513
-38.5,28,84.890724
-37.83,30,85.291367
-38.28,44,85.913332
-37.46,38,86.432042
-43.81,28,86.935851
-40.49,26,87.306044
-44.72,35,87.785326
-41.81,46,88.401862
-35.85,30,88.800091
-41.48,39,89.321475
-41.07,25,89.659217
-41.74,25,89.989965
-42.0,33,90.427238
-32.73,34,90.873732
-40.98,30,91.278131
-41.16,16,91.580703
-38.96,31,91.995488
-41.41,22,92.295557
-38.5,24,92.601276
-43.77,24,92.924909
-44.11,26,93.292863
-44.44,25,93.644782
-38.47,30,94.048934
-41.67,29,94.435822
-41.22,30,94.859745
-35.28,33,95.338205
-44.7,14,95.55659
-41.22,31,95.950758
-44.01,32,96.391927
-41.34,29,96.787081
-41.44,27,97.178759
-44.83,26,97.531168
-42.0,24,97.871885
-41.54,30,98.263875
-41.28,21,98.559233
-36.0,31,98.976239
-40.59,31,99.408302
-44.71,25,99.742691
-34.81,49,100.421168
-41.13,46,101.040856
-42.0,19,101.305997
-44.36,31,101.728602
-41.58,24,102.053751
-47.65,23,102.373882
-43.55,20,102.626744
-44.7,31,103.060714
-44.2,29,103.444181
-35.18,41,103.969227
-45.0,22,104.269637
-46.39,21,104.572904
-41.16,34,105.031126
-42.0,41,105.573204
-45.0,40,106.133542
-44.37,24,106.468133
-44.49,34,106.936036
-38.96,26,107.293385
-44.25,29,107.851662
-44.68,18,108.093945
-38.9,30,108.490111
-44.61,31,108.93028
-38.93,21,109.198258
33.0,41,109.73812
-40.21,30,110.178329
-44.44,27,110.552281
-42.0,39,111.266928
-44.29,20,111.547153
-35.38,34,112.005299
-35.41,42,112.557804
-42.0,22,112.874313
-39.0,22,113.189122
-40.2,38,113.700488
-41.91,26,114.035884
-41.3,29,114.408687
-41.82,29,114.822046
-41.68,35,115.303531
-46.7,41,115.864951
-33.0,35,116.439001
-44.5,30,116.860303
-41.01,20,117.140367
-44.58,22,117.424127
-41.84,34,117.879653
-36.0,29,118.263855
-36.0,31,118.661652
-46.38,34,119.131361
-44.75,21,119.391404
-36.0,31,119.848165
-42.0,22,120.146558
-35.76,32,120.567634
-38.8,26,120.929286
-43.77,31,121.338988
-44.56,25,121.663917
-44.22,29,122.088642
-38.37,28,122.463588
-41.67,25,122.80858
-41.2,24,123.117137
-32.81,35,123.579777
-32.91,52,124.281403
-39.0,31,124.665542
-44.66,18,124.92925
-41.88,25,125.27044
-38.02,29,125.659736
-41.91,27,126.0316
-44.64,21,126.306556
-39.0,33,126.769464
-41.31,23,127.063983
-43.35,25,127.398513
-36.0,63,128.277529
-47.41,17,128.509456
-44.85,78,129.721958
-43.99,45,130.315485
-41.84,29,130.699549
-42.0,93,131.956145
-38.58,30,132.355625
-44.23,20,132.652922
-38.44,26,132.995662
-44.88,29,133.388459
-43.68,28,133.771322
-42.0,52,134.46553
-41.13,26,134.79944
-41.76,39,135.345765
-41.06,25,135.656434
-35.39,31,136.086671
-44.34,28,136.472184
-39.0,26,136.815997
-44.78,21,137.121101
-41.36,22,137.414126
-40.65,30,137.809454
-41.35,20,138.081212
-38.9,52,138.776283
-41.03,17,138.997702
-43.67,24,139.325468
-41.54,21,139.626365
-39.0,29,140.086275
-41.36,38,140.589124
-44.92,44,141.187193
-42.0,30,141.587388
-39.0,24,141.909999
-47.49,24,142.236563
-44.91,26,142.610244
-35.56,28,142.997749
-38.12,47,143.61291
-41.05,24,143.946234
-42.0,28,144.311211
-42.0,25,144.657028
-48.0,16,144.855915
-38.47,24,145.167146
-33.0,27,145.518533
-39.0,37,146.157946
-42.0,29,146.553403
-41.75,27,146.911052
-47.83,27,147.261806
-38.79,31,147.687455
-47.35,22,147.97399
32.635417,31,148.380619
-48.0,28,148.747282
-43.98,20,149.021194
-37.75,39,149.527672
-41.21,27,149.914886
-38.82,22,150.255656
-44.55,22,150.640431
-42.0,27,151.012901
-36.0,22,151.316134
-44.63,19,151.575752
-37.96,36,152.05379
-44.81,28,152.460808
-41.35,28,152.834299
-41.53,27,153.202909
-42.0,26,153.568906
-39.0,27,153.923028
-44.34,22,154.225678
-41.55,42,154.796797
-42.0,25,155.147537
-44.39,33,155.592778
-41.7,22,155.892828
-32.84,38,156.387119
-42.0,15,156.591454
-38.03,33,157.057307
-41.67,27,157.41935
