#{"t_start": 1785954375.2943993, "env_id": "poke-env-v0"}
r,l,t
-44.58,35,2.878865
-44.82,31,3.282378
-45.0,26,3.614016
-40.74,25,3.962713
-44.5,22,4.244055
-38.22,25,4.590554
-42.0,27,4.952212
-41.28,33,5.466326
-37.82,32,5.964886
-46.7,26,6.364336
-40.5,26,6.704984
-42.37,31,7.129064
-36.0,27,7.48525
-41.01,28,7.8695
-48.0,25,8.208112
-40.77,42,8.777195
-35.21,28,9.163488
-47.04,16,9.389642
-39.0,39,10.057596
-44.09,26,10.406334
-32.07,27,10.769741
-44.81,15,10.958248
-41.53,23,11.287749
-40.87,22,11.599287
-41.67,28,11.999335
-41.15,29,12.442597
-44.19,40,12.983179
-41.64,21,13.275642
-41.83,44,13.913738
-35.25,30,14.314775
-44.55,29,14.70992
-43.21,24,15.033904
-44.08,26,15.364397
-40.62,29,15.781751
-43.62,25,16.126076
-38.11,30,16.540193
-34.92,32,16.974617
-42.0,32,17.680149
-44.48,20,17.970442
-43.82,32,18.395122
-47.58,18,18.620891
-35.71,32,19.055539
-40.54,27,19.434496
-41.5,30,19.840174
-44.39,26,20.183196
-41.23,42,20.748798
-44.5,26,21.080306
-41.84,17,21.307269
-41.04,42,21.88782
-38.36,29,22.308307
-43.57,29,22.709324
-37.63,26,23.060231
-41.96,27,23.427286
-41.61,33,23.858022
-47.41,18,24.13031
-44.19,31,24.527861
-44.69,24,24.839688
-44.91,22,25.151796
-44.56,23,25.450356
-37.76,34,25.978841
-38.39,32,26.481977
-44.51,22,26.758902
-41.17,29,27.147237
-37.83,38,27.666793
-42.0,26,27.999527
-35.01,38,28.516332
-42.0,23,28.828875
-44.46,29,29.209486
-40.8,31,29.603501
-35.88,30,30.020849
-44.57,32,30.458764
-36.0,35,30.927675
-41.26,32,31.357122
-44.49,22,31.637582
-45.0,25,31.97667
-40.81,24,32.307178
-41.36,61,33.131188
-41.11,27,33.508188
-38.47,33,33.955396
-43.92,17,34.187685
-43.79,32,34.606786
-43.81,28,34.978664
-44.91,51,35.669949
-42.0,30,36.052225
-39.0,28,36.423687
-43.15,25,36.756704
-47.85,17,36.983891
-41.14,30,37.38746
-41.66,24,37.696936
-46.63,36,38.15979
-40.95,35,38.633202
-41.07,33,39.092314
-41.5,16,39.306735
-47.09,20,39.558991
-38.47,43,40.165171
-43.68,26,40.508421
-44.37,26,40.847065
-39.0,27,41.200349
-42.0,31,41.610522
-42.74,28,41.99022
-44.75,84,43.109652
