#{"t_start": 1785960993.6159346, "env_id": "poke-env-v0"}
r,l,t
-40.7,21,2.219486
-43.75,22,2.515654
-37.88,39,2.995446
-35.02,33,3.433285
-44.31,31,3.821129
-38.34,32,4.223791
-44.24,30,4.614865
-43.28,28,4.973362
-38.71,51,5.642236
-41.56,26,5.970543
-44.4,22,6.243186
-38.58,26,6.553428
-41.91,25,6.864797
-39.0,34,7.280151
-41.33,28,7.613676
-38.23,28,7.977032
-38.79,36,8.426358
-43.76,32,9.4458
-42.0,28,9.795997
-38.41,34,10.236032
-41.58,30,10.609817
-38.42,44,11.171672
-47.0,22,11.429558
-44.56,30,11.799279
-47.31,40,12.314624
-38.52,23,12.60079
-38.33,36,13.079618
-41.4,27,13.443679
-45.0,24,13.758341
-41.64,25,14.078278
-35.29,50,14.724382
-45.0,18,14.949091
-41.43,28,15.319737
-41.07,36,16.36784
-44.01,19,16.613822
-41.74,22,16.867958
-40.86,29,17.226042
-38.08,29,17.590529
-38.38,24,17.895992
-44.41,20,18.152419
-41.09,31,18.592459
-40.91,28,18.929527
-41.43,44,19.487641
-47.83,56,20.168901
-39.0,34,20.593701
-42.0,27,20.929692
-40.7,27,21.259007
-43.52,21,21.533707
-38.81,29,21.888798
-41.25,33,22.573408
-41.39,28,23.548085
-43.06,30,24.027122
-39.0,31,24.438723
-42.0,34,24.872273
-44.53,26,25.19963
-46.99,20,25.457848
-42.0,32,25.861328
-35.42,43,26.425248
-41.6,26,26.75745
-41.25,24,27.057066
-44.22,19,27.300528
-44.07,30,27.689577
-44.54,22,27.962941
-44.11,28,28.31497
-41.46,67,29.1489
-44.17,31,29.549072
-38.07,28,29.898774
-35.62,54,31.176345
-41.69,34,31.611083
-47.22,22,31.88109
-35.17,35,32.31001
35.044444,24,32.607457
-41.21,25,32.926084
-45.0,26,33.269303
-47.17,24,33.564926
-39.0,23,33.868202
-35.85,33,34.266989
-43.44,29,34.648474
-37.9,32,35.077932
-41.2,32,35.485726
-37.58,34,35.910987
-41.8,24,36.208529
-39.0,24,36.525054
-45.0,29,36.882293
-39.0,25,37.199867
-44.42,29,38.170423
-41.19,77,39.133325
-35.62,29,39.50585
-45.0,60,40.276561
-39.0,47,40.869656
-44.72,23,41.157965
-46.77,27,41.506361
-42.0,27,41.8443
-38.65,45,42.397523
-45.0,22,42.666082
-43.08,27,43.011289
-45.0,16,43.208694
-47.34,27,43.543861
-44.67,26,43.868285
-41.56,25,44.177041
-41.41,33,45.227669
-41.26,32,45.649889
-41.76,21,45.910974
-35.03,43,46.454909
-38.06,31,47.125677
-44.29,22,47.418408
-42.0,19,47.635725
-39.0,27,47.976356
-41.91,24,48.281911
-44.58,24,48.598104
-35.6,43,49.163759
-35.72,38,49.618419
-40.97,44,50.174872
-35.64,30,50.541173
-41.03,30,50.896805
-32.8,37,51.389644
-42.0,30,52.387383
-43.93,20,52.653735
-39.0,33,53.077187
-44.92,26,53.396557
-41.11,23,53.684599
-41.81,29,54.06707
-35.71,29,54.430165
-35.01,36,54.866433
-44.25,34,55.281186
