#{"t_start": 1785938459.0822353, "env_id": "poke-env-v0"}
r,l,t
-53.4,25,2.316766
-50.0,26,2.705308
-50.78,20,3.019452
-53.8,35,3.550202
-49.28,32,4.041041
-40.0,27,4.486147
-60.0,19,4.758714
-38.72,34,5.648661
-39.92,33,6.142002
-44.94,42,6.814828
-50.0,23,7.163096
-51.18,24,7.522312
-48.48,37,8.098896
-48.28,36,8.636246
-49.42,19,8.919727
-53.3,36,9.497885
-48.46,32,9.987533
-50.0,22,11.131886
-45.0,31,11.627596
-38.46,35,12.156572
-53.0,27,12.582147
-58.64,20,12.914312
-35.0,35,13.445095
-54.22,24,13.823356
-48.56,30,14.301015
-57.32,25,14.674263
-45.0,29,15.116093
-44.46,21,15.447933
-45.0,28,15.894515
-48.7,48,16.647953
-45.0,28,17.080398
-53.26,27,17.508353
-53.1,31,17.988716
-54.68,26,18.441313
-45.0,29,18.89519
-49.14,31,20.135121
-46.92,22,20.644961
-49.7,30,21.108933
-47.88,26,21.515081
-58.12,35,22.069902
-54.56,29,22.516613
-44.4,33,23.00094
-55.0,27,23.430547
-49.02,21,23.752241
-44.42,24,24.137663
-40.0,34,24.668104
34.591331,54,25.486614
-40.0,25,25.884372
-49.8,34,26.376032
-42.0,26,27.264364
-34.92,116,29.662376
-44.02,33,30.134314
-39.9,23,30.482861
-39.76,37,31.014014
-43.94,35,31.527977
-43.78,29,31.924999
-43.92,28,32.323887
-56.26,27,32.766077
-43.66,41,33.363709
-48.66,30,34.098652
-54.22,24,34.470099
-49.04,21,34.776098
-48.38,21,35.071551
42.722285,30,35.500395
-53.36,18,35.75404
-55.0,22,36.073156
-56.68,20,36.369761
-49.76,24,36.713987
-54.42,23,37.780919
-54.36,39,38.360873
-33.6,42,38.984553
-43.24,19,39.248381
-48.46,21,39.572286
-40.0,45,40.217123
-39.18,30,40.672581
-40.0,35,41.186327
-44.2,24,41.54525
-49.24,29,41.999755
-40.0,34,42.508491
-54.02,37,43.084543
-54.14,23,43.459681
-53.36,21,43.795967
-53.66,20,44.102463
-38.9,27,44.516851
-44.62,26,44.932037
-41.92,34,46.324209
-39.8,28,46.788749
-54.42,25,47.158777
-33.42,32,47.611779
-33.16,42,48.43122
-34.22,29,49.223818
-49.68,33,50.111741
-43.9,43,51.112558
-48.94,25,51.494386
-53.7,62,52.538523
-42.58,27,52.977056
-58.26,19,53.278518
-46.66,32,53.78626
-49.54,24,54.150609
-54.46,17,54.41972
-49.5,26,54.812969
-49.76,31,55.290039
-38.38,37,56.880762
33.631179,29,57.422064
-52.64,21,57.812021
-44.28,34,58.379135
34.548872,33,58.959615
-44.82,26,59.383915
-53.08,30,59.860846
-53.38,20,60.197246
-48.42,24,60.623256
-50.0,35,61.244141
-41.92,48,62.047251
-39.3,32,62.608303
-49.18,37,63.216784
-34.94,26,64.06581
-49.98,22,64.503362
-33.14,29,65.019947
-34.28,59,66.935153
-34.2,29,67.398895
-39.02,29,67.853893
-42.38,32,68.393913
-44.14,33,68.924425
-44.12,33,69.457149
-42.36,30,69.900443
-43.4,26,70.379917
-43.76,27,70.811404
-56.46,62,71.855301
-44.26,27,72.282239
-39.42,36,72.89768
-45.0,29,73.382361
-40.0,28,73.868543
-48.38,24,74.246689
