#{"t_start": 1785961778.3888228, "env_id": "poke-env-v0"}
r,l,t
-44.45,24,2.066356
-41.1,20,2.124522
-44.34,26,2.2006
-44.41,32,2.290576
-40.37,37,2.392137
34.848921,93,2.638651
33.0,32,2.732661
-44.07,35,2.832431
-38.72,41,2.942113
-39.0,28,3.021848
-41.96,23,3.087237
-44.31,17,3.137614
-45.0,15,3.180265
-41.6,19,3.235674
-41.52,27,3.310467
32.329365,67,3.482487
-45.0,23,3.549958
-38.02,25,3.62025
-41.56,34,3.717036
-41.29,31,3.80126
-44.8,31,3.891645
-35.76,40,4.000334
-41.66,23,4.065333
-38.8,34,4.160354
-40.84,33,4.253101
-44.27,41,4.367635
-38.43,27,4.445235
-38.87,33,4.539234
-44.2,22,4.60355
-35.61,35,4.698693
-41.37,31,4.785666
-39.0,28,4.86429
-41.76,23,4.930318
-44.49,22,4.996901
-44.28,23,5.063274
-38.38,42,5.178502
-41.56,36,5.278014
-44.02,33,5.372386
-43.54,30,5.581707
-44.59,35,5.681319
-40.67,27,5.760784
-41.06,30,5.8612
-47.21,33,5.975672
-35.71,31,6.062336
-34.74,40,6.170758
-41.47,24,6.238197
-46.71,27,6.316323
-44.2,29,6.4001
-40.54,30,6.482054
-47.88,19,6.537004
-41.81,31,6.624509
-41.47,25,6.69803
-46.85,25,6.924095
-41.07,27,7.003123
-35.45,26,7.074877
-39.0,26,7.15479
-41.58,28,7.228973
-41.28,19,7.285521
-39.0,38,7.385999
-35.49,45,7.506435
-40.65,17,7.553882
-44.12,23,7.621313
-47.66,20,7.679343
-45.0,38,7.783572
-39.0,22,7.844347
-44.41,24,7.938105
-38.95,30,8.055619
-41.91,19,8.209136
-41.05,31,8.315798
-43.7,23,8.389393
-41.36,35,8.487415
-40.76,31,8.577305
-44.24,31,8.6685
-44.1,50,8.811408
-42.0,18,8.864631
-40.93,24,8.934712
-35.84,29,9.016715
-41.42,25,9.085434
-38.17,34,9.181365
-43.53,33,9.273448
-38.9,30,9.356061
-43.07,34,9.453096
-35.72,30,9.533751
-42.0,32,9.624419
-44.67,27,9.700819
-40.51,68,9.893517
32.102222,44,10.014617
-41.28,26,10.090599
-40.48,24,10.159901
-40.7,44,10.277819
-41.12,29,10.362927
-45.0,24,10.427561
-44.39,26,10.500137
-39.0,33,10.588841
-39.98,30,10.675297
-37.99,25,10.746083
-37.82,34,10.843563
-44.49,22,10.908383
-43.87,20,10.96673
32.102804,28,11.043426
-41.4,30,11.13806
-42.0,20,11.193728
-42.0,24,11.259531
-41.91,39,11.363941
-41.5,23,11.428593
-44.2,26,11.502697
-41.82,21,11.558488
-39.0,25,11.628473
-44.33,27,11.703559
-38.13,30,11.784412
-41.02,22,11.845928
-43.44,22,11.906934
-38.43,28,11.98741
-44.74,22,12.05108
-38.29,27,12.126623
-41.68,29,12.211891
-40.66,27,12.287695
-35.11,34,12.379721
-45.0,19,12.43415
-40.9,30,12.518615
-44.02,19,12.575731
-41.29,30,12.661384
-38.55,29,12.744867
-44.71,27,12.822489
-40.99,28,12.898805
-42.78,27,12.979015
-43.34,20,13.037246
-42.0,36,13.136865
-43.05,44,13.261197
-44.81,19,13.314965
-42.0,19,13.368747
-38.46,39,13.477018
-44.95,27,13.554743
-41.3,32,13.643806
-44.25,21,13.704742
-44.17,24,13.776694
-40.25,41,13.895021
-43.33,27,13.973589
-35.32,26,14.04637
-39.0,28,14.124337
-41.58,30,14.206377
-41.73,29,14.29064
-38.76,26,14.362867
-32.89,33,14.450235
-40.96,33,14.543785
-38.9,33,14.634011
-38.87,22,14.695972
-43.84,21,14.75762
-44.75,25,14.833248
-47.18,26,14.904764
-40.58,24,14.978808
-40.43,32,15.067707
-44.41,25,15.138045
-43.69,24,15.207852
-38.21,25,15.278522
-41.61,27,15.353513
-41.78,32,15.440478
-44.52,17,15.490158
-43.67,30,15.576412
-47.62,25,15.645209
-41.29,20,15.701651
-46.36,24,15.767711
-42.0,32,15.859268
-44.09,29,15.942703
-43.88,22,16.005971
-38.31,35,16.099065
-41.12,22,16.160253
-38.31,30,16.240461
-37.59,30,16.32142
-41.87,38,16.431934
-41.25,108,16.695949
-43.75,26,16.767148
-42.0,31,16.854325
-44.78,26,16.927436
-41.83,28,17.005734
-38.54,29,17.08646
-41.19,25,17.154655
-43.04,28,17.238762
-41.22,27,17.309601
-35.43,32,17.39641
-35.91,55,17.538915
-35.81,29,17.621408
-35.64,33,17.709204
-42.0,20,17.767356
-40.91,28,17.845561
-44.74,29,17.929983
-44.23,21,17.993474
-38.09,27,18.069001
-44.68,21,18.12815
-38.68,23,18.194018
-38.25,23,18.259107
-40.69,20,18.314801
-43.84,28,18.394664
-41.2,29,18.474732
-37.67,40,18.585266
-41.57,35,18.6807
-44.06,26,18.75521
-41.78,30,18.840561
-44.36,27,18.919693
-41.62,27,18.996133
-41.14,47,19.112112
-39.0,24,19.179887
-40.65,27,19.257365
-41.58,17,19.305651
-44.94,22,19.368142
-37.9,24,19.434922
-41.6,42,19.547255
-44.1,19,19.602521
-44.5,14,19.644848
-44.92,54,19.792043
-44.24,26,19.871594
-36.0,26,19.94847
-46.34,34,20.053364
-40.96,36,20.1489
-41.25,31,20.240226
-40.47,25,20.313659
-38.15,38,20.413195
-44.06,29,20.495684
-36.0,27,20.571726
-36.0,68,20.748853
-38.97,33,20.841282
-41.74,24,20.912563
-42.0,22,20.973487
-44.29,21,21.036079
-32.81,28,21.116427
-44.91,34,21.212032
-41.84,22,21.272348
-38.71,29,21.353247
-47.04,27,21.431727
-38.21,33,21.522347
-41.03,19,21.576662
-44.12,22,21.645843
-35.62,36,21.742214
-38.58,51,21.880147
-38.53,22,21.942746
-44.81,21,22.00345
-43.45,28,22.079768
-38.78,36,22.183409
-39.0,23,22.250004
-41.14,32,22.338727
-41.39,24,22.403795
-35.25,36,22.499711
-44.29,21,22.560757
-42.0,30,22.643316
-45.0,33,22.735484
-41.25,25,22.80734
-41.89,25,22.88049
-39.0,34,22.974008
-44.46,27,23.054003
-40.63,30,23.137616
-45.0,27,23.215997
-41.16,33,23.306983
-38.44,30,23.387299
-42.0,32,23.478469
-34.55,38,23.581308
-44.1,18,23.635774
-37.65,44,23.75741
-35.69,36,23.854121
-42.0,25,23.928574
-41.75,33,24.019453
-35.77,38,24.119893
-38.52,30,24.205211
32.423221,36,24.300095
-42.0,24,24.365037
-42.0,25,24.433457
-41.68,27,24.506031
-39.0,45,24.631449
-41.48,38,24.746141
-42.0,28,24.827216
-38.44,27,24.904209
-47.1,20,24.960305
-35.73,33,25.054314
-34.89,41,25.167114
-42.0,28,25.24491
32.5,116,25.538921
-42.0,32,25.623702
-40.68,26,25.697411
-38.01,28,25.776079
-38.61,41,25.891322
-44.27,24,25.962301
-42.0,25,26.033328
-41.23,42,26.155151
-41.39,28,26.234109
-36.0,28,26.311239
-44.35,21,26.372015
-41.74,27,26.446109
-37.43,22,26.507055
-44.42,21,26.566657
-47.12,15,26.619477
-35.87,37,26.728005
-44.96,36,26.830998
-47.04,28,26.910157
-42.0,25,26.982085
-35.76,40,27.095423
-38.27,46,27.221632
-36.0,36,27.322936
-44.65,19,27.376798
-35.16,27,27.452949
-44.14,23,27.519828
-41.65,24,27.58702
-41.28,30,27.671481
-38.01,28,27.752505
-45.0,25,27.825449
-41.37,28,27.902752
32.816547,39,28.006711
-38.35,42,28.11685
-41.4,24,28.182246
-39.0,37,28.28177
-36.0,34,28.373978
-44.5,25,28.4451
-40.41,24,28.512527
-38.65,44,29.21269
-41.69,25,29.281518
-46.57,29,29.365151
-38.76,27,29.438636
-46.05,29,29.520363
-47.77,14,29.562395
-41.11,35,29.660557
-44.17,22,29.722144
-44.49,20,29.77998
-41.99,27,29.854079
-46.89,31,29.946288
-40.98,27,30.023955
-41.89,31,30.114903
-47.18,21,30.176482
-42.0,26,30.245682
-41.74,21,30.30596
-45.0,33,30.400573
-42.0,29,30.479674
-38.43,32,30.565814
-37.84,35,30.661599
-44.42,28,30.740247
-42.0,29,30.818913
-41.67,30,30.900256
-36.0,27,30.978256
-46.07,25,31.049579
-41.27,26,31.122889
-44.04,31,31.207667
-41.37,23,31.273611
-36.0,43,31.391489
-44.08,28,31.471721
-42.0,30,31.557027
-41.02,26,31.629798
-45.0,142,32.008387
-38.35,26,32.081597
-42.0,27,32.157268
-48.0,15,32.199815
-38.19,29,32.289627
-41.08,19,32.346069
-41.21,22,32.408715
-44.17,26,32.481535
-38.17,33,32.573473
-42.0,62,32.739453
-41.18,25,32.813151
-38.89,37,32.91396
-44.45,34,33.010658
-41.01,30,33.092522
-38.36,33,33.18614
-44.33,24,33.254895
-41.72,38,33.35747
-41.3,25,33.425802
-35.04,27,33.50077
-47.24,14,33.542261
-42.0,34,33.633055
-45.0,29,33.710352
-44.71,20,33.76957
-45.0,23,33.831445
-44.72,23,33.89561
-35.24,28,33.974844
-44.06,25,34.047042
-36.0,28,34.122542
-41.84,30,34.205735
-39.0,25,34.274726
-38.94,29,34.355958
-44.51,34,34.452239
-44.41,18,34.504439
-38.9,27,34.578229
-38.08,28,34.659058
-38.36,29,34.737169
-47.77,16,34.782294
-46.82,24,34.853175
-44.86,28,34.933321
-47.51,21,34.994761
-35.33,30,35.079067
-44.24,35,35.182316
-41.88,75,35.386673
-41.1,26,35.456795
-44.56,19,35.510498
-41.6,30,35.593121
-41.26,37,35.69567
-35.78,36,35.794483
-38.51,37,35.894318
-41.7,26,35.96745
-42.0,43,36.086862
-35.46,35,36.18479
-38.08,38,36.283387
-47.32,23,36.35031
32.834646,51,36.485978
-41.87,34,36.579565
-44.36,28,36.656116
-36.0,21,36.71687
-41.48,28,36.792469
-44.66,33,36.889637
-42.0,29,36.971035
-44.09,26,37.045496
-35.38,29,37.128734
-42.0,32,37.216986
-38.14,29,37.297875
-41.67,20,37.35914
-41.07,22,37.417808
-43.48,20,37.477772
-37.74,35,37.571778
-46.84,22,37.634584
-38.84,46,37.757946
-41.95,38,37.863013
-41.2,34,37.954257
-43.6,29,38.036094
-42.0,27,38.109549
-44.05,31,38.194466
-38.66,28,38.27135
-43.77,26,38.342986
-38.39,25,38.411802
-41.98,30,38.492282
-41.91,43,38.607711
-38.62,26,38.679293
-40.6,24,38.746684
-41.59,28,38.824595
-45.0,28,38.901365
-45.0,17,38.949083
-38.23,21,39.003735
-38.07,29,39.085443
-45.0,28,39.163018
-40.8,23,39.231189
-35.53,44,39.353605
-42.4,64,39.527107
-44.21,24,40.024502
-38.69,28,40.105123
-45.0,22,40.165267
-38.51,31,40.254466
-44.75,22,40.317555
-38.88,39,40.428774
-38.75,31,40.513457
-41.12,24,40.582943
-40.67,28,40.660946
-38.26,26,40.73035
-35.83,35,40.823147
-44.77,20,40.880002
-38.04,45,41.007338
-43.45,39,41.119765
-41.27,31,41.207924
-44.81,31,41.296458
-41.33,26,41.366844
-41.69,26,41.440631
-44.81,36,41.542726
-44.05,19,41.600104
-44.91,28,41.676891
-38.75,42,41.79384
-44.91,26,41.871853
-35.02,42,41.988461
-32.89,33,42.074659
-44.5,30,42.160861
-41.47,27,42.234715
-44.25,26,42.307588
-41.11,31,42.401031
-38.19,23,42.468093
-44.26,21,42.529137
-38.07,26,42.601552
-38.34,23,42.664609
-38.59,26,42.734127
-43.8,22,42.796736
-37.59,29,42.875878
-41.74,25,42.945467
-40.42,22,43.007131
-44.72,21,43.068656
-44.29,38,43.174564
-41.62,39,43.287346
-44.38,35,43.379913
-38.88,28,43.458113
-38.25,30,43.539752
-41.28,42,43.654088
-44.19,28,43.733957
-43.56,26,43.808553
-41.22,31,43.894828
-41.09,28,43.973666
32.204778,41,44.080747
-44.77,27,44.158016
-41.16,24,44.225328
-47.77,21,44.288049
-44.31,27,44.365795
-38.65,25,44.432814
-37.74,41,44.547799
-44.92,17,44.596437
-41.5,46,44.73119
-44.88,24,44.79804
-43.78,23,44.866669
-38.07,41,44.979776
-37.63,69,45.176092
-41.87,35,45.277581
-38.27,60,45.444896
-38.89,20,45.500364
-44.21,20,45.555327
-35.41,36,45.650781
-44.45,29,45.732458
-38.6,99,45.991057
-41.63,29,46.068779
-41.8,27,46.14184
-38.75,32,46.232517
-38.61,26,46.300699
-42.0,20,46.361013
-41.68,49,46.498731
-39.0,34,46.595381
-38.47,43,46.715206
-38.82,55,46.865771
-36.0,32,46.951661
-40.13,27,47.030228
-37.54,33,47.119344
-38.67,30,47.201728
-41.51,27,47.276032
-42.0,28,47.358504
-39.0,82,47.583225
-42.0,23,47.645921
-39.0,22,47.709477
-38.44,31,47.792523
-35.54,29,47.872648
-46.92,33,47.968224
-44.04,24,48.038517
-38.4,39,48.149859
-44.78,29,48.229683
-41.09,23,48.298008
-41.39,23,48.360996
-35.26,30,48.43952
-40.96,25,48.507859
-41.68,49,48.64657
-47.53,26,48.723675
-41.71,21,48.782973
-44.51,30,48.869484
-40.84,36,48.967108
-39.0,33,49.059566
-43.87,25,49.127288
-38.51,25,49.195
-43.34,24,49.267914
-44.55,33,49.359633
-32.88,45,49.479421
-41.7,20,49.53456
-41.34,20,49.59049
-44.98,23,49.654207
-44.81,30,49.739852
-44.34,40,49.849487
-44.09,24,49.918645
-40.53,28,49.991292
-40.99,30,50.07498
-44.63,28,50.152597
-41.88,31,50.239296
-38.67,29,50.320471
-39.0,20,50.377222
-43.6,31,50.465
-39.0,42,50.578187
-38.54,36,50.67038
-38.59,35,50.765496
-41.9,27,50.844445
-43.2,58,50.990682
-38.79,23,51.054441
-44.9,23,51.119905
-41.43,27,51.194561
-35.67,64,51.373107
-41.33,35,51.467337
-35.65,33,51.557386
-47.85,18,51.611157
-41.36,31,51.694764
-42.0,36,51.941636
-47.14,29,52.026081
-40.81,26,52.098973
-38.43,47,52.226066
-39.0,32,52.314656
-43.76,23,52.380998
-42.0,31,52.471173
-35.68,43,52.584829
-38.95,30,52.667672
-44.44,22,52.730545
-37.74,29,52.816442
-38.15,40,52.941394
-42.0,31,53.073249
-41.68,22,53.178
-44.23,48,53.386519
-41.46,60,53.554466
-41.35,30,53.636924
-41.95,28,53.719379
-44.63,18,53.773586
-41.51,25,53.844941
-41.6,35,53.942976
-38.85,37,54.044386
-44.5,23,54.10965
-42.54,30,54.193772
-38.78,31,54.279459
-36.0,41,54.388742
-41.66,25,54.457607
-43.93,20,54.515512
-41.05,26,54.591687
-41.12,28,54.669604
-44.01,22,54.73113
-41.29,29,54.813924
-44.84,21,54.874495
-44.16,21,54.934067
-45.0,19,54.988558
-38.5,25,55.056962
-43.95,24,55.125767
-48.0,23,55.193321
-41.77,25,55.26292
-46.36,26,55.338
-35.5,26,55.416791
-41.91,21,55.478848
-38.1,26,55.55113
-39.0,35,55.648454
-41.5,27,55.723431
-34.71,33,55.814678
-38.75,30,55.900317
-43.24,28,55.985832
-46.25,24,56.054445
-38.44,48,56.186478
-41.63,27,56.260348
-41.24,18,56.310918
-35.5,31,56.395366
-41.76,30,56.480556
-35.91,30,56.562977
-47.04,28,56.646026
-38.55,31,56.730069
-42.0,30,56.812347
-41.73,17,56.861617
-41.93,30,56.945532
-44.33,17,56.99679
-38.6,26,57.067686
-38.78,43,57.185405
-35.91,35,57.281463
-44.4,18,57.333833
32.125899,33,57.424817
-41.21,30,57.510071
-45.0,26,57.581847
-44.17,31,57.665567
-41.84,38,57.768291
-44.76,23,57.836358
-44.42,36,57.938126
-38.68,38,58.042557
-44.37,31,58.127871
-41.91,35,58.22771
-40.11,23,58.290796
-35.52,39,58.399199
-47.37,20,58.458986
-38.32,31,58.546747
-46.84,25,58.619351
-46.55,22,58.685067
-41.19,27,58.762083
-41.59,23,58.823957
-44.94,28,58.920985
-44.07,15,58.965317
-43.79,28,59.047149
-47.29,24,59.116168
-44.66,26,59.189452
-44.36,23,59.25667
-44.53,23,59.320603
-38.5,70,59.513331
-44.78,42,59.629514
-41.67,31,59.713484
-41.81,21,59.771452
-39.0,46,59.897437
-44.45,26,59.974217
-45.61,29,60.059988
-38.77,45,60.18649
-44.6,19,60.243844
-44.31,54,60.391117
-45.0,21,60.456676
-40.79,41,60.571669
-38.01,35,60.671154
-38.76,36,60.767125
-46.86,30,60.848961
-44.09,17,60.899275
-35.67,27,60.972435
-46.57,21,61.036612
-41.94,34,61.12965
-38.28,31,61.215614
-38.28,31,61.300642
-41.01,35,61.395861
-44.81,25,61.468565
-41.38,49,61.602744
-40.8,32,61.693873
-44.16,31,61.783237
-45.0,25,61.853597
-38.45,29,61.929845
-41.5,34,62.024821
-44.49,25,62.094728
-40.34,24,62.165955
-41.01,39,62.276301
-39.0,28,62.35596
-41.71,25,62.42611
-45.0,28,62.508418
-47.48,21,62.570805
-47.04,19,62.622571
-41.52,37,62.72326
-42.0,17,62.773539
-39.82,26,62.848678
-44.74,27,62.926378
-38.43,25,62.996133
-41.71,27,63.070512
-42.0,23,63.136903
-47.3,15,63.188593
-41.56,23,63.251365
-32.8,29,63.329448
-41.9,28,63.406298
-41.53,32,63.498116
-36.0,76,63.703811
-44.76,22,63.776462
-41.3,32,63.863299
-41.24,23,63.926006
-40.91,29,64.007658
-47.1,20,64.348803
-39.0,37,64.446468
-44.64,25,64.520499
-47.29,19,64.576249
-39.0,40,64.681853
-41.53,27,64.753883
-41.54,25,64.825257
-41.76,42,64.941246
-40.5,35,65.041327
-41.05,34,65.1367
-38.91,26,65.209789
-44.6,28,65.292231
-37.58,44,65.409704
-43.8,35,65.513206
-33.0,54,65.653512
-42.0,29,65.735044
-38.65,45,65.859144
-41.93,26,65.932838
-42.0,25,66.003805
-44.23,29,66.083699
-47.47,23,66.153379
-40.96,29,66.237056
-38.54,38,66.343611
-41.98,28,66.423
-42.0,26,66.49438
-39.0,32,66.579602
-44.48,39,66.692837
-47.18,29,66.774074
-38.11,30,66.857325
-43.51,33,66.950174
-41.81,41,67.062203
-44.56,28,67.139309
-44.29,25,67.211934
-39.0,35,67.308762
-45.0,22,67.371292
-41.96,30,67.45205
-44.18,31,67.546209
-41.95,28,67.622636
-41.52,79,67.835522
-44.38,22,67.902621
-38.42,24,67.973464
-38.86,28,68.04864
-41.07,33,68.143274
-42.0,23,68.207988
-41.52,30,68.289224
-44.08,25,68.362539
-41.79,29,68.444195
-38.29,24,68.510362
-35.24,34,68.605991
-44.19,30,68.68844
-41.62,23,68.751099
-44.35,29,68.833756
-44.77,24,68.903359
-44.56,23,68.96597
-38.51,24,69.032186
-40.87,58,69.187457
-41.15,25,69.257403
-39.0,30,69.337318
-42.0,29,69.420482
-44.14,20,69.47665
-47.2,23,69.548484
-43.4,27,69.622913
-38.73,38,69.728562
-41.52,25,69.797524
-41.12,35,69.895486
-35.71,34,69.989224
-43.6,28,70.065744
-36.0,34,70.158081
-44.68,28,70.234452
-38.39,26,70.305453
-44.56,30,70.395249
-44.76,25,70.465102
-41.71,38,70.576998
-41.43,23,70.641198
-44.58,20,70.698212
-44.33,24,70.76627
-41.71,24,70.832279
-35.88,29,70.915451
-38.01,31,71.00039
-37.89,41,71.116813
-43.88,20,71.171785
-46.92,52,71.312462
-41.85,21,71.371336
-44.5,42,71.488463
-38.17,40,71.605683
-35.93,33,71.693829
-40.42,21,71.751997
-38.71,48,71.871995
-34.56,40,71.981689
34.664502,39,72.088268
-39.0,28,72.167308
-41.57,23,72.228979
-37.82,25,72.299465
-34.77,31,72.388384
-41.04,29,72.471723
-41.05,28,72.558559
-41.48,25,72.628309
-41.89,34,72.723249
-45.0,21,72.784101
-40.28,26,72.85635
-43.8,29,72.941415
-43.47,20,72.997941
-35.52,31,73.079777
-44.66,26,73.152629
-40.84,23,73.215686
-38.84,29,73.296275
-35.23,48,73.425183
-44.1,34,73.516415
-41.21,24,73.622228
-41.89,27,73.697221
-41.67,27,73.776105
-44.3,26,73.852534
-44.49,23,73.918424
-43.9,40,74.029353
-42.0,19,74.082686
-38.19,38,74.188221
-41.3,31,74.271952
-41.49,32,74.363582
-39.0,38,74.466651
-41.66,24,74.535913
-44.49,30,74.618292
-44.81,22,74.680135
-42.0,28,74.756959
-37.99,27,74.834643
-47.41,21,74.895643
-42.0,25,74.964886
-43.47,98,75.228995
-44.45,24,75.300294
-35.76,30,75.383477
-38.85,31,75.473124
-35.81,28,75.553529
-38.72,26,75.63373
-44.65,26,75.707329
-44.08,27,75.781356
-42.0,25,75.849955
-35.72,29,75.928992
-42.0,35,76.022392
-40.73,33,76.116827
-41.27,34,76.211403
-41.81,28,76.288088
-41.74,28,76.366523
-38.89,22,76.428607
-44.71,32,76.515538
-41.86,27,76.598021
-36.0,32,76.689746
-38.37,50,76.826101
-39.0,42,76.940931
-44.69,27,77.014976
-41.09,25,77.086377
-42.0,28,77.164953
-35.2,37,77.264046
-40.84,32,77.354648
-39.0,26,77.427475
-40.86,25,77.494978
-39.0,33,77.587698
-44.77,26,77.665009
-41.29,27,77.742969
-41.55,25,77.811593
-38.8,41,77.923248
-38.8,38,78.02804
-38.68,30,78.111623
-42.0,42,78.232571
-39.0,42,78.349753
-44.49,19,78.405794
-45.0,28,78.483248
-37.61,30,78.574496
-42.0,19,78.628755
-41.51,26,78.699992
-42.0,25,78.768825
-44.3,36,78.864238
-38.23,25,78.933533
-44.41,22,78.997889
-42.0,28,79.077889
-44.16,27,79.153205
-38.72,22,79.213254
-45.0,30,79.300815
-39.0,34,79.397482
-41.5,29,79.475436
-40.73,38,79.582158
-44.54,24,79.656321
-44.84,36,79.762141
-41.14,30,79.847939
-40.76,34,79.945195
-47.0,19,79.99769
-41.76,22,80.059635
-41.25,23,80.125791
-37.99,33,80.212736
-32.9,56,80.365727
-40.43,34,80.457413
-38.04,41,80.571613
-35.69,27,80.649768
-41.7,54,80.797009
-38.81,36,80.892817
-38.52,44,80.997313
-44.91,34,81.093139
-44.08,23,81.163126
-44.29,26,81.240857
-41.75,28,81.31862
-38.83,29,81.400687
-38.91,71,81.586257
-41.91,19,81.644178
-35.7,29,81.724742
-38.9,24,81.793169
-38.72,36,81.891704
-39.0,36,81.988363
-42.0,19,82.044499
-41.91,25,82.114041
-41.85,28,82.195422
-44.0,26,82.270515
-41.76,24,82.337445
-35.65,31,82.419886
-42.0,28,82.497324
-35.31,43,82.615732
-42.0,17,82.664217
-39.0,21,82.723148
-46.89,28,82.803722
-44.23,28,82.884495
-38.43,27,82.957151
-42.0,31,83.041028
-41.6,24,83.108584
-44.03,18,83.160157
-44.65,22,83.222376
-41.59,21,83.27975
-35.02,29,83.35901
-41.89,24,83.424756
-43.93,21,83.486182
-37.26,34,83.582315
-35.78,30,83.663472
-42.0,47,83.791847
-38.1,27,83.868722
-41.51,24,83.934994
-41.13,33,84.02996
-43.52,50,84.172743
-44.51,48,84.313916
-45.0,31,84.4038
-41.31,22,84.789841
-42.0,29,84.867903
-38.67,25,84.938095
-35.34,30,85.023771
-44.6,22,85.086223
-39.0,31,85.17246
-37.63,51,85.316178
-44.13,29,85.400717
-41.69,21,85.459339
-43.59,19,85.512797
-38.88,36,85.612581
-44.91,25,85.682771
-39.0,31,85.775283
-37.8,25,85.846471
-38.78,28,85.922999
-44.88,31,86.009672
-38.38,26,86.083774
-34.4,32,86.167637
-44.95,27,86.242162
-37.66,23,86.304676
-44.28,26,86.376373
-44.68,21,86.436573
-45.0,16,86.48247
-47.39,24,86.551702
-38.92,34,86.64875
-38.2,24,86.717526
-38.81,31,86.801194
-39.0,32,86.889934
-44.11,34,86.987588
-45.0,22,87.051395
-38.71,31,87.134273
-41.48,44,87.254425
-38.91,30,87.338997
-38.43,42,87.452552
-40.59,30,87.537344
-44.31,20,87.597679
-42.0,29,87.685188
-40.72,27,87.76466
-41.8,20,87.820289
-41.2,22,87.882457
-42.0,24,87.949653
-38.26,39,88.052588
-41.61,28,88.128138
-41.96,22,88.188387
-44.17,21,88.250925
32.05098,56,88.397388
-40.68,29,88.480654
-44.65,22,88.541876
-31.92,44,88.659909
-35.89,48,88.792177
-43.52,23,88.857287
-38.6,22,88.918268
-41.32,26,88.989581
-44.11,28,89.071711
-39.0,28,89.149853
-37.59,33,89.240103
-41.57,28,89.317095
-38.48,23,89.381108
-44.71,40,89.488983
-41.62,20,89.546594
-45.0,22,89.608636
-37.31,34,89.700762
-36.0,31,89.787253
-38.77,29,89.869239
-42.0,120,90.232799
-42.0,18,90.284335
-37.78,26,90.358339
-38.53,27,90.429276
-34.74,31,90.520833
-43.63,36,90.620929
-43.6,33,90.720052
-40.57,27,90.799998
-41.12,46,90.924195
-43.84,24,90.9946
-38.81,36,91.091665
-38.45,35,91.185384
-32.88,31,91.269576
-47.69,37,91.407414
-38.79,26,91.488932
-40.67,22,91.550712
-41.32,24,91.616044
-38.91,29,91.699011
-41.51,26,91.770618
-39.0,28,91.84913
-38.62,27,91.922005
-39.0,29,92.001006
-44.3,31,92.086891
-41.64,38,92.19153
-45.0,22,92.256745
-42.0,36,92.359068
-44.26,22,92.423817
-36.0,33,92.512661
-38.24,40,92.618276
-44.31,29,92.7069
-41.03,39,92.822311
-44.79,31,92.907142
-38.31,34,93.005273
-45.0,26,93.078475
-40.87,38,93.184875
-41.26,29,93.269893
-45.0,27,93.34428
-45.0,26,93.415042
-39.0,39,93.518694
-47.81,20,93.577344
-32.68,48,93.708801
-38.34,33,93.799019
-38.15,29,93.881235
-41.54,30,93.966639
-35.56,38,94.070147
-40.93,30,94.152872
-46.96,19,94.208781
-40.47,35,94.304914
-45.0,26,94.381164
-36.0,30,94.463182
-44.74,16,94.509573
-42.0,30,94.592422
-47.48,26,94.666028
-43.33,34,94.767924
-39.0,32,94.853282
-41.08,35,94.947319
-47.1,30,95.032224
-37.64,38,95.137368
-44.61,23,95.204472
-41.05,26,95.275054
-46.83,30,95.362706
-41.13,21,95.423081
-38.53,25,95.491553
-43.7,22,95.55626
-41.2,25,95.624909
-41.86,23,95.690028
-44.37,25,95.760511
-45.0,20,95.819099
-33.0,29,95.899527
-38.81,28,95.977353
-41.69,24,96.042721
-40.93,27,96.118603
-47.31,26,96.19521
-41.42,27,96.2696
-44.1,26,96.345861
-41.71,27,96.421035
-41.99,25,96.491157
-36.0,76,96.693081
-40.76,29,96.773243
-44.23,28,96.852978
-43.89,33,96.947809
-37.58,33,97.065542
-35.02,30,97.17627
-41.71,36,97.324326
-42.0,23,97.406609
-44.17,26,97.481987
-38.82,22,97.546393
-44.94,32,97.640847
-38.83,33,97.730967
-36.0,44,97.848912
-42.0,26,97.923349
-41.28,30,98.009766
-37.79,30,98.090508
-47.29,18,98.146824
-42.0,33,98.240105
-41.14,32,98.329206
-41.66,23,98.394299
-41.45,20,98.44951
-38.22,25,98.521974
-41.98,30,98.604569
-44.82,28,98.687657
-38.4,27,98.759244
-45.0,34,98.854372
-36.0,44,98.975828
-44.09,30,99.063293
-37.68,27,99.1366
-38.37,30,99.217788
-43.82,34,99.31347
-39.0,31,99.401553
-43.9,20,99.461498
-45.0,35,99.556942
-41.53,27,99.634166
-35.49,30,99.71676
-38.24,28,99.796165
-47.48,25,99.867666
-47.47,39,99.977602
-43.71,20,100.033751
-44.71,29,100.117033
32.552632,32,100.206723
32.405204,30,100.287163
