turn,own_hp,opp_hp,n_legal_switch,n_legal_move,p_switch,p_attack,top_action,top_is_switch,top_prob,margin,value,cf_fullhp_top,cf_flips
10,0.0,0.15,1,0,1.0,0.0,4,1,1.0,1.0,-21.096,4,0
4,0.426,1.0,4,4,0.0,1.0,6,0,0.946,0.8921,-16.322,6,0
2,0.875,1.0,5,4,0.925,0.075,1,1,0.3301,0.0965,-5.767,5,1
1,1.0,1.0,5,8,0.0067,0.9933,22,0,0.8638,0.7894,-6.476,22,0
3,0.457,1.0,5,4,0.4475,0.5525,7,0,0.5485,0.3192,-31.149,7,0
103,0.167,1.0,0,2,0.0,1.0,9,0,0.6926,0.3851,-36.534,9,0
12,0.068,1.0,4,4,0.0728,0.9272,9,0,0.5457,0.2311,-16.178,8,1
18,1.0,0.4,2,4,0.0,1.0,6,0,0.8545,0.7091,6.757,6,0
6,0.666,0.91,4,4,0.5075,0.4925,2,1,0.4368,0.2298,-23.9,2,0
15,0.336,0.72,2,1,0.0,1.0,6,0,1.0,1.0,-3.042,6,0
5,0.101,1.0,4,4,0.0001,0.9999,9,0,0.7637,0.5275,-19.503,6,1
2,0.0,1.0,5,0,1.0,0.0,0,1,0.3763,0.1687,-9.217,2,1
11,1.0,0.15,0,4,0.0,1.0,8,0,0.6955,0.5743,-21.266,8,0
4,0.273,0.45,5,4,0.0001,0.9999,7,0,0.9999,0.9999,-32.741,7,0
7,0.116,0.91,4,4,0.5661,0.4339,4,1,0.3477,0.1731,-24.905,9,1
104,0.167,1.0,0,2,0.0,1.0,9,0,0.6963,0.3926,-36.621,9,0
15,0.0,0.56,2,0,1.0,0.0,3,1,0.9776,0.9552,0.708,3,0
12,0.0,0.91,4,0,1.0,0.0,3,1,0.9985,0.9972,-8.806,3,0
3,0.875,1.0,4,4,0.5145,0.4855,2,1,0.2265,0.0012,-10.931,2,0
5,0.0,1.0,4,0,1.0,0.0,0,1,0.6761,0.3609,-19.054,3,1
2,0.329,1.0,5,4,0.6716,0.3284,6,0,0.2563,0.043,-1.302,6,0
4,0.0,0.45,5,0,1.0,0.0,1,1,0.6661,0.4665,-35.406,1,0
13,0.875,0.91,3,4,0.0032,0.9968,8,0,0.8432,0.7062,-14.657,8,0
105,0.167,1.0,0,1,0.0,1.0,6,0,1.0,1.0,-35.739,6,0
8,0.455,0.91,4,4,0.4901,0.5099,2,1,0.4058,0.2621,-24.754,2,0
19,0.803,1.0,2,4,0.0,1.0,7,0,0.9991,0.9982,8.495,7,0
16,1.0,0.56,1,4,0.0001,0.9999,6,0,0.9835,0.9724,-4.901,6,0
12,1.0,1.0,0,4,0.0,1.0,9,0,0.3263,0.0183,-30.087,9,0
6,1.0,1.0,3,4,0.0054,0.9946,8,0,0.9112,0.8432,-20.868,8,0
5,1.0,0.45,4,4,0.6159,0.3841,4,1,0.5881,0.3111,-43.552,4,0
4,1.0,1.0,4,4,0.2895,0.7105,8,0,0.4413,0.2752,-11.33,8,0
2,0.0,0.57,5,0,1.0,0.0,4,1,0.2758,0.0232,1.384,5,1
14,0.222,0.4,3,4,0.0007,0.9993,9,0,0.987,0.9754,-14.838,8,1
20,0.436,0.31,2,4,0.0,1.0,7,0,1.0,1.0,14.482,7,0
8,0.0,0.87,4,0,1.0,0.0,5,1,0.4355,0.213,-23.278,3,1
17,0.698,0.4,1,4,0.0003,0.9997,6,0,0.9568,0.9272,-6.144,6,0
3,1.0,0.57,4,4,0.387,0.613,9,0,0.3283,0.0707,-4.983,9,0
7,0.932,0.68,3,4,0.003,0.997,8,0,0.8467,0.7593,-18.141,8,0
6,0.814,0.45,4,4,0.0039,0.9961,9,0,0.924,0.874,-36.822,9,0
13,0.418,0.64,0,4,0.0,1.0,8,0,0.7802,0.6755,-30.95,8,0
5,1.0,1.0,4,4,0.2946,0.7054,8,0,0.4051,0.189,-7.817,8,0
1,1.0,1.0,5,8,0.0122,0.9878,25,0,0.4503,0.1101,-17.992,25,0
9,1.0,0.87,3,4,0.3895,0.6105,7,0,0.4032,0.1319,-23.181,7,0
18,0.375,0.25,1,4,0.0031,0.9969,6,0,0.729,0.5797,-7.856,6,0
14,0.0,0.3,3,0,1.0,0.0,5,1,0.6232,0.323,-11.86,5,0
4,0.284,0.45,4,1,0.9721,0.0279,3,1,0.4751,0.1338,-5.656,3,0
8,0.868,0.36,3,4,0.0011,0.9989,8,0,0.5198,0.0598,-14.427,7,1
1,1.0,1.0,5,8,0.0019,0.9981,6,0,0.9824,0.9689,-13.597,6,0
6,1.0,1.0,4,4,0.2692,0.7308,8,0,0.3065,0.0079,-4.392,8,0
2,0.66,0.38,5,4,0.0531,0.9469,9,0,0.7217,0.5177,-12.359,9,0
10,1.0,0.47,3,4,0.447,0.553,4,1,0.2834,0.0198,-23.199,4,0
19,0.079,0.11,1,4,0.0072,0.9928,8,0,0.3423,0.0306,-9.234,6,1
15,0.876,0.3,2,4,0.0091,0.9909,7,0,0.7353,0.5995,-13.774,7,0
7,0.217,1.0,4,4,0.001,0.999,7,0,0.9986,0.9979,-43.957,7,0
5,0.739,0.5,4,4,0.5161,0.4839,4,1,0.265,0.0897,-9.228,4,0
1,0.0,1.0,5,0,1.0,0.0,2,1,0.3461,0.1255,-14.788,3,1
9,0.813,0.06,3,4,0.0001,0.9999,7,0,0.9958,0.9917,-10.262,7,0
7,1.0,1.0,4,4,0.1716,0.8284,7,0,0.5337,0.3454,-1.829,7,0
11,0.239,0.37,3,4,0.2726,0.7274,7,0,0.2671,0.0487,-22.189,9,1
7,0.0,0.57,4,0,1.0,0.0,1,1,0.8777,0.7638,-45.746,1,0
20,0.141,0.11,1,4,0.0055,0.9945,9,0,0.3658,0.0403,-8.345,6,1
5,0.0,0.56,4,0,1.0,0.0,2,1,0.3453,0.0842,-0.657,2,0
2,1.0,1.0,4,8,0.2821,0.7179,25,0,0.2666,0.043,-13.69,25,0
3,0.474,1.0,5,4,0.5719,0.4281,2,1,0.5472,0.1555,-8.302,2,0
1,1.0,1.0,5,8,0.0206,0.9794,25,0,0.5154,0.3196,-3.424,25,0
20,0.0,0.11,1,0,1.0,0.0,4,1,1.0,1.0,-5.184,4,0
8,1.0,0.57,3,4,0.0129,0.9871,8,0,0.8642,0.7559,-48.517,8,0
3,0.422,0.77,4,4,0.1245,0.8755,7,0,0.4272,0.1689,-13.326,7,0
16,0.287,1.0,2,4,0.0017,0.9983,7,0,0.3691,0.1101,-15.062,7,0
6,1.0,0.56,3,4,0.0101,0.9899,6,0,0.9195,0.8574,0.781,6,0
10,0.872,1.0,3,4,0.0,1.0,7,0,0.6672,0.3345,8.525,7,0
8,1.0,1.0,0,1,0.0,1.0,7,0,1.0,1.0,4.322,7,0
4,0.694,1.0,5,4,0.0012,0.9988,6,0,0.9604,0.9336,-8.278,6,0
2,0.667,0.77,5,4,0.1159,0.8841,7,0,0.6873,0.5502,3.696,7,0
12,0.293,1.0,3,4,0.3841,0.6159,9,0,0.2978,0.051,-20.989,6,1
21,1.0,0.11,0,4,0.0,1.0,7,0,0.4677,0.2447,-8.473,7,0
9,0.526,0.3,3,4,0.1469,0.8531,8,0,0.5087,0.1952,-47.153,8,0
3,0.0,0.77,4,0,1.0,0.0,3,1,0.5389,0.3124,-13.921,1,1
16,0.0,0.91,2,0,1.0,0.0,4,1,0.9503,0.9005,-6.898,4,0
11,0.379,0.52,3,4,0.0,1.0,7,0,0.9708,0.9416,8.658,7,0
12,0.0,1.0,3,0,1.0,0.0,5,1,0.547,0.3119,-21.222,5,0
9,0.37,0.2,0,1,0.0,1.0,7,0,1.0,1.0,7.414,7,0
4,0.0,0.0,5,0,1.0,0.0,1,1,0.9995,0.9991,-6.559,1,0
10,0.086,0.13,3,4,0.3226,0.6774,7,0,0.3198,0.122,-45.815,8,1
7,0.903,1.0,3,4,0.3886,0.6114,7,0,0.3588,0.049,-4.141,7,0
17,0.877,0.91,1,4,0.0007,0.9993,7,0,0.4139,0.1336,-8.863,7,0
4,1.0,0.77,3,4,0.2086,0.7914,6,0,0.2635,0.0209,-15.276,6,0
11,0.0,0.52,3,0,1.0,0.0,3,1,0.9987,0.9978,5.033,3,0
5,1.0,1.0,4,4,0.1298,0.8702,9,0,0.811,0.6934,-7.719,9,0
3,0.333,0.88,5,4,0.1064,0.8936,7,0,0.8199,0.7363,2.738,7,0
10,0.0,0.19,3,0,1.0,0.0,2,1,0.6476,0.4057,-44.019,3,1
13,1.0,1.0,2,4,0.4946,0.5054,1,1,0.4758,0.2907,-25.891,1,0
22,0.285,0.13,0,4,0.0,1.0,7,0,0.5021,0.1492,-7.147,7,0
17,0.0,0.81,1,0,1.0,0.0,2,1,1.0,1.0,-13.813,2,0
12,1.0,0.52,2,4,0.0002,0.9998,6,0,0.461,0.1718,3.204,6,0
5,0.74,0.07,3,4,0.1713,0.8287,6,0,0.2964,0.0511,-16.849,6,0
10,0.37,1.0,4,4,0.0,1.0,7,0,1.0,1.0,2.586,7,0
11,1.0,0.19,2,4,0.0008,0.9992,8,0,0.9642,0.9357,-44.387,8,0
5,0.0,0.88,4,0,1.0,0.0,4,1,0.6052,0.2305,-6.957,3,1
3,0.0,0.74,5,0,1.0,0.0,3,1,0.5322,0.3563,5.187,1,1
14,0.695,1.0,2,4,0.078,0.922,7,0,0.4495,0.2196,-21.587,7,0
8,0.807,1.0,3,4,0.0014,0.9986,9,0,0.9659,0.9448,5.963,9,0
18,0.878,0.81,0,4,0.0,1.0,7,0,0.5455,0.2315,-22.533,7,0
13,0.444,0.52,2,4,0.0006,0.9994,6,0,0.3933,0.085,-0.873,7,1
12,0.628,0.25,2,4,0.0004,0.9996,8,0,0.9553,0.9161,-45.274,8,0
6,0.877,0.88,3,4,0.0398,0.9602,8,0,0.5866,0.3029,-6.648,8,0
1,1.0,1.0,5,8,0.0001,0.9999,22,0,0.9941,0.9904,-9.546,22,0
4,1.0,0.74,4,4,0.0,1.0,7,0,0.9996,0.9993,-2.699,7,0
9,0.011,0.25,3,3,0.0376,0.9624,6,0,0.6713,0.3873,6.113,6,0
11,0.37,1.0,0,1,0.0,1.0,7,0,1.0,1.0,2.284,7,0
13,0.0,0.52,2,0,1.0,0.0,4,1,0.733,0.4659,0.37,5,1
15,0.215,0.89,2,4,0.0974,0.9026,6,0,0.3207,0.0197,-22.712,7,1
6,0.474,1.0,3,4,0.4492,0.5508,6,0,0.2582,0.0141,-17.24,6,0
13,0.03,0.32,2,4,0.0001,0.9999,8,0,0.9049,0.8213,-45.159,6,1
1,1.0,1.0,5,8,0.016,0.984,22,0,0.9719,0.9581,-6.635,22,0
9,0.0,0.0,3,0,1.0,0.0,1,1,0.9928,0.9858,14.311,1,0
14,1.0,0.52,1,4,0.0067,0.9933,7,0,0.3552,0.0095,0.607,7,0
15,0.0,0.89,2,0,1.0,0.0,5,1,0.8859,0.7718,-21.039,5,0
11,0.0,0.18,4,0,1.0,0.0,0,1,0.9953,0.992,9.53,0,0
6,0.0,0.61,3,0,1.0,0.0,4,1,0.4471,0.1425,-20.617,4,0
13,0.0,0.38,2,0,1.0,0.0,3,1,0.616,0.232,-43.534,3,0
7,0.521,1.0,3,1,0.0195,0.9805,8,0,0.9805,0.9726,0.354,8,0
2,0.897,1.0,5,1,0.0139,0.9861,6,0,0.9861,0.9723,-17.31,6,0
5,1.0,0.88,4,1,0.9995,0.0005,1,1,0.9995,0.999,-5.831,1,0
10,1.0,1.0,2,4,0.0,1.0,8,0,0.999,0.998,14.042,8,0
1,0.0,0.0,5,0,1.0,0.0,5,1,0.3579,0.1051,-8.284,1,1
12,0.875,0.18,3,4,0.0,1.0,7,0,1.0,1.0,3.121,7,0
16,1.0,0.89,1,4,0.0301,0.9699,7,0,0.4447,0.242,-24.649,7,0
7,1.0,0.61,2,4,0.0818,0.9182,9,0,0.5735,0.4144,-18.856,9,0
14,1.0,0.38,1,4,0.0037,0.9963,8,0,0.6367,0.4368,-46.344,8,0
7,0.0,0.43,3,0,1.0,0.0,3,1,0.9723,0.953,4.453,3,0
3,0.084,0.55,5,1,0.2888,0.7112,6,0,0.7112,0.4856,-16.935,6,0
6,0.225,0.88,4,4,0.0023,0.9977,9,0,0.9754,0.9531,2.101,8,1
2,1.0,1.0,4,4,0.7456,0.2544,3,1,0.4636,0.2739,-8.87,3,0
11,1.0,0.4,2,4,0.0,1.0,8,0,0.849,0.6979,18.228,8,0
15,0.766,1.0,1,4,0.2902,0.7098,8,0,0.4828,0.1925,-8.158,8,0
17,0.529,0.67,1,4,0.0163,0.9837,7,0,0.4265,0.1263,-25.254,7,0
8,0.818,0.22,2,4,0.1406,0.8594,9,0,0.4926,0.2587,-19.589,9,0
15,0.604,0.27,1,4,0.0065,0.9935,8,0,0.4693,0.1495,-46.709,8,0
8,0.877,0.43,2,4,0.0003,0.9997,8,0,0.9388,0.8999,2.484,8,0
3,0.0,0.22,5,0,1.0,0.0,1,1,0.5387,0.3236,-12.157,1,0
6,0.0,0.23,4,0,1.0,0.0,3,1,0.9999,0.9999,-2.195,3,0
15,0.0,0.7,1,0,1.0,0.0,5,1,1.0,1.0,-9.47,5,0
13,0.778,1.0,3,4,0.0,1.0,7,0,1.0,0.9999,1.956,7,0
3,0.813,1.0,4,4,0.6323,0.3677,2,1,0.4761,0.2756,-9.381,2,0
18,0.104,0.44,1,4,0.0109,0.9891,8,0,0.4664,0.0911,-25.988,7,1
16,0.2,0.33,1,4,0.0114,0.9886,8,0,0.4503,0.2084,-46.043,8,0
4,1.0,0.22,4,4,0.0004,0.9996,9,0,0.9942,0.9891,-15.332,9,0
7,1.0,0.23,3,4,0.0,1.0,8,0,1.0,1.0,-2.926,8,0
4,0.79,1.0,4,4,0.3779,0.6221,6,0,0.2584,0.0419,-10.131,6,0
18,0.0,0.44,1,0,1.0,0.0,3,1,1.0,1.0,-23.791,3,0
9,0.818,1.0,2,4,0.1296,0.8704,6,0,0.3526,0.0786,-21.036,6,0
12,1.0,1.0,2,4,0.0,1.0,7,0,1.0,1.0,23.767,7,0
16,1.0,0.7,0,4,0.0,1.0,7,0,0.4439,0.078,-8.957,7,0
14,0.681,0.46,3,4,0.0,1.0,7,0,1.0,1.0,9.902,7,0
5,0.475,0.72,4,4,0.2367,0.7633,7,0,0.3917,0.1141,-10.544,6,1
19,1.0,0.44,0,4,0.0,1.0,9,0,0.4727,0.2336,-22.126,9,0
16,0.0,0.4,1,0,1.0,0.0,5,1,1.0,1.0,-46.505,5,0
9,0.877,1.0,2,1,0.0179,0.9821,8,0,0.9821,0.9719,2.955,8,0
7,1.0,0.0,3,0,1.0,0.0,5,1,0.9765,0.9642,-7.739,5,0
9,0.0,0.95,2,0,1.0,0.0,5,1,0.8456,0.6913,-23.984,5,0
12,0.0,0.77,2,0,1.0,0.0,3,1,0.9987,0.9975,27.854,3,0
17,0.21,0.2,0,4,0.0,1.0,8,0,0.6188,0.4035,-14.471,8,0
6,0.261,0.42,4,4,0.1716,0.8284,6,0,0.5968,0.4401,-10.538,6,0
20,0.868,1.0,0,4,0.0,1.0,9,0,0.6143,0.4262,-28.294,9,0
14,0.0,0.46,3,0,1.0,0.0,3,1,0.9992,0.9984,11.986,3,0
17,1.0,0.4,0,4,0.0,1.0,8,0,0.8141,0.6851,-44.382,8,0
13,0.618,0.77,1,4,0.0,1.0,7,0,0.9999,0.9998,22.532,7,0
9,0.0,1.0,2,0,1.0,0.0,5,1,0.9531,0.9061,3.405,5,0
5,0.511,1.0,4,4,0.0301,0.9699,8,0,0.8798,0.819,-16.94,8,0
10,1.0,0.95,1,4,0.0925,0.9075,6,0,0.5591,0.3411,-22.553,6,0
15,1.0,0.46,2,4,0.0,1.0,9,0,0.9852,0.9713,3.371,9,0
7,0.027,0.05,4,4,0.0856,0.9144,6,0,0.5623,0.2696,-10.498,6,0
18,0.935,0.4,0,4,0.0,1.0,8,0,0.8162,0.6858,-44.586,8,0
21,0.124,1.0,0,4,0.0,1.0,9,0,0.5425,0.2222,-30.408,9,0
8,1.0,0.88,3,4,0.0,1.0,8,0,1.0,1.0,-1.608,8,0
1,1.0,1.0,5,8,0.0191,0.9809,25,0,0.7574,0.5803,-22.578,25,0
10,1.0,1.0,1,4,0.0004,0.9996,8,0,0.8038,0.6174,4.838,8,0
14,0.273,0.49,1,4,0.0001,0.9999,7,0,0.9914,0.9869,21.289,7,0
11,0.321,0.57,1,4,0.2644,0.7356,6,0,0.2913,0.0269,-24.472,6,0
5,0.0,0.58,4,0,1.0,0.0,3,1,0.6844,0.4967,-15.764,3,0
7,0.0,0.05,4,0,1.0,0.0,3,1,0.36,0.0391,-2.637,5,1
19,0.692,0.49,0,4,0.0,1.0,8,0,0.7978,0.6562,-45.027,8,0
8,0.0,0.0,3,0,1.0,0.0,3,1,1.0,1.0,-1.957,3,0
2,1.0,0.71,5,4,0.2457,0.7543,9,0,0.3974,0.0925,-22.44,9,0
10,0.0,1.0,1,0,1.0,0.0,0,1,1.0,1.0,-6.966,0,0
14,0.0,0.49,1,0,1.0,0.0,5,1,1.0,1.0,26.08,5,0
6,1.0,0.58,3,4,0.0403,0.9597,9,0,0.6197,0.3601,-10.46,9,0
16,0.434,1.0,2,4,0.0,1.0,7,0,1.0,0.9999,10.688,7,0
11,0.0,0.3,1,0,1.0,0.0,1,1,1.0,1.0,-24.548,1,0
20,0.477,0.56,0,4,0.0,1.0,8,0,0.761,0.6079,-45.606,8,0
8,0.813,0.05,3,4,0.5163,0.4837,1,1,0.4283,0.2158,-1.934,1,0
1,1.0,1.0,5,8,0.833,0.167,4,1,0.7684,0.6826,-40.325,4,0
9,1.0,1.0,2,4,0.0,1.0,7,0,1.0,0.9999,0.921,7,0
3,1.0,0.39,5,4,0.3691,0.6309,9,0,0.4645,0.2431,-26.263,9,0
11,0.352,1.0,0,4,0.0,1.0,8,0,0.3389,0.0535,-21.056,8,0
12,1.0,0.3,0,4,0.0,1.0,8,0,0.4734,0.1905,-24.722,8,0
15,0.876,0.49,0,4,0.0,1.0,9,0,0.6732,0.4188,26.088,9,0
9,0.713,0.28,3,4,0.1969,0.8031,8,0,0.2998,0.0765,-2.59,6,1
7,0.137,0.11,3,4,0.1293,0.8707,9,0,0.7799,0.7132,-7.959,9,0
16,0.0,0.81,2,0,1.0,0.0,5,1,0.9745,0.9491,15.479,5,0
21,0.244,0.65,0,4,0.0,1.0,8,0,0.6825,0.4968,-46.032,8,0
2,1.0,1.0,5,8,0.019,0.981,22,0,0.7193,0.6019,-38.737,22,0
4,0.599,0.03,5,4,0.5109,0.4891,9,0,0.4453,0.0,-29.255,2,1
10,0.545,1.0,2,1,0.0,1.0,7,0,1.0,1.0,2.027,7,0
12,0.53,1.0,0,4,0.0,1.0,6,0,0.4013,0.1301,-19.433,6,0
17,1.0,0.81,1,4,0.0001,0.9999,8,0,0.9961,0.9937,14.893,8,0
13,0.791,0.07,0,4,0.0,1.0,8,0,0.4722,0.0392,-25.181,8,0
16,0.262,0.16,0,1,0.0,1.0,9,0,1.0,1.0,18.872,9,0
10,0.375,0.53,3,4,0.1736,0.8264,8,0,0.3179,0.0544,-4.659,6,1
7,0.0,0.0,3,0,1.0,0.0,5,1,0.62,0.3988,-11.548,5,0
11,0.102,0.31,2,1,0.0,1.0,7,0,1.0,1.0,2.605,7,0
13,0.154,1.0,0,4,0.0,1.0,8,0,0.4274,0.188,-27.371,8,0
3,0.611,0.34,5,4,0.0008,0.9992,7,0,0.9297,0.8916,-33.015,7,0
18,0.746,0.43,1,4,0.013,0.987,8,0,0.4489,0.0985,17.615,8,0
1,1.0,1.0,5,8,0.0189,0.9811,22,0,0.6416,0.3619,-18.18,22,0
8,1.0,1.0,2,4,0.0009,0.9991,8,0,0.7186,0.4395,-11.208,8,0
11,0.099,0.75,3,4,0.1463,0.8537,6,0,0.3289,0.0113,-6.577,6,0
19,0.481,0.35,1,4,0.0256,0.9744,9,0,0.5228,0.3615,15.63,9,0
12,0.102,0.88,2,1,0.0,1.0,7,0,1.0,1.0,2.009,7,0
5,0.659,1.0,5,4,0.582,0.418,2,1,0.4619,0.0502,-28.291,8,1
2,0.708,0.63,5,4,0.0287,0.9713,6,0,0.9152,0.882,-16.473,6,0
1,1.0,1.0,5,8,0.0174,0.9826,22,0,0.7894,0.6085,-21.082,22,0
14,0.766,1.0,0,4,0.0,1.0,6,0,0.3958,0.1139,-29.049,6,0
20,0.2,0.48,1,4,0.0502,0.9498,9,0,0.4563,0.2284,11.699,8,1
12,0.713,0.97,3,4,0.1106,0.8894,7,0,0.2877,0.0345,-4.818,7,0
9,0.506,1.0,2,1,0.0032,0.9968,8,0,0.9968,0.994,-4.001,8,0
4,0.514,1.0,5,4,0.4987,0.5013,9,0,0.5004,0.0024,-38.723,9,0
20,0.0,0.56,1,0,1.0,0.0,4,1,1.0,1.0,2.295,4,0
1,1.0,1.0,5,8,0.0922,0.9078,22,0,0.6662,0.4769,-24.615,22,0
6,0.516,0.89,5,4,0.0703,0.9297,7,0,0.9289,0.9001,-29.357,7,0
3,0.373,0.28,5,4,0.0227,0.9773,6,0,0.8824,0.8003,-16.347,6,0
9,0.0,0.92,2,0,1.0,0.0,4,1,0.9289,0.8578,-5.997,4,0
21,1.0,0.56,0,4,0.0,1.0,6,0,0.761,0.5438,0.641,6,0
2,0.56,0.54,5,4,0.6274,0.3726,3,1,0.2423,0.0071,-28.541,3,0
2,0.591,0.74,5,4,0.5147,0.4853,7,0,0.2863,0.1321,-30.953,7,0
13,0.416,1.0,3,4,0.1123,0.8877,8,0,0.3872,0.1563,-5.85,7,1
4,0.0,0.83,5,0,1.0,0.0,3,1,0.6043,0.426,-38.468,3,0
10,1.0,0.92,1,4,0.0001,0.9999,6,0,0.5952,0.3651,-12.847,6,0
22,0.689,0.62,0,4,0.0,1.0,9,0,0.6477,0.478,-9.225,9,0
3,0.174,0.5,5,4,0.6268,0.3732,2,1,0.3757,0.1803,-31.685,7,1
6,0.0,0.14,5,0,1.0,0.0,3,1,0.8627,0.7896,-18.794,3,0
11,0.49,0.64,1,4,0.0001,0.9999,9,0,0.54,0.1367,-14.618,6,1
23,0.736,0.44,0,4,0.0,1.0,9,0,0.7088,0.5768,-6.708,9,0
1,1.0,1.0,5,8,0.0001,0.9999,25,0,0.9209,0.8813,-9.327,25,0
3,0.226,0.54,5,4,0.3472,0.6528,7,0,0.5174,0.2839,-30.452,7,0
14,0.085,1.0,3,4,0.108,0.892,8,0,0.5143,0.3307,-6.787,7,1
5,0.877,0.83,4,4,0.0605,0.9395,8,0,0.8303,0.7422,-39.995,8,0
4,0.616,0.5,5,4,0.1866,0.8134,7,0,0.6893,0.5742,-33.838,7,0
7,0.877,0.14,4,4,0.4534,0.5466,4,1,0.3221,0.0992,-25.53,4,0
11,0.49,0.54,1,0,1.0,0.0,2,1,1.0,1.0,-11.865,2,0
4,0.373,1.0,5,4,0.0027,0.9973,6,0,0.9958,0.9947,-9.796,6,0
24,0.537,0.25,0,4,0.0,1.0,9,0,0.8158,0.6926,-6.64,9,0
1,1.0,1.0,5,8,0.1505,0.8495,22,0,0.376,0.181,-8.557,22,0
2,1.0,0.34,5,4,0.0,1.0,9,0,0.9994,0.9987,-9.211,9,0
5,0.238,0.17,5,4,0.5836,0.4164,4,1,0.3558,0.0491,-33.971,7,1
3,0.0,0.49,5,0,1.0,0.0,1,1,0.3478,0.0497,-26.633,4,1
14,0.0,1.0,3,0,1.0,0.0,3,1,0.9369,0.8981,-6.395,3,0
12,0.841,0.6,1,4,0.0,1.0,8,0,0.9712,0.9482,-14.43,8,0
25,0.571,0.08,0,4,0.0,1.0,9,0,0.7129,0.4607,-3.543,9,0
8,0.675,0.01,4,4,0.1588,0.8412,8,0,0.5454,0.4147,-23.486,8,0
5,0.008,0.5,5,4,0.0006,0.9994,6,0,0.999,0.9987,-6.318,6,0
2,0.516,0.56,5,4,0.5374,0.4626,8,0,0.3819,0.1472,-5.148,8,0
6,0.43,0.1,5,4,0.4317,0.5683,8,0,0.3053,0.0092,-32.877,7,1
4,1.0,0.49,4,4,0.1418,0.8582,6,0,0.4173,0.2135,-29.16,6,0
15,0.813,1.0,2,4,0.3789,0.6211,8,0,0.3907,0.0197,-8.112,4,1
6,0.877,1.0,4,4,0.0013,0.9987,9,0,0.8714,0.796,-33.802,9,0
13,0.303,0.23,1,4,0.0003,0.9997,8,0,0.9135,0.8779,-15.846,8,0
5,0.0,0.5,5,0,1.0,0.0,1,1,0.8445,0.738,2.265,1,0
3,0.807,1.0,5,4,0.2191,0.7809,7,0,0.5978,0.4153,-8.408,7,0
6,0.0,0.04,5,0,1.0,0.0,3,1,0.3575,0.122,-32.887,2,1
1,1.0,1.0,5,8,0.3407,0.6593,7,0,0.2565,0.0467,-37.615,7,0
5,0.476,0.49,4,4,0.1569,0.8431,9,0,0.3833,0.155,-28.596,6,1
16,0.243,1.0,2,4,0.073,0.927,8,0,0.3988,0.1607,-17.773,6,1
6,0.0,0.99,4,0,1.0,0.0,1,1,0.909,0.8352,-32.235,1,0
6,1.0,0.5,4,4,0.1783,0.8217,7,0,0.7081,0.5768,-2.454,7,0
9,0.331,1.0,4,4,0.9297,0.0703,1,1,0.8935,0.849,-27.217,1,0
3,0.011,1.0,0,1,0.0,1.0,8,0,1.0,1.0,-7.616,8,0
4,0.807,0.5,5,4,0.0576,0.9424,8,0,0.5479,0.186,-9.311,8,0
7,1.0,0.04,4,4,0.0725,0.9275,8,0,0.5219,0.1916,-31.792,8,0
14,0.428,1.0,1,4,0.0001,0.9999,6,0,0.9916,0.9837,-12.223,6,0
2,0.466,0.76,5,8,0.3464,0.6536,25,0,0.2965,0.101,-36.966,7,1
7,0.879,0.99,3,4,0.06,0.94,7,0,0.4055,0.182,-32.071,7,0
5,0.0,0.49,4,0,1.0,0.0,0,1,0.3407,0.0653,-26.243,2,1
17,0.197,1.0,2,4,0.0765,0.9235,8,0,0.4031,0.1874,-17.987,6,1
10,0.454,1.0,4,4,0.1461,0.8539,6,0,0.7707,0.6603,-26.295,6,0
15,0.552,0.83,1,4,0.0,1.0,7,0,0.7658,0.5319,-3.722,7,0
3,0.0,1.0,5,0,1.0,0.0,2,1,0.5934,0.4333,-4.54,4,1
2,0.0,0.76,5,0,1.0,0.0,5,1,0.3237,0.0579,-17.763,3,1
8,0.027,1.0,4,4,0.3689,0.6311,9,0,0.2656,0.033,-32.097,6,1
8,0.654,1.0,3,4,0.1144,0.8856,7,0,0.3013,0.0442,-31.991,7,0
6,0.56,0.49,3,4,0.3318,0.6682,8,0,0.4528,0.3116,-29.792,8,0
18,0.144,1.0,2,4,0.0803,0.9197,8,0,0.4087,0.2157,-18.215,6,1
7,0.333,1.0,4,4,0.0001,0.9999,7,0,0.9999,0.9999,-11.973,7,0
4,1.0,1.0,4,4,0.1835,0.8165,6,0,0.4924,0.3488,-11.335,6,0
3,1.0,0.76,4,4,0.7852,0.2148,2,1,0.4657,0.3083,-20.315,2,0
11,0.357,0.46,4,4,0.0386,0.9614,6,0,0.9152,0.8776,-22.99,6,0
5,0.807,1.0,5,4,0.0022,0.9978,7,0,0.9941,0.9904,-4.065,7,0
16,0.255,0.4,1,4,0.0,1.0,7,0,1.0,1.0,3.398,7,0
8,0.0,1.0,4,0,1.0,0.0,5,1,0.5201,0.307,-35.959,5,0
9,0.407,1.0,3,4,0.0778,0.9222,7,0,0.3462,0.0998,-31.624,8,1
7,0.238,0.49,3,4,0.371,0.629,8,0,0.3648,0.1999,-29.818,8,0
19,0.088,1.0,2,4,0.084,0.916,8,0,0.415,0.2222,-18.472,6,1
7,0.0,1.0,4,0,1.0,0.0,5,1,0.3927,0.1247,-10.048,3,1
5,0.488,0.78,4,4,0.1506,0.8494,6,0,0.5304,0.3808,-12.994,6,0
9,1.0,1.0,3,4,0.2018,0.7982,6,0,0.5635,0.456,-35.412,6,0
