#{"t_start": 1789619920.6958349, "env_id": "poke-env-v0"}
r,l,t
-39.0,29,3.529459
-41.81,25,4.255954
-45.0,20,4.625619
-43.52,23,5.053488
-41.84,40,5.669963
-41.94,25,6.089351
-41.87,27,6.538863
-41.83,20,6.835346
-41.65,25,7.259802
-42.0,32,7.768261
-44.01,69,8.896283
-35.28,35,9.472672
-44.29,27,9.903852
-45.0,23,10.264061
-43.24,32,10.769633
-47.62,24,11.095017
-38.84,32,11.525276
-40.82,29,14.605993
-41.02,23,14.989568
-42.74,35,15.573557
-44.29,29,16.012969
-41.47,29,16.483761
-43.35,29,16.983337
-42.0,25,17.362021
-36.0,32,17.86717
-44.03,25,18.279883
-44.74,21,18.590204
-35.69,35,19.153613
-41.04,28,19.576268
-38.1,38,20.209174
-44.41,14,20.430423
-44.5,22,20.748191
-40.71,34,21.231919
-44.52,20,21.513404
-38.72,28,21.880454
-38.91,35,24.707762
-38.93,35,25.5093
-36.0,31,26.262566
-38.91,37,27.057081
-38.22,31,27.72594
-41.78,20,28.235954
-41.31,27,28.85717
-35.56,39,29.958961
34.722899,37,30.596991
-37.84,22,30.990048
-44.04,27,31.450206
-41.49,29,31.96771
-40.73,31,32.490427
-38.57,24,32.867814
-41.18,24,33.260901
-44.99,28,33.74856
-44.79,27,34.187624
-39.0,31,37.128348
-44.87,25,37.615898
-40.43,36,38.296243
-41.38,24,38.752469
-40.49,24,39.209052
-47.66,25,39.697603
-38.32,25,40.188373
-45.0,22,40.63387
-32.5,58,41.714483
-41.77,24,42.062867
-41.2,32,42.591552
-41.42,25,43.00317
-37.4,30,43.48593
-41.33,22,43.8262
-43.59,29,44.285431
-41.26,26,44.738959
-32.41,30,45.258106
-38.68,45,46.024971
-44.76,28,49.024488
-39.0,22,49.423132
-39.0,41,50.40921
-41.84,31,51.000513
-41.18,38,51.742906
-44.55,23,52.179977
-44.24,28,52.722793
-41.23,21,53.078517
-44.25,24,53.476002
33.0,41,54.146316
-39.0,26,54.571383
-41.15,22,54.969648
-36.0,37,55.756039
-38.91,44,56.528049
-35.41,42,57.249695
-44.25,27,57.70173
-35.91,35,61.031205
-38.91,27,61.55013
-41.92,69,62.878901
-38.18,26,63.377246
32.021845,24,63.842942
-41.25,32,64.480324
-38.5,41,65.129499
-41.3,29,65.844023
-41.59,27,66.351741
-44.44,23,66.771708
-42.0,22,67.231898
-39.0,30,67.772252
-40.65,31,68.325094
-46.65,18,68.64182
-41.23,33,69.201243
-38.76,38,69.859027
-41.07,21,70.281641
-41.64,28,73.207919
-42.0,38,73.953322
-38.91,29,74.533959
-37.87,33,75.188315
-38.69,39,75.945462
-38.76,26,76.405466
-38.48,31,76.932033
-37.86,25,77.322776
-41.67,30,77.843916
-42.0,24,78.278461
-35.88,45,79.035777
-39.0,26,79.467006
-38.32,30,79.990773
-41.53,28,80.42618
-43.52,24,80.811226
-37.12,31,81.339099
-40.85,24,82.127534
-32.87,50,85.494987
-40.84,41,86.322408
-41.35,24,86.804551
-36.0,33,87.413103
-42.0,27,87.95661
-38.09,29,88.461506
-34.81,27,88.888536
30.0,35,89.487665
-34.66,35,90.077952
-41.64,26,90.502934
-41.32,29,90.946022
-32.82,37,91.496194
-42.0,19,91.82609
-39.0,23,92.230665
-42.0,23,92.646117
-44.39,18,92.966032
-41.62,24,93.435817
-48.0,17,93.800802
-41.78,24,96.650446
-39.0,26,97.153873
-43.26,30,97.80647
-45.0,21,98.219884
-35.2,28,98.78049
-38.61,26,99.285753
-40.89,31,99.8081
-38.81,30,100.294685
-44.54,28,100.770318
-35.2,33,101.289498
-35.36,29,101.758328
-41.19,26,102.18222
-41.52,33,102.724206
-42.0,19,102.992023
-37.68,30,103.466231
-40.42,20,103.796545
-38.47,24,104.250818
-38.09,37,104.912206
-35.49,25,107.79624
-41.39,24,108.33105
-41.26,27,108.911541
-38.5,25,109.412724
-41.0,40,110.217335
-40.99,36,110.874468
-45.0,22,111.222812
-32.55,43,111.915092
-41.59,21,112.238321
-37.86,43,112.952825
-47.16,34,113.529551
-42.0,33,114.119434
-32.75,60,115.116571
-43.98,19,115.448747
-38.43,28,116.066585
-43.77,16,116.38385
-38.12,28,116.933453
-39.0,24,120.058861
-41.71,41,120.907858
-37.76,33,121.669798
-41.41,27,122.247937
-36.0,29,122.878237
-37.56,33,123.406822
-42.0,27,123.831566
-40.36,27,124.269049
35.184739,24,124.687661
-41.02,26,125.139293
-44.95,43,125.890176
-39.0,31,126.407072
-38.1,32,126.920722
-38.04,30,127.403623
-42.0,26,127.850636
-41.88,21,128.258557
-40.75,37,128.944226
-41.59,24,132.067687
-38.69,35,132.785284
-41.17,25,133.216482
-42.0,22,133.649855
-41.91,25,134.051851
-39.0,30,134.528167
-44.19,24,134.91934
-44.26,30,135.38366
-40.34,26,135.759893
-42.0,19,136.058443
-31.72,37,136.759983
-41.22,27,137.154953
-37.67,31,137.721365
-41.15,30,138.186934
-41.02,34,138.731355
32.696552,46,140.14008
-41.36,30,140.71522
-39.0,27,141.229484
-38.84,34,144.334006
-41.43,28,144.913157
-38.49,30,145.500444
-36.0,28,145.944604
-32.63,33,146.48344
-32.61,23,146.863498
-41.93,47,147.712246
32.27451,34,148.289195
-40.06,80,149.540639
-38.23,27,149.943904
-32.6,33,150.543986
-39.0,37,151.471908
32.821012,46,152.289205
-35.04,37,156.221736
-41.44,30,156.975559
-41.45,35,157.847486
-40.48,28,158.39578
-42.0,28,159.033958
-35.37,30,159.536617
-36.0,32,160.043941
-45.0,23,160.426137
-37.8,40,161.065406
-41.54,30,161.542551
-37.96,25,161.929406
-41.68,37,162.569052
-38.91,25,163.034091
38.043001,34,163.901124
-35.18,34,164.596457
-41.44,22,164.975336
-38.64,35,165.637845
-38.94,21,166.028847
35.798013,25,168.855309
-37.7,23,169.111919
-38.55,32,169.588375
-35.72,26,169.992965
-39.0,23,170.361181
-41.32,21,170.665939
-38.25,31,171.125762
-37.79,40,171.759574
-35.45,44,172.427799
-39.0,32,172.933487
-32.8,28,173.402556
-38.03,26,173.824492
-41.29,29,174.334704
-38.3,24,174.727213
-35.2,29,175.24661
-35.71,46,176.23089
-41.22,28,176.794922
-43.65,43,179.986632
-44.11,21,180.323912
-44.88,15,180.573657
-43.09,27,180.956414
-41.88,29,181.379491
-35.19,36,181.906533
-35.2,34,182.380834
-35.72,31,182.832665
-35.81,27,183.223266
-39.0,21,183.560348
-32.36,29,183.976047
-38.91,24,184.373166
-41.22,31,184.968578
-35.86,56,185.908236
-41.32,26,186.328885
-38.54,32,186.873545
-41.27,20,187.19436
-38.43,27,189.81525
-38.59,28,190.368233
35.480132,30,190.895929
-38.71,22,191.226611
-38.18,36,191.833904
-39.0,25,192.251794
-41.73,24,192.635035
-35.32,35,193.111982
-32.45,36,193.654025
-35.13,47,194.409636
-38.09,27,194.914337
-35.63,29,195.452713
-35.46,45,196.259792
-39.0,23,196.680043
-35.43,25,197.168162
-41.64,21,197.538767
-37.22,36,198.228019
-38.26,25,201.127961
-37.22,27,201.592036
-34.7,31,201.91777
-35.14,27,202.460836
-38.41,29,203.022406
-38.39,36,203.609959
-32.71,31,204.144887
-38.82,35,204.658315
-39.0,39,205.207253
-39.0,21,205.507043
-39.63,37,206.06391
-38.47,25,206.427283
-42.0,21,206.728606
-37.87,20,207.136093
-38.1,23,207.588602
-41.11,25,208.045473
-41.71,34,208.668122
-36.0,25,209.131712
-32.52,38,212.101315
-44.24,27,212.584105
-35.79,28,213.076722
-41.1,24,213.535046
-39.0,32,214.071404
-38.75,37,214.619757
-38.38,31,215.085901
-41.33,26,215.469848
-32.57,42,216.018462
-43.87,21,216.333521
-37.77,32,216.8383
-38.71,31,217.304593
-32.29,33,217.819003
-38.44,57,218.980707
-41.51,19,219.290704
-38.84,36,219.817896
-36.0,30,222.660447
-39.0,26,223.176752
-40.64,23,223.598465
-41.32,29,224.122049
-41.91,35,224.681498
-38.78,26,225.07582
-40.56,21,225.407839
35.04948,29,225.851042
-31.92,41,226.433337
-40.69,31,226.889466
-38.1,30,227.3735
-41.37,26,227.779879
-40.88,30,228.201968
-41.11,24,228.569394
-35.72,30,229.068111
-37.82,27,229.521672
-38.98,22,229.924862
-38.73,32,230.600263
-37.56,25,233.243441
-36.0,27,233.731061
-33.0,38,234.412365
-38.92,27,234.985128
-37.94,26,235.428664
-39.0,39,236.047395
-41.82,66,237.286789
-38.06,29,237.715973
-38.35,24,238.148833
-36.0,26,238.645406
-32.58,41,239.440704
-41.25,26,239.898984
-38.34,21,240.233762
-41.37,26,240.760608
-35.66,28,241.202403
-36.0,29,241.819357
-38.13,25,244.716209
-34.82,42,245.539455
-44.53,17,245.90668
32.191011,32,246.485034
-36.0,31,246.955352
-32.6,37,247.517668
-41.21,20,247.81928
-37.42,27,248.243739
-41.15,30,248.662596
-32.15,34,249.155472
-38.81,27,249.543849
32.61811,54,250.341439
-38.67,33,250.907599
-33.0,27,251.379277
-32.06,23,251.789016
-38.74,22,252.183072
-38.17,20,252.521816
-32.08,34,253.120516
-41.4,23,255.803782
-43.65,22,256.197839
-33.99,33,256.732863
-35.34,30,257.162555
-38.91,20,257.515118
-37.88,24,257.895208
32.314189,36,258.427341
-41.49,24,259.296083
-35.36,30,259.781847
-32.68,33,260.280198
-39.0,21,260.600292
-39.0,26,260.969216
-38.3,25,261.362614
-35.91,32,261.940038
-38.67,37,262.626382
-33.0,25,263.093251
37.14447,32,263.704976
32.373626,34,264.37944
-35.19,24,267.343655
-41.5,27,267.742349
-32.58,34,268.258654
-38.5,38,268.783415
32.606164,28,269.247744
-42.0,19,269.593668
-43.67,26,270.022318
32.274143,29,270.461887
32.447802,52,271.260579
-34.88,29,271.700333
-44.42,21,271.992652
-36.0,22,272.36324
-35.83,32,272.90712
-35.05,30,273.45945
-43.57,22,273.866469
-47.17,21,274.262305
-44.2,19,274.586836
36.520325,34,275.224247
-41.11,24,277.83345
-37.99,21,278.167919
-35.71,26,278.562526
-44.16,23,278.898047
33.0,34,279.39541
-38.36,33,279.993623
-42.0,32,280.498583
-41.74,28,281.693325
-41.55,25,283.293023
-38.12,26,283.830212
-32.6,32,284.475226
-44.12,19,284.803286
31.752,29,285.310559
-38.34,30,285.837906
-43.58,17,286.301549
32.122378,28,286.804568
-34.76,35,287.409585
-41.65,22,287.773942
-32.03,34,288.379417
33.789979,28,291.045311
-43.73,36,291.579221
-37.98,31,291.996283
-35.49,30,292.481707
32.934718,42,293.325682
-32.23,35,294.00052
-39.0,30,294.566153
-38.64,34,295.161085
-38.46,23,295.595912
32.902878,29,296.14938
-38.56,24,296.58951
-42.0,29,297.106699
-35.63,26,297.614411
-38.05,24,298.097353
-34.92,27,298.583785
33.0,56,299.558551
-32.76,34,302.247312
-41.57,25,302.59513
-39.0,31,303.009257
-32.51,32,303.53734
-32.29,35,304.174971
-38.14,25,304.64664
-35.4,29,305.27277
-37.34,26,305.914369
-35.34,28,306.388455
-41.25,26,306.809289
-44.75,22,307.181416
-38.53,27,307.649425
-35.23,29,308.162779
-33.0,44,308.97777
32.769531,36,309.637224
35.847909,26,310.098136
-38.21,26,310.544592
-38.1,60,313.604282
-33.0,29,313.99633
-33.0,30,314.4403
-38.75,25,314.918523
40.51012,23,315.589032
-39.0,28,316.136552
-45.0,23,316.559469
-38.23,26,317.048997
37.753144,36,317.755888
-47.09,30,318.308328
-41.28,25,318.723593
-32.32,30,319.243356
-42.0,22,319.676762
-38.54,28,320.175966
-41.09,27,320.639677
-35.4,27,321.108494
-32.06,35,321.697317
-38.65,28,322.21105
-32.87,26,324.737349
31.851974,47,325.403623
-41.29,26,325.826858
-35.35,32,326.401346
-35.11,23,326.843947
-32.81,25,327.348805
-36.0,42,328.118168
34.893103,41,328.784669
-35.31,24,329.224657
-33.0,32,330.304249
-41.3,34,330.970495
-37.95,42,331.80271
-41.05,20,332.188208
-38.1,29,332.733923
-37.7,28,333.250581
-38.99,34,333.870914
-35.84,38,336.673361
-35.19,31,337.066173
-34.8,27,337.431564
-37.63,27,337.87509
32.267717,26,338.288896
-41.38,18,338.608445
-36.0,36,339.280962
-32.27,32,339.891916
32.757282,31,340.485515
-41.17,23,340.974743
-32.47,32,341.544061
-41.03,25,341.95526
-35.13,28,342.834459
32.286207,46,343.631195
-41.5,27,344.092414
-35.05,34,344.687653
32.184739,28,345.203163
34.93131,32,347.833235
-37.99,34,348.331417
-35.19,29,348.753691
34.766105,25,349.260558
-36.0,28,349.7814
37.686095,37,350.471364
-44.34,21,350.805634
-38.38,21,351.178116
-41.37,20,351.543934
37.101599,26,352.028572
-39.0,37,352.664664
-35.0,27,353.120754
-35.64,27,353.566163
-32.02,31,354.178078
-35.63,40,354.97039
-38.15,24,355.402564
-41.83,20,355.759018
-38.22,25,356.223591
-38.3,23,358.773416
-37.26,27,359.159974
32.285171,36,359.651658
32.170732,33,360.261208
-35.02,32,360.884112
34.325175,31,361.554935
32.329218,37,362.179884
-33.0,26,362.661303
-38.47,28,363.12234
32.203252,26,363.626059
-35.75,29,364.110556
-44.52,17,364.409006
-37.4,27,364.91188
-47.67,14,365.156665
-38.05,28,365.659907
35.611336,28,366.160496
-35.1,28,366.652206
-41.14,31,367.184374
-38.37,23,367.586474
-35.24,34,370.243412
32.331933,38,370.775378
-35.91,26,371.291625
-35.91,30,372.692742
-35.86,37,373.921879
-33.0,25,374.660383
-35.5,26,375.425333
-38.13,38,376.241523
39.0,23,376.661233
32.47352,39,377.421637
-35.38,36,378.087225
-35.86,25,378.547516
34.429679,28,379.072601
-32.71,35,379.780742
-41.81,22,380.233645
32.327815,25,380.703418
-38.5,23,381.123779
-38.57,26,383.769305
-39.0,32,384.417186
-32.47,31,385.039024
34.633135,52,386.081101
37.720861,46,387.01892
38.44518,26,387.560817
-32.1,35,388.245162
-34.4,38,389.057398
-35.4,31,389.635541
-35.87,32,390.197798
-40.69,27,390.651077
-38.49,24,391.060924
-41.28,20,391.403347
-37.84,25,391.824202
-44.91,25,392.236435
-38.05,30,392.745085
-32.73,27,395.285281
-38.66,21,395.757879
-32.37,27,396.253247
-35.07,29,396.82538
32.901235,28,397.393538
-38.9,23,397.804611
-36.0,28,398.345291
-38.8,32,398.919608
-38.9,24,399.37392
-34.67,36,400.033142
-37.55,27,400.573747
-43.55,27,401.052998
-35.66,24,401.51305
-35.53,26,401.960645
-41.49,18,402.285684
-41.1,17,402.599038
-39.0,23,403.024075
-37.43,24,403.505559
32.177852,39,404.145021
-41.69,28,404.565545
33.0,33,407.41888
-39.0,27,408.257508
-37.17,25,408.800113
-37.71,24,409.268856
-35.46,23,409.708598
-32.08,39,410.473204
-41.81,22,410.884028
-37.89,21,411.254418
-40.89,34,412.014611
-38.47,39,412.774746
-33.0,33,413.362916
-38.62,29,413.957729
-38.96,26,414.533498
-38.88,31,415.066544
-33.0,44,416.318105
-35.03,35,416.974342
-35.08,31,417.465287
-32.88,38,420.235584
32.048276,35,421.099796
-33.0,40,421.912221
-38.08,28,422.459739
-35.38,23,422.896874
-32.62,29,423.420072
-41.68,31,424.217026
-35.64,32,425.122053
-38.62,29,425.697706
-35.13,28,426.200077
-37.29,26,426.779925
38.299663,30,427.33394
34.617409,39,428.02227
-38.01,23,428.554762
32.107807,30,429.03591
41.70082,24,429.404177
-38.28,26,429.811204
-39.0,28,432.477405
-38.86,35,433.161354
-37.53,28,433.767562
-40.52,22,434.260135
-44.02,19,434.639472
-38.02,28,435.218909
-38.94,37,436.023208
-41.16,24,436.510602
35.510714,36,437.260327
35.5,52,438.296028
-35.42,25,438.768089
32.006757,32,439.410694
-41.08,33,440.033504
-35.13,30,440.608477
-32.18,43,441.430825
34.192954,28,441.91334
-38.03,24,445.281464
-38.42,27,445.857554
-41.25,24,446.33888
-35.03,34,446.955624
-36.0,29,447.82352
-41.21,24,448.268613
-40.58,20,448.880803
-41.48,23,449.312083
-35.27,27,449.847833
-39.0,28,450.448787
-37.58,27,451.162406
-39.0,24,451.748585
-32.53,28,452.278191
-41.57,28,452.829774
-35.69,33,453.486369
32.376947,28,454.017454
-38.2,31,454.558491
38.218487,36,455.159796
-38.76,28,455.59123
-38.05,26,458.169883
-32.16,33,458.803501
-37.53,33,459.403816
-35.39,27,459.910104
-38.15,35,460.600894
-32.53,30,461.761873
32.029557,27,462.371674
-32.71,28,462.949356
-38.08,29,463.48877
-38.43,26,463.969435
-36.0,28,464.505583
-41.56,27,465.005841
33.0,28,465.503228
39.0,25,466.012161
-41.86,21,466.442847
32.892045,26,466.866708
-32.62,30,467.344285
-38.54,25,467.697442
-38.76,29,470.365245
32.240356,51,471.324927
-39.0,24,471.803924
-39.0,25,472.275954
37.305384,26,472.805697
-44.28,20,473.196141
-41.1,25,473.704061
-38.29,27,474.246581
-35.05,27,474.797046
30.0,27,475.315387
-32.66,43,476.195652
-38.5,26,476.69484
-35.27,35,477.349494
-32.63,29,477.899896
-40.85,22,478.272023
35.732087,22,478.647835
41.524043,28,479.125973
-38.21,28,479.622456
-38.02,24,482.156971
-38.62,26,482.676154
31.934615,32,483.297325
-35.39,34,483.960992
41.092204,23,484.425554
-41.15,20,484.84008
33.0,30,485.462091
32.5,32,486.074961
32.726908,27,486.595399
-38.71,24,487.093795
-36.0,26,487.601748
-32.29,29,488.175328
-41.29,36,488.901917
-35.79,26,489.425748
38.085271,29,490.000098
-44.16,32,490.568046
40.659091,32,491.127615
-35.07,29,491.574684
-41.3,21,493.906475
-35.03,26,494.379763
-32.6,30,494.912652
-34.58,41,495.615953
-38.04,25,496.024244
-32.02,33,496.5831
-34.45,31,497.118342
-42.0,32,497.611532
-38.89,28,498.069334
-32.65,29,498.54548
-33.0,27,499.428135
-38.31,21,499.759221
-34.34,29,500.257833
-39.0,26,500.719909
-38.24,25,501.121202
-35.09,29,501.540966
-36.0,27,502.181466
-41.21,28,502.569599
32.186335,35,505.314407
-41.14,25,506.627383
-38.37,29,507.059105
35.769231,39,507.915562
-36.0,41,509.233693
-38.25,33,510.378453
-35.4,33,510.919343
-35.46,28,511.374982
-41.2,24,511.805728
-39.0,26,512.231602
-36.0,24,512.697377
-35.24,36,513.236829
-33.0,27,513.624547
-41.23,19,514.615659
-36.0,30,515.136389
32.900763,27,515.947569
-41.24,30,516.526112
-40.9,21,516.846673
-38.47,24,519.163098
-38.32,25,519.574829
35.220544,36,520.207763
-38.83,23,520.701873
-37.68,28,521.251672
-43.48,31,521.834598
-33.0,35,522.546912
-35.34,32,523.089319
-38.5,22,523.430862
-41.06,25,524.226714
-35.8,45,524.817154
-35.16,30,525.150083
-35.91,32,525.576308
-41.15,24,525.928688
-39.0,51,526.761487
-41.09,24,527.20436
-32.22,33,530.706792
-41.85,21,531.11115
32.5,29,531.635828
-32.44,42,532.388182
32.07947,31,532.882
32.5,57,533.888808
35.475285,36,534.435401
-35.32,31,534.890316
-38.62,38,535.52961
-35.79,33,536.14969
35.475489,25,536.606213
-38.33,20,536.959105
-35.62,26,537.416337
-32.17,29,537.894817
-38.43,33,538.413338
35.548263,32,538.925683
32.225455,33,541.42164
-41.44,23,541.780811
-37.87,37,542.541572
-40.9,26,542.992565
-32.4,40,543.695185
-41.04,25,544.254136
-40.63,41,544.928601
-41.27,21,545.247338
-41.73,51,545.987227
35.729167,32,546.471475
35.235294,27,546.959911
-35.77,25,547.385903
-41.42,24,547.818093
-35.5,29,548.415529
-41.1,19,548.72667
-38.32,30,549.221432
-33.0,30,549.741915
-37.67,25,552.267605
-37.99,21,552.643467
-38.17,24,553.053556
-41.39,27,553.466193
41.35249,25,553.917945
-41.06,24,554.323724
-35.22,27,554.754233
35.494774,32,555.260459
-38.16,22,555.574592
38.335121,34,556.670419
-35.62,25,557.075171
-33.0,31,557.769472
-41.62,26,558.196751
-38.39,34,558.786588
-32.7,31,559.32339
-39.0,26,559.772555
-35.41,29,560.457928
-39.0,28,560.921045
33.0,38,561.462684
-42.0,14,563.68077
-38.7,26,564.144866
-32.91,29,564.885402
-36.0,26,565.29047
-38.52,29,565.795942
-38.5,30,566.258789
-35.58,27,566.692456
-32.11,30,567.174585
-38.77,20,567.580105
-32.6,27,568.094098
-33.0,28,568.670177
-33.0,33,569.238473
33.0,29,569.777713
32.582759,27,570.312546
35.358621,28,570.943399
-39.0,21,571.425025
-37.64,29,572.162788
-32.87,26,572.643947
-35.54,30,573.163824
-34.67,32,575.750457
-39.0,29,576.283612
-36.0,27,576.791464
-38.83,30,577.313709
34.623333,31,577.852455
-36.0,20,578.193922
38.035256,18,578.50004
-37.65,33,579.041787
-36.0,25,579.535805
-32.03,26,580.133003
33.0,28,580.80201
-32.4,28,581.361598
-30.0,33,582.028374
-40.67,30,582.749288
-35.81,32,583.981733
33.0,35,584.671009
-38.15,27,585.182164
-36.0,30,585.743589
-33.0,30,588.519689
-33.0,24,589.23069
-38.36,27,589.618633
-40.57,44,590.321597
32.260664,32,590.94633
-38.67,22,591.527482
-32.92,26,592.034732
-36.0,31,592.613624
32.753555,31,593.18276
-38.63,30,593.749231
-35.74,29,594.319379
-38.45,25,594.786752
-38.34,23,595.190291
38.05,22,595.565721
-35.06,33,596.179619
-34.6,28,596.684866
-38.36,25,597.142471
-32.57,26,597.553017
-44.75,27,600.049403
33.0,32,600.582745
-33.0,26,600.99259
-35.32,21,601.321395
32.807692,27,601.841365
-43.72,27,602.35624
-37.58,27,602.849229
32.344961,31,603.479828
32.061475,62,604.695978
33.0,40,605.464335
-37.82,28,606.030808
-38.91,27,606.529934
-38.58,25,607.068707
-41.84,29,607.571258
-32.5,31,608.44336
-38.84,22,608.856135
-41.61,26,609.269509
-35.14,26,611.679317
-38.25,27,612.128285
-37.94,26,612.567263
-32.7,25,613.029666
-38.46,20,613.427058
-35.0,24,613.864541
-35.35,40,614.693383
