#{"t_start": 1789619920.6733522, "env_id": "poke-env-v0"}
r,l,t
-38.49,36,3.786376
-35.58,25,4.413688
-42.0,35,5.0488
-41.5,30,5.524469
-44.43,21,5.865034
-38.13,21,6.224032
-47.03,19,6.52195
-34.38,29,6.985003
-47.06,21,7.332322
-34.93,36,7.926792
-42.0,37,8.531623
-44.34,28,8.975949
-40.57,23,9.336436
-41.98,30,9.807055
-47.54,36,10.415922
32.181818,38,10.966088
-41.39,19,11.240561
-41.68,30,14.273774
-32.84,43,14.9646
-41.87,22,15.34059
-42.0,52,16.153903
-40.63,26,16.593777
-43.8,36,17.174582
-41.06,25,17.578
-44.48,18,17.840302
-44.17,28,18.304104
-34.48,26,18.698708
-41.21,38,19.290813
-37.82,31,19.781492
-41.36,27,20.231914
-43.61,25,20.624368
-38.09,33,21.075848
-38.77,29,21.489172
-41.04,19,21.735625
-41.36,26,22.098456
-41.59,28,24.906908
-38.66,22,25.395636
-41.69,26,26.023455
-41.12,30,26.708927
-46.5,21,27.17153
-44.93,22,27.620657
-44.29,39,28.553499
-32.92,46,29.735212
-41.58,33,30.433159
-42.0,26,30.867569
-42.0,48,31.742734
-38.84,32,32.300971
-44.38,31,32.766039
-35.42,34,33.344327
-41.96,22,33.707056
-41.88,41,34.387771
-45.0,20,37.152408
-38.74,27,37.685367
-40.88,52,38.667282
-44.08,30,39.235152
-38.86,29,39.818719
-41.9,27,40.334857
-44.09,24,40.825726
-39.0,32,41.384187
-41.43,25,41.857078
-41.4,40,42.471727
-45.0,29,42.938091
-32.36,57,43.851956
-44.07,22,44.186876
-32.53,31,44.719717
-44.52,20,45.073369
-38.83,27,45.509264
-46.5,26,45.971948
-34.48,42,49.233054
-44.81,19,49.605976
-37.24,28,50.141211
-39.0,24,50.791184
-45.0,24,51.239091
-44.71,30,51.832405
-35.75,32,52.412316
-43.69,21,52.862216
-41.05,29,53.329043
-41.41,21,53.668821
-41.53,27,54.092304
-41.09,24,54.493447
-40.87,29,55.0186
-38.15,32,55.565861
-38.26,29,56.24814
-35.65,26,56.664103
-38.25,32,57.218206
-44.47,26,57.631833
-45.0,25,58.055951
-42.99,33,61.410528
-41.48,26,61.912251
-39.0,33,62.534156
-41.29,34,63.21854
-44.5,23,63.646948
-42.0,25,64.116983
-35.35,32,64.738589
-38.63,42,65.64019
-32.76,34,66.245959
-44.0,21,66.625289
-43.74,31,67.253918
-42.0,21,67.607914
-41.2,21,68.010564
-35.26,37,68.666865
-44.22,31,69.182183
-35.1,64,70.367991
-41.13,26,73.263505
-42.18,31,73.835147
-41.41,31,74.466405
-42.0,37,75.211444
-42.0,29,75.770597
-35.42,33,76.35766
-41.04,26,76.785779
-43.22,24,77.211388
-46.75,22,77.598188
-40.67,27,78.044197
-44.42,39,78.74501
-33.0,53,79.614681
-41.88,19,79.941067
-39.0,24,80.310297
-39.0,31,80.804085
-40.95,19,81.12994
-44.14,27,81.627546
32.09116,60,85.526172
-44.6,27,86.053961
-36.0,33,86.709623
-38.86,18,87.05162
-44.62,24,87.511934
-38.07,24,88.012222
-44.59,22,88.372477
-41.6,24,88.777539
-40.64,29,89.249767
35.019257,33,89.83253
-44.82,21,90.176302
-41.8,27,90.604346
-38.41,24,90.971024
-41.05,39,91.560123
-39.0,35,92.16328
-34.79,62,93.30979
-38.96,24,93.799874
-38.61,29,96.757493
-34.31,31,97.380833
-38.54,28,97.979963
-44.38,25,98.45225
-42.0,43,99.311384
-41.51,33,99.879343
-39.0,21,100.208263
-38.44,32,100.736471
-38.39,25,101.156111
-44.74,19,101.438213
-38.49,22,101.806787
-41.32,24,102.179864
-42.0,32,102.703785
-43.53,22,103.039984
-41.2,29,103.492037
-45.0,18,103.7742
-41.83,23,104.207198
-42.0,26,104.676337
-34.2,29,105.219643
-46.55,25,108.124247
-32.72,42,109.043647
-36.0,28,109.622416
-38.91,30,110.208943
-42.0,23,110.657676
-40.46,31,111.161556
-44.04,16,111.439759
-37.95,26,111.851667
-41.85,63,112.836827
-41.45,25,113.27757
-44.0,29,113.802589
-40.99,23,114.195287
-41.06,23,114.578773
-34.34,36,115.177786
-40.72,24,115.64913
-41.06,20,116.048723
-40.96,38,116.834644
-35.33,38,120.223769
-37.28,29,120.819789
-38.08,25,121.347554
-35.88,28,121.985216
-37.96,39,122.856491
-41.77,25,123.269029
-44.74,31,123.765577
-44.79,17,124.030807
-41.58,21,124.371975
-39.0,23,124.778515
32.684825,40,125.532682
-41.26,28,125.962759
34.793103,25,126.374753
-42.0,33,126.904317
-38.29,29,127.372742
-32.73,35,128.002077
-35.45,30,128.534957
-35.61,39,131.896339
-40.89,29,132.539323
-35.46,42,133.32993
-42.0,26,133.814808
-36.0,45,134.510628
-43.85,24,134.903806
-36.0,23,135.268537
-40.31,35,135.778791
-32.76,26,136.217043
-47.09,16,136.517521
-32.58,37,137.104275
-38.55,26,137.605117
-35.42,31,138.093313
32.276364,51,138.946301
-32.92,51,140.434912
-38.33,28,140.978512
37.747434,22,143.840611
-41.31,34,144.499106
32.716216,43,145.370111
-41.65,33,145.900428
-40.54,26,146.341912
-32.37,35,146.934775
-41.47,17,147.216789
-38.68,27,147.704296
-35.86,27,148.183376
-41.38,22,148.530905
-44.1,30,149.01138
-38.22,20,149.33287
-47.68,19,149.634314
-40.49,23,149.943608
-38.08,34,150.562768
-38.48,27,151.105922
-38.15,27,151.798366
-38.68,36,152.469096
-38.82,31,156.305159
-39.0,27,156.941393
-35.32,50,158.127092
-35.32,34,158.834778
-35.22,38,159.536829
-33.0,34,160.088134
-33.0,27,160.551571
36.627638,39,161.160058
-38.8,24,161.527943
35.3362,40,162.16675
-41.1,23,162.570417
-44.35,25,163.024934
-43.37,32,163.627755
-41.02,28,164.403082
-38.35,41,165.22314
-35.85,29,165.734673
-34.98,30,168.676307
-42.0,23,168.9993
32.349265,32,169.385725
-39.0,30,169.898214
-44.04,31,170.377922
-36.0,30,170.823453
-41.27,23,171.179981
-35.34,29,171.606488
-38.35,32,172.111237
-37.67,33,172.63783
-32.22,29,173.107272
-32.66,28,173.544964
-42.0,19,173.873163
-41.17,25,174.293099
-40.91,32,174.852404
-35.2,29,175.37121
-40.09,33,176.077831
-37.83,24,176.610919
-41.39,27,179.465064
-32.63,28,180.010613
-38.95,29,180.49249
-39.0,24,180.82939
-41.3,23,181.168083
-41.74,23,181.513241
-41.81,24,181.848032
-41.11,23,182.172816
-37.91,25,182.549553
-35.9,35,183.03438
-35.35,31,183.525289
-41.37,22,183.843704
-38.23,31,184.309609
-33.0,27,184.851609
-35.61,29,185.338798
-38.61,33,185.895571
32.011811,28,186.350042
-35.63,23,186.754143
-35.17,36,187.355263
-38.59,27,189.997074
-44.2,26,190.514574
-38.43,33,191.023845
-41.32,23,191.412167
-37.51,27,191.854424
-44.49,32,192.37549
-41.31,23,192.731766
-38.47,31,193.169057
-40.26,25,193.534037
32.879371,50,194.324591
-36.0,33,194.944278
35.448479,42,195.693638
-41.34,31,196.258482
32.787402,43,197.081378
-38.19,30,197.623322
-46.18,31,198.198316
-35.49,44,201.486688
-38.4,28,201.794067
-34.94,31,202.31214
-38.67,26,202.834941
34.386575,46,203.591963
-41.12,25,204.024565
-41.67,22,204.391093
-38.69,25,204.735793
-40.44,24,205.063304
-40.36,32,205.530882
-38.19,37,206.087354
-38.72,29,206.516616
-40.74,21,206.850814
-41.42,29,207.417733
-38.55,33,208.024877
-39.0,30,208.570849
-35.91,25,209.033752
-40.7,32,211.9092
-41.61,20,212.263906
-33.0,29,212.783136
-41.55,27,213.275084
-35.49,31,213.831942
-35.13,34,214.372218
-38.55,30,214.827682
-32.74,29,215.256135
-32.07,33,215.715686
-36.0,29,216.093099
-35.65,34,216.601195
-38.24,36,217.162031
-44.24,24,217.516555
32.775701,29,218.123595
-41.81,24,218.599382
-32.2,38,219.239442
-41.94,30,219.658754
-40.89,27,222.446022
-41.67,18,222.785629
-41.19,19,223.139163
-38.71,34,223.783716
-41.48,22,224.172719
-44.68,23,224.527197
-35.71,42,225.180645
-35.91,32,225.674582
-38.57,28,226.08619
-38.61,37,226.652329
-39.0,21,226.93461
