#{"t_start": 1789619920.7562532, "env_id": "poke-env-v0"}
r,l,t
-39.0,31,3.519229
-45.0,26,4.255044
-39.0,25,4.734455
-41.24,29,5.215046
-41.74,29,5.661155
-40.83,33,6.220542
-40.17,45,6.943172
-38.55,39,7.559261
-40.63,32,8.117461
-37.42,31,8.605741
-41.73,20,8.928345
-38.14,22,9.277974
-42.0,30,9.754328
-41.12,21,10.089819
-38.67,30,10.552403
-47.04,19,10.830815
-41.27,30,11.261076
-41.77,22,14.185602
-37.54,25,14.589424
-47.99,30,15.088085
-38.7,27,15.54748
33.0,53,16.357949
-38.66,31,16.880347
-41.98,26,17.279693
-41.08,41,17.975875
-40.95,40,18.570111
-44.04,24,18.955689
-41.36,22,19.304624
-37.86,35,19.850592
-41.89,36,20.435581
-41.72,31,20.858373
-38.24,29,21.286079
-44.07,29,21.675002
-39.0,28,22.076632
-37.7,63,25.709605
-44.9,28,26.350089
-38.82,31,27.035471
-47.2,33,27.745002
-44.64,25,28.345952
-42.0,39,29.318045
-43.95,25,30.017931
-43.99,24,30.417368
-45.0,26,30.863339
-34.74,39,31.571616
-40.37,70,32.722386
-45.0,46,33.466645
-41.26,22,33.849125
-39.0,28,34.330673
-33.0,38,37.415659
-44.17,20,37.827965
-44.62,24,38.289373
-42.0,23,38.724905
-38.6,26,39.234037
-41.67,46,40.100363
-44.31,35,40.820489
-45.0,22,41.194314
-45.0,19,41.554943
-41.5,35,42.098783
-43.53,25,42.508472
-45.0,28,42.984052
-34.72,35,43.546719
-41.5,35,44.065136
-45.0,24,44.491639
-35.85,31,45.02709
-44.2,29,45.507247
-38.66,27,45.991154
-46.95,25,48.910647
-38.62,25,49.393489
34.978824,36,50.118394
-44.45,20,50.653891
-41.91,19,51.023121
-41.52,27,51.547812
-38.58,55,52.599178
-38.45,24,53.021773
-41.27,26,53.459243
-39.0,34,53.979886
-47.62,15,54.225798
-41.91,21,54.613883
-41.62,27,55.103781
-47.19,25,55.524891
-47.19,22,56.071439
-41.38,32,56.62225
-41.72,25,57.003212
-44.9,26,57.443837
-42.0,19,57.790734
-44.4,29,61.034569
-43.7,28,61.575035
-42.0,31,62.14191
-41.05,23,62.613031
-41.7,24,63.070043
-43.82,24,63.522184
-35.78,27,64.038539
-38.84,29,64.60017
-40.55,33,65.342924
-38.8,43,66.103808
-44.57,27,66.602406
-43.94,27,67.141474
-41.66,29,67.662119
-38.41,32,68.228729
-38.58,26,68.704309
32.439628,44,69.430318
-38.76,23,69.858979
-38.31,35,72.938874
-41.2,46,73.814636
-43.28,27,74.354347
-43.75,34,75.048185
-44.71,17,75.384262
-38.1,24,75.840452
-39.61,26,76.299395
-42.95,32,76.840991
-41.69,28,77.302307
-35.19,38,77.963976
-40.3,19,78.313832
-39.0,40,78.972712
-44.11,26,79.409641
-35.75,26,79.855766
-35.43,50,80.625372
-42.0,25,81.072814
-41.18,25,81.519253
-42.0,28,84.715408
-41.49,25,85.264086
-42.0,50,86.292431
-40.74,40,87.046379
-36.0,26,87.560786
-31.81,36,88.208528
-42.0,18,88.517333
-32.7,47,89.312665
-44.45,30,89.830426
-38.71,32,90.337517
-38.07,50,91.103442
-41.02,25,91.50071
-41.47,26,91.932806
-45.0,27,92.407494
-37.89,31,92.991969
-38.08,30,93.583029
-41.01,29,96.526773
-41.66,32,97.173725
-41.01,32,97.865086
-32.28,27,98.395092
-38.44,37,99.123445
-44.16,34,99.70681
-40.75,36,100.329215
-38.29,35,100.876577
-35.05,39,101.51816
-38.03,25,101.927924
32.606481,36,102.484644
-41.53,32,102.996538
-38.21,34,103.51369
-35.22,75,104.887424
-38.37,35,107.960402
-44.59,18,108.426879
-36.96,41,109.23728
-41.94,20,109.63096
-40.79,28,110.198661
35.276527,31,110.758008
-35.11,52,111.59877
-33.0,37,112.180825
30.0,35,112.722703
-35.43,33,113.304797
-35.91,37,113.970688
-35.79,38,114.612769
-43.71,26,115.03287
-41.39,31,115.66551
-41.81,21,116.075085
-41.56,25,116.584939
-39.0,31,119.818689
-47.24,15,120.131746
-38.23,29,120.734431
-38.67,30,121.409064
-34.71,31,122.094536
-44.98,24,122.631272
-42.26,23,123.044672
-42.0,50,123.836532
-43.07,20,124.156815
-36.0,26,124.597979
-41.69,26,125.053897
-35.5,26,125.566052
-43.79,23,125.920427
-42.0,19,126.225902
-42.0,15,126.465013
-41.75,24,126.86394
-41.0,22,127.190534
-35.34,51,128.123141
-38.74,37,128.806093
-38.52,27,131.969687
-36.74,34,132.677109
-39.0,29,133.2073
-40.75,45,133.992746
-39.0,24,134.35846
-41.28,26,134.770228
-32.35,34,135.325948
-43.44,29,135.766034
-40.71,25,136.185549
-36.0,30,136.732643
-42.0,44,137.460681
-41.68,24,137.866163
-35.37,31,138.346643
-33.0,37,139.017506
-38.45,33,140.148432
-38.2,30,140.733882
-39.0,26,141.219932
-41.6,26,144.159658
32.312727,45,145.067897
34.907895,33,145.654466
-38.74,32,146.167701
-37.38,29,146.663807
-35.86,25,147.058147
-37.21,28,147.556561
-44.59,21,147.974431
-38.4,28,148.405229
-39.63,34,148.967561
-40.16,33,149.46009
-38.46,31,149.94894
-41.77,24,150.368665
-35.78,32,150.994724
-37.29,30,151.760189
-38.77,29,152.285103
-40.76,29,152.933818
-42.0,34,156.857144
-40.85,31,157.666932
-36.0,24,158.14042
-40.6,28,158.717345
-40.86,27,159.252372
-41.21,29,159.723121
-37.95,29,160.201071
-40.77,33,160.755199
-38.62,32,161.232185
-41.12,27,161.663138
-35.2,25,162.055332
-32.58,37,162.706496
-41.84,18,163.083828
-41.57,105,165.328345
-38.11,27,165.815283
-40.75,20,168.552284
34.838319,38,169.071371
-42.0,21,169.353788
-36.0,37,169.954552
-41.05,23,170.330364
-36.0,29,170.741534
-33.0,78,171.931306
-33.0,38,172.531553
-36.0,26,172.960768
-42.0,22,173.302199
-33.0,42,173.994107
-41.37,40,174.69923
-41.15,24,175.09621
-38.03,25,175.624421
-39.0,20,176.06479
-38.33,50,179.452766
-41.34,25,179.894362
-35.02,37,180.511753
-44.32,32,180.971869
-38.43,29,181.38916
-35.71,28,181.80229
-35.25,24,182.149906
-39.0,43,182.752179
34.734831,37,183.289884
-41.41,19,183.604296
32.38961,42,184.222574
-40.15,24,184.669816
-44.77,22,185.079754
-35.77,25,185.522074
-35.81,22,185.888342
-35.38,33,186.419159
-38.15,28,186.897047
-34.65,31,189.578239
-38.66,35,190.218451
-32.51,59,191.221349
-42.0,25,191.653342
-41.23,30,192.138298
-36.0,26,192.541615
-38.42,32,192.994782
-34.44,40,193.593838
40.819137,36,194.150938
-32.8,51,195.114617
-38.82,48,195.929569
-37.48,31,196.525391
-43.69,22,196.942663
-39.85,37,197.635122
-40.33,20,197.985875
-38.39,33,201.06425
-34.12,30,201.561073
