#{"t_start": 1785945669.804394, "env_id": "poke-env-v0"}
r,l,t
-41.53,23,2.203364
-44.1,22,2.399574
-42.0,26,2.605939
-43.74,20,2.792148
-35.55,33,3.057075
-40.65,28,3.504291
-41.6,24,3.708024
-38.68,30,3.961058
-39.0,30,4.215164
-41.81,27,4.741741
-41.15,32,5.067234
-40.6,23,5.327246
-44.74,22,5.604461
-44.66,27,5.895082
-44.85,28,6.212412
-45.0,35,6.560436
-46.73,25,6.834697
-41.42,32,7.237139
-44.5,30,7.574896
-43.89,32,7.943149
-38.11,26,8.218614
-43.75,23,8.603733
-41.05,30,8.910441
-40.93,31,9.256262
-42.0,29,9.562015
-38.34,19,9.764542
-45.0,36,10.110613
-41.61,27,10.417593
-38.32,34,10.776496
-35.34,30,11.08879
-41.91,31,11.413933
-35.43,23,11.673964
-42.0,56,13.053446
-44.0,35,13.432913
-40.75,34,13.779632
-41.75,19,13.983912
-44.49,29,14.298205
-41.42,33,14.673085
-41.15,56,15.282995
-38.81,34,15.628649
-42.0,23,15.865523
-44.58,34,16.233622
-45.0,24,16.497539
-32.74,65,17.247807
-41.09,23,17.485121
-43.95,32,17.849304
-32.26,41,18.284199
-38.42,19,18.486856
-45.0,29,18.811807
-38.6,34,19.163615
-36.0,29,19.475345
-41.1,24,19.750649
-47.76,36,20.133731
-45.0,28,20.432326
-44.78,26,20.695053
-40.91,29,21.008672
-46.96,31,21.338202
-41.31,21,21.564772
-39.0,45,22.036586
-44.37,32,22.376384
-41.8,20,22.598888
-41.73,33,22.938244
-41.12,27,23.209565
-38.72,39,23.889457
-38.02,43,24.34173
-47.37,28,24.642627
-44.18,34,25.019867
-38.28,37,25.433378
-44.4,30,25.742899
-35.11,54,26.316726
-34.69,30,26.633521
-39.0,20,26.840801
-41.53,20,27.056171
-36.0,25,27.315317
-43.97,32,27.656916
-38.88,23,28.878908
-45.0,33,29.247168
-42.0,28,29.549635
-44.66,20,29.744927
-44.47,24,29.995839
-33.0,69,30.695974
-44.23,24,30.982019
-42.0,22,31.227541
-38.88,34,31.59703
-35.82,35,31.952431
-41.53,21,32.179931
-41.2,30,32.500163
-41.1,23,32.752728
-41.64,50,33.283082
-44.1,28,33.580671
-44.18,35,33.96139
-41.43,56,34.598943
-44.18,30,34.913505
-44.74,23,35.166234
-38.05,42,35.609992
-41.97,32,35.954571
-41.63,25,36.247093
-38.87,38,36.682783
-44.38,25,36.951934
-41.43,31,37.304399
-37.56,42,37.720024
-44.24,21,37.934749
-43.52,24,38.189406
-41.81,20,38.399189
-44.44,22,38.629341
-35.81,26,38.915466
-41.7,23,39.152817
-41.11,22,39.378212
33.0,52,39.938409
-44.92,21,40.855551
-38.26,39,41.464707
-41.98,29,41.803307
-48.0,27,42.084563
-47.23,17,42.291006
-44.14,25,42.556354
-36.0,32,42.897742
-42.0,64,43.560328
-44.02,22,43.810496
-39.0,37,44.185523
31.925781,99,45.487796
-44.35,25,45.757852
-36.0,27,46.05167
-38.36,23,46.288973
-44.09,30,46.609752
-44.5,30,46.92693
-43.88,29,47.263902
-44.61,35,47.619925
-47.11,15,47.765459
-41.22,24,48.047452
-38.83,41,48.502284
-38.35,74,49.285242
-35.07,33,49.628147
-41.34,22,49.876125
-38.34,26,50.184581
-44.97,19,50.374924
-38.66,24,50.623463
-42.0,41,51.787215
-37.89,25,52.055444
-41.27,27,52.330011
-39.0,30,52.643335
-41.84,33,53.008063
-35.08,37,53.398107
-44.49,45,53.887267
-38.46,26,54.150212
-39.0,43,54.627097
-35.61,23,54.875732
-45.0,17,55.06563
-35.65,33,55.399085
-38.61,21,55.622583
-41.59,28,55.936089
-34.91,36,56.326241
-41.41,22,56.554584
-41.01,25,56.820206
33.861984,41,57.239529
-38.59,30,57.546428
-36.0,35,57.916409
-38.83,24,58.190513
-41.5,20,58.414286
-37.9,33,58.733262
-41.46,43,59.188972
-35.53,28,59.495829
-36.0,37,59.906481
-44.16,18,60.084372
-41.71,23,60.374032
-40.76,39,61.220892
-35.95,34,61.577597
-38.37,41,61.976082
-33.0,27,62.261164
-38.44,22,62.519555
-42.0,30,62.841437
-35.08,26,63.133442
-36.0,27,63.482828
-35.77,35,63.868583
-36.0,31,64.190626
-39.0,23,64.451001
-35.2,32,64.801526
-41.16,32,65.12088
-41.54,26,65.401556
-43.47,33,65.75586
-38.07,50,66.295398
-38.8,28,66.582334
-44.15,25,66.861079
-38.57,27,67.15336
-41.81,17,67.342046
32.272358,27,67.622152
-39.0,35,68.002255
-37.6,34,68.346236
-41.45,28,68.642293
-44.11,24,68.925508
-39.0,31,69.404984
-45.0,29,69.779302
-38.93,36,70.164691
-38.61,23,70.410947
-40.76,33,70.750423
-44.14,18,70.930969
-41.13,27,71.240264
-35.2,32,71.590557
-38.23,21,71.815698
-36.0,29,72.130424
-44.06,28,72.44731
-38.31,33,72.849082
-38.21,39,74.194531
-37.93,28,74.499956
-47.26,24,74.815183
-35.1,32,75.250576
-38.19,24,75.598197
-35.31,35,76.079409
-41.26,28,76.442998
-44.02,23,76.753781
-40.45,31,77.099756
-41.5,27,77.408412
-41.47,34,77.775632
-41.65,27,78.327653
-38.59,39,78.802485
-45.0,18,79.001871
-36.0,35,79.379533
-31.55,40,79.817179
-34.77,44,80.296377
-38.75,28,80.599636
-35.43,36,80.982491
-41.08,28,81.276311
-38.04,30,81.630694
-43.54,18,81.850906
-38.18,60,82.658697
-44.57,15,82.828313
-41.56,17,83.000372
-32.6,34,83.367083
-47.65,11,83.489283
-32.57,39,83.930459
-41.45,30,84.234533
-41.81,45,84.726662
-35.78,32,85.054571
-44.42,23,85.29122
-35.31,43,85.763748
-44.34,17,85.956295
-45.0,24,86.223491
-38.25,25,86.464281
-36.0,31,86.806961
-36.0,29,87.108743
-37.87,33,87.459898
-41.23,24,87.69788
-39.0,30,88.029243
-38.79,26,88.301698
