#{"t_start": 1785941988.4041357, "env_id": "poke-env-v0"}
r,l,t
-32.34,56,2.710472
-42.43,72,3.571252
-36.8,66,4.364617
-34.42,67,5.181795
36.641137,35,5.604727
40.207207,58,6.311893
32.486381,60,7.051737
41.89614,41,7.549954
-32.35,55,8.20975
36.968387,82,9.873854
40.397075,72,10.796733
-43.29,37,11.237423
37.302726,48,11.841686
33.0,51,12.491526
35.652888,111,13.869666
-32.61,53,14.553261
-33.0,65,16.003656
38.50535,77,16.959385
35.033207,104,18.229879
42.157521,59,19.234618
35.240356,42,19.74305
36.941161,35,20.184368
-31.87,64,20.987286
32.614583,113,22.407658
40.061522,50,23.706329
32.089404,70,24.58446
41.281723,37,25.016863
43.549808,58,25.756795
41.208054,68,26.660997
32.182927,55,27.447699
32.809028,42,27.999435
35.23761,50,28.652492
-31.64,57,29.401082
37.928629,65,30.891659
-32.27,71,31.796074
40.617445,44,32.350229
35.558333,35,32.796407
32.181818,70,33.691748
41.969826,94,34.873263
-32.82,85,36.012102
31.733333,38,36.490282
39.814525,41,37.015445
-37.57,45,38.252529
32.423077,55,38.938468
-32.7,71,39.896045
37.396695,48,40.4879
44.227734,35,40.934356
37.167118,43,41.551247
32.37218,69,42.401359
37.733324,37,42.863724
34.55903,58,43.592492
-35.93,44,44.146493
34.43005,41,45.573545
32.510836,46,46.167587
35.806667,48,46.805587
37.118592,138,48.614719
34.312782,60,49.56221
-32.35,53,50.209747
41.229413,51,50.851695
31.572243,63,51.676213
32.734982,51,53.00167
-33.99,39,53.491406
38.129139,37,53.953567
37.852828,48,54.556588
40.623932,36,55.001426
-32.7,78,55.99603
34.688067,50,56.608649
41.142424,40,57.117224
35.185443,46,57.683836
34.9497,71,58.608084
32.445887,53,59.938177
32.474074,54,60.797863
38.332855,35,61.2624
32.0,47,61.853256
41.38631,33,62.285226
43.76881,50,62.914946
41.387446,43,63.501076
34.712372,45,64.06268
39.836879,57,64.785538
46.826153,56,65.520579
35.217213,30,65.887386
40.583689,33,66.33092
43.252934,49,67.64323
34.97995,44,68.190096
35.242991,35,68.625826
39.618522,47,69.239892
37.467433,30,69.632009
36.040786,47,70.235766
37.073112,58,71.229043
43.83682,36,71.697263
32.203463,41,72.224686
40.626588,86,73.383032
34.610113,55,74.159329
37.998648,30,75.195401
39.363393,58,75.95814
37.80747,42,76.490459
40.28709,31,76.887281
37.660727,78,77.907298
35.161778,65,79.276459
39.914996,42,79.826952
35.039062,46,80.394693
42.665325,26,80.763897
41.313081,32,81.179693
40.518856,28,81.538697
32.871537,69,83.09299
46.482373,33,83.527963
