#{"t_start": 1785949197.6985078, "env_id": "poke-env-v0"}
r,l,t
-38.78,29,2.40653
-41.64,36,2.901603
-41.44,26,3.255573
-35.31,51,3.935356
-44.26,24,4.270299
-38.53,33,4.716964
-41.31,29,5.081017
-38.08,40,5.683639
-38.27,27,6.050693
-44.22,24,6.404575
-33.0,40,6.927225
-44.3,60,7.730534
-38.51,25,8.078044
-41.74,37,9.003041
-38.28,33,10.286918
-42.0,21,10.599075
34.449602,72,11.632865
-35.03,45,12.281703
-35.87,39,12.824065
-35.41,39,13.359238
-35.34,44,13.952066
-41.76,36,14.451287
-42.0,45,15.049689
-37.91,31,15.435789
-38.27,45,16.004582
-41.49,20,16.251074
-38.87,45,16.874873
-38.2,37,18.012455
-32.03,55,18.788065
-38.25,39,19.305105
-32.57,39,19.812965
32.694444,57,20.577596
-38.42,36,21.058277
33.0,65,21.893658
-41.79,28,22.26406
-38.01,36,22.741967
-35.35,41,23.317518
32.154799,65,24.161091
-38.93,32,24.626755
35.160603,43,25.961122
-35.58,42,26.508734
-38.47,46,27.149979
-36.0,22,27.493242
32.272222,37,27.96988
-38.91,48,28.71583
32.958333,50,29.385038
34.521991,55,30.125678
-32.44,48,30.780752
-32.41,46,31.360774
-44.42,22,31.638379
33.0,62,32.497255
-41.35,22,33.517792
-44.54,47,34.162952
-39.0,35,34.626306
-41.55,24,34.972748
43.775927,25,35.31597
37.306479,26,35.990303
32.293956,37,36.463712
-41.29,28,36.801757
32.162587,86,37.911281
-34.53,36,38.431773
-38.85,38,38.922989
-42.0,24,39.200006
-32.41,27,39.580323
-38.0,93,41.515785
-32.08,39,42.052809
-41.14,21,42.34304
-38.73,43,42.886122
-32.39,48,43.518621
-42.0,29,43.899963
-33.0,53,44.551151
-34.4,39,45.052166
-38.17,35,45.624396
-35.2,40,46.16874
-44.37,36,46.635406
-41.76,22,46.944223
-41.88,31,47.344964
-32.76,32,47.779873
-33.0,52,49.145806
-32.09,39,49.676363
32.459184,36,50.161273
-32.32,35,50.596531
35.300471,36,51.076834
-36.0,32,51.492164
-37.97,54,52.240858
32.496479,28,52.600434
-38.95,35,53.055012
34.650533,43,53.644828
-38.26,25,53.965058
-35.68,31,54.372947
38.551111,35,54.823297
-38.28,29,55.195279
-35.23,45,56.533508
39.708096,31,56.980797
-35.08,29,57.394998
32.286195,41,57.942629
38.186956,24,58.269315
-32.22,29,58.639976
37.574803,32,59.049982
-41.84,34,59.536891
-32.73,43,60.075015
-44.55,21,60.364116
32.623574,38,61.165227
32.14652,37,61.729998
-33.0,43,62.272538
32.312903,39,62.800954
-41.87,24,63.108157
-37.81,42,64.367666
35.420455,31,64.798908
-39.0,36,65.361809
-38.86,25,65.689798
-35.91,37,66.244322
-34.79,43,66.877292
-32.91,42,67.459812
-35.3,44,68.07037
34.779073,46,68.688004
-32.22,38,69.191884
-36.0,37,69.684787
36.948697,26,70.018003
-35.37,33,70.442563
32.848276,69,71.981068
34.869421,45,72.55399
-41.22,24,72.878868
-44.6,31,73.272729
-41.58,37,73.779367
-35.5,60,74.569719
-38.22,52,75.227947
-41.5,30,75.62281
-44.44,27,75.965527
-32.32,40,76.490317
-32.91,37,77.011998
-38.02,30,77.390954
-32.2,67,78.295839
32.070552,42,79.682813
-38.44,36,80.216447
-32.81,36,80.728016
-32.11,40,81.305111
32.190299,41,81.876129
32.011765,49,82.632233
37.725418,42,83.25125
32.5,35,83.702011
-35.71,47,84.394442
-35.13,25,84.766898
-38.77,30,85.184919
-38.5,33,85.607434
-40.52,33,86.035289
-39.0,28,86.604808
-41.07,34,87.716746
-32.65,100,89.017418
35.271537,42,89.57571
-38.07,25,89.891443
35.627794,41,90.423864
-37.93,36,90.87369
-37.17,38,91.370389
37.899385,29,91.723871
-41.31,23,92.038883
-35.55,39,92.530254
38.589404,35,92.958313
32.614865,55,93.719371
32.881226,32,94.940335
-35.88,38,95.524485
