#{"t_start": 1785949197.722455, "env_id": "poke-env-v0"}
r,l,t
-44.1,29,2.386446
-44.1,20,2.65823
-38.94,34,3.124928
-44.41,24,3.44343
-44.91,23,3.754235
-41.32,27,4.111071
-42.0,33,4.554016
-44.23,32,4.969337
-44.11,35,5.472772
-32.88,38,6.025493
-43.62,34,6.502946
-38.09,30,6.911194
-38.52,27,7.254391
-35.26,32,7.681714
-42.0,23,8.009541
-32.55,33,8.491078
-45.0,25,9.265311
-38.75,26,10.425877
34.584066,36,10.923586
-41.98,25,11.28295
-40.85,23,11.649294
-41.7,28,12.046853
-38.55,23,12.370195
-35.88,41,12.946349
-41.57,29,13.33426
-38.57,31,13.749144
-42.0,23,14.061183
33.0,37,14.583656
-35.91,32,14.988227
-38.83,34,15.433011
-44.14,34,15.857461
-35.52,40,16.373406
-38.7,28,16.748686
-32.68,44,17.992084
-38.07,34,18.454543
-35.04,35,18.946644
32.565068,41,19.480556
-35.79,32,19.9001
-38.79,37,20.40551
-35.16,28,20.771378
-38.53,30,21.181531
-32.56,45,21.742715
-44.02,37,22.237507
-44.33,38,22.760595
-41.61,42,23.336876
-38.32,28,23.722471
-38.01,39,24.208208
-43.68,33,24.700779
-35.91,68,26.338182
-41.25,38,26.841878
-45.0,26,27.235937
-32.67,30,27.664987
32.658915,36,28.197109
-37.81,31,28.646203
32.213622,52,29.338531
-41.2,23,29.662239
-41.84,35,30.140792
-39.0,30,30.536448
-32.67,33,30.951418
-37.98,36,31.423597
-44.62,24,31.746981
-41.44,32,32.1622
-35.32,34,33.371611
-41.88,23,33.672573
32.091575,55,34.403118
-35.88,36,34.924389
-42.0,22,35.235531
-35.91,32,36.000654
-38.08,30,36.363849
32.208696,47,36.97327
-35.71,34,37.405398
-41.47,22,37.684074
-32.7,33,38.11787
-38.61,27,38.534383
-38.17,27,38.848315
32.772414,52,39.519578
-39.0,28,39.888588
-35.8,35,41.052206
-35.76,47,41.71235
-41.38,36,42.193577
-38.04,44,42.763069
-41.55,23,43.066629
-44.61,21,43.340999
32.178988,36,43.80257
-40.98,61,44.566254
-34.9,41,45.108793
-35.14,31,45.62052
-42.0,29,46.01204
-33.0,42,46.557028
-38.36,28,46.964023
-41.61,33,47.398711
-44.27,32,47.823726
-38.44,34,48.943153
-38.99,26,49.284421
-47.16,16,49.512674
37.425385,40,50.037286
-41.3,33,50.464905
-32.04,38,50.951457
-32.82,32,51.370913
-41.2,31,51.797583
-39.0,42,52.375925
-32.86,33,52.795624
-38.31,23,53.096349
-35.22,37,53.596541
32.02008,29,53.987409
-38.01,47,54.589292
-41.19,28,54.956324
-35.7,30,56.086129
-39.0,43,56.686003
-32.36,45,57.306058
-35.28,52,58.018019
-36.0,43,58.566763
33.0,40,59.091923
37.005688,39,59.639022
-39.0,33,60.050241
-36.0,41,60.651733
38.374635,49,61.554636
35.059873,63,62.451524
-35.85,27,62.805401
-38.6,37,63.95565
36.326984,38,64.491329
32.621875,47,65.192572
-32.76,37,65.717923
32.92126,59,66.604812
-31.67,55,67.367025
32.453642,55,68.141888
-32.62,32,68.560708
-44.75,20,68.812728
-32.54,43,69.389256
-38.85,29,69.776043
-35.1,38,70.258488
-38.42,28,70.627665
-32.64,37,71.763038
-35.92,35,72.196348
41.91791,27,72.554956
-41.54,21,72.823596
32.144295,37,73.315566
-35.34,31,73.721585
-35.37,37,74.220575
-41.33,43,74.769614
32.444867,37,75.251292
-35.78,39,75.759763
35.49635,31,76.160621
32.931596,48,76.823975
-35.82,58,77.56357
-35.16,34,77.989237
38.237918,32,79.237173
-36.0,23,79.583968
-32.94,34,80.081563
-33.0,44,80.730867
-35.35,33,81.190381
32.276423,36,81.689481
-36.0,34,82.176239
-38.91,32,82.70341
-38.05,24,83.075118
-31.81,35,83.527953
-38.17,33,84.025651
-35.23,32,84.477248
-32.26,41,85.052006
-38.81,22,85.338696
-32.83,46,85.929762
39.318269,26,86.326471
-32.29,47,87.760769
-33.0,45,88.321986
35.134308,58,89.096871
-38.24,31,89.511782
35.452229,30,89.899254
37.762962,35,90.346769
-32.23,26,90.670825
-38.78,63,91.484469
-41.66,32,91.888949
-38.69,41,92.41899
-38.1,33,92.815319
-36.0,26,93.154673
-38.91,32,93.597004
-33.0,27,94.740562
43.107222,29,95.16765
34.842399,51,95.963357
-40.66,31,96.397223
-35.5,25,96.808004
38.351351,23,97.140374
