#{"t_start": 1785934089.183381, "env_id": "poke-env-v0"}
r,l,t
-32.34,106,3.450744
32.828358,93,4.740321
34.537983,41,5.320844
32.125,59,6.113497
36.600418,69,7.006979
35.325581,43,7.59428
33.0,71,8.533362
40.174988,52,9.943115
-32.25,47,10.544124
-31.91,71,11.497677
-35.71,44,12.163054
-37.81,57,12.942086
38.040253,63,13.723319
-37.03,71,14.665832
34.420106,52,15.324752
-32.1,60,16.087155
32.343284,42,17.804169
37.704219,62,18.683962
39.441692,85,19.825287
-33.0,88,20.973347
37.275212,47,21.590155
-41.62,22,21.865139
43.202336,39,22.376407
37.997417,31,22.807541
34.310064,53,23.523659
40.433401,60,24.30867
37.698917,91,26.478531
40.172881,47,27.091584
41.115728,48,27.88575
32.956835,52,28.739637
37.241675,57,29.568233
31.75,49,30.249424
32.328244,98,32.22476
-34.9,50,32.885172
40.322386,44,34.271882
-31.95,58,35.431122
43.001506,38,35.941598
38.8,50,36.630309
37.260958,49,37.248074
41.584566,30,37.674378
38.073749,88,38.803801
-32.56,60,39.727792
30.0,69,40.622131
-32.32,54,41.382093
32.94702,47,42.704926
-33.89,67,43.606915
46.177099,35,44.096749
40.856911,43,44.692526
33.0,93,45.979514
38.141718,42,46.558268
37.838358,68,47.497674
-35.0,44,48.083192
41.007576,41,48.626831
37.285625,38,49.897532
38.429046,37,50.427267
32.573944,45,51.030133
39.78154,52,51.697151
37.707289,47,52.708677
38.661499,42,53.282948
35.074236,46,53.922495
-32.34,39,54.476163
35.804878,52,55.208656
40.528573,32,55.702407
41.129438,43,56.268275
36.306847,47,56.95091
34.508062,44,58.216832
41.138182,66,59.09658
-34.14,48,59.728098
35.093277,59,60.534601
35.730769,61,61.394871
34.363172,38,61.910245
40.684546,54,62.617935
34.573269,44,63.190666
43.045242,27,63.55049
38.74184,27,63.888435
38.088629,38,64.39159
32.097315,64,65.944891
35.10933,59,66.706103
-37.25,41,67.273988
32.540856,35,67.791216
40.83657,34,68.265306
32.354582,92,69.537309
40.498618,58,70.31282
41.947639,79,71.429005
44.009668,45,72.069793
-33.0,67,73.770845
36.0,47,74.415771
-32.64,36,74.900566
35.238298,58,75.65706
39.921686,63,76.531033
32.465753,59,77.323736
40.225672,45,77.951715
34.572425,110,79.457859
37.670524,54,80.169289
43.281794,42,81.536966
44.067917,31,81.946625
38.545455,35,82.439277
35.561345,59,83.243067
34.670556,47,83.893657
43.509345,29,84.292608
38.747664,28,84.651909
40.721584,38,85.192102
32.376471,121,87.148665
35.843003,57,87.924195
36.724764,48,89.351706
33.0,48,90.008888
34.53861,31,90.459725
-36.97,49,91.116792
43.378174,39,91.637205
37.053113,60,92.482861
45.0,32,92.919674
41.562194,52,93.604806
44.083333,27,93.968954
32.870567,51,94.636318
-32.25,36,95.147032
36.0,36,95.621823
39.674186,41,96.934173
32.704545,54,97.666607
47.648532,39,98.528531
35.247307,46,99.314487
37.960076,40,99.874501
47.177358,28,100.259937
41.155518,74,101.34634
42.95859,38,101.881758
43.230172,35,102.335463
40.378268,41,102.92289
34.974508,75,104.017498
-32.5,82,105.986746
35.630955,59,106.786278
-32.76,39,107.305232
33.0,50,107.950171
41.822086,23,108.25031
42.020095,35,108.726383
37.777579,53,109.946507
44.676874,39,110.470294
40.255242,36,110.967247
43.696981,40,111.524165
-37.93,63,112.406611
38.868421,50,113.856228
37.067283,63,114.680057
31.539526,53,115.463619
43.923994,38,115.968851
35.561477,47,116.617573
47.305556,27,117.018945
-32.02,54,117.963206
37.209524,58,119.177057
37.629113,39,119.687717
40.544572,46,120.324578
42.558158,80,122.201045
34.991453,37,122.709576
-32.2,54,123.536216
37.543163,41,124.135316
43.138844,39,124.882427
42.854904,31,125.40406
43.97067,44,125.991823
43.231173,37,126.473481
41.438356,39,127.031863
35.693798,40,127.577715
40.980065,30,127.991968
35.90146,26,128.638943
36.0,33,129.10561
43.326803,26,129.471947
32.828358,35,130.758488
41.179411,32,131.208958
-34.4,44,131.830485
41.093156,32,132.260053
37.659393,32,132.751197
44.253289,28,133.153535
39.0,82,134.933425
44.812883,51,135.642499
40.373665,38,137.126652
43.337272,49,137.826809
37.555403,56,138.603071
39.0,45,139.17979
38.816254,40,140.492055
39.0,25,140.846359
32.6,56,141.612914
35.198675,40,142.30906
32.293023,41,142.87351
40.078702,37,143.371312
43.433355,46,144.00666
37.075274,40,145.29735
32.333333,40,145.800735
37.814796,29,146.212782
43.539983,48,146.886433
39.0,45,147.485702
37.368654,29,147.90962
38.380392,30,149.108699
38.822835,28,149.545183
40.852579,52,150.361036
39.989019,35,150.846465
36.709993,44,151.462174
39.663433,33,151.902447
38.581882,30,152.315463
40.5202,30,152.73865
-32.5,34,153.632297
43.324537,33,154.207986
34.270916,48,154.891446
36.0,33,155.334106
41.798507,28,155.741345
35.65283,40,156.299495
46.308555,24,157.371537
38.699533,103,158.795371
32.5,33,159.289278
40.556856,30,159.755655
35.486381,28,160.148546
43.76115,29,160.575378
41.367601,24,160.897696
35.243073,69,162.092773
40.574446,38,162.638508
45.0,34,163.113674
34.752483,40,164.285537
-32.11,37,164.789194
44.944751,35,165.26279
43.422795,32,166.458797
32.111111,94,167.805032
37.448188,44,168.46722
38.170213,27,168.858504
40.64652,66,169.782052
32.805461,70,170.802068
42.482817,61,171.682426
41.285451,56,172.490108
46.927187,24,172.836522
46.281861,27,173.225208
-35.07,50,174.642875
40.933062,26,175.031439
40.693357,43,175.649476
41.448276,27,176.037966
41.469386,40,176.596346
44.521569,40,177.140933
38.173183,51,177.84633
35.6,50,178.522446
35.080882,31,178.979018
38.102941,30,179.36956
47.053381,21,179.67587
37.89576,34,180.157681
41.868217,31,180.596112
-32.67,82,182.417847
43.598592,56,183.199268
43.834262,29,183.582492
41.945848,45,184.184426
41.450593,33,184.643587
41.37798,29,185.04843
38.248062,26,185.414129
38.705455,42,186.035575
41.444444,21,186.329449
46.754698,23,186.708564
47.049057,15,186.888439
41.578947,37,187.412421
43.563312,39,187.940505
37.44017,83,189.113832
44.978166,25,190.470546
35.205036,36,191.232092
-32.51,60,192.195663
36.62164,69,193.138602
39.513627,39,193.71508
34.630175,31,194.12819
41.290346,39,194.680889
-32.82,49,195.545128
-32.41,30,195.984457
37.689245,37,196.475944
47.937008,24,196.821766
46.503731,28,197.227846
40.816376,63,198.977454
38.027132,31,199.400106
35.170833,45,200.046275
41.760618,18,200.347445
41.206633,48,201.074554
45.0,31,201.537601
35.302222,71,202.499928
41.106897,19,202.767138
46.797619,22,203.056508
39.0,33,203.510183
39.786635,61,204.344147
44.698182,31,204.769106
44.669841,24,205.130238
41.453416,51,205.852847
37.694287,41,207.122062
43.238314,37,207.671237
37.911106,47,208.329953
47.636364,23,208.906378
38.403475,81,210.082416
35.653846,37,210.622906
40.214949,30,211.059946
35.307692,37,211.593744
38.429658,62,212.45953
44.508197,23,212.779212
32.085271,56,213.561801
43.637081,32,214.15041
41.20068,37,215.617512
41.5,35,216.141
39.0,41,216.771246
41.273481,43,217.384803
35.84252,39,217.920893
35.537118,49,218.606214
42.0,37,219.095015
40.508951,27,219.492117
38.902985,30,219.928204
35.90393,42,220.498365
41.526749,25,220.853101
43.65343,24,221.201578
33.0,46,221.800567
40.922807,24,222.140711
-31.52,38,223.436492
-32.88,37,224.013884
38.645038,28,224.419314
-32.62,47,225.254102
42.55154,31,225.709251
38.718678,50,226.463082
36.0,37,227.011394
44.748988,31,227.465711
44.332994,21,227.793454
41.4375,41,228.357847
38.374545,28,228.762313
37.645456,35,229.238188
36.0,32,229.690559
48.0,21,229.981673
42.0,31,230.405368
35.85098,54,232.042691
44.458182,24,232.397346
38.179273,53,233.157812
44.480315,23,233.481634
41.895582,47,234.196243
40.751678,29,234.611775
41.309091,27,235.036551
44.253138,22,235.338678
38.693966,31,235.807795
32.548387,42,236.38141
32.274545,42,236.962457
-32.02,38,237.52213
41.582329,49,238.252998
34.28218,45,238.892475
40.68039,37,240.220045
41.776667,39,240.802171
44.410169,30,242.129519
41.107613,41,242.865632
