#{"t_start": 1785934089.1556737, "env_id": "poke-env-v0"}
r,l,t
34.742915,43,2.581971
32.589226,55,3.348719
-32.6,76,4.427743
42.928519,47,5.066229
38.465578,55,5.832646
32.201493,47,6.447424
-32.18,51,7.115618
-32.01,62,7.94813
-37.52,44,8.527299
-35.03,69,10.170594
-37.13,43,10.709157
-37.73,32,11.143762
-32.19,42,11.751246
37.053432,48,12.4401
-35.38,32,12.870511
42.074272,32,13.282835
-33.85,58,14.039916
38.250171,61,14.816886
-36.59,59,15.55877
-32.52,44,16.133849
-32.41,43,17.87193
-32.43,115,19.436206
-35.37,74,20.41769
32.427609,45,21.022673
-32.57,55,21.729344
35.950943,80,22.790631
35.833333,48,23.439736
-32.2,51,24.101552
37.433235,32,25.273885
38.854406,54,26.011711
-35.53,68,27.090858
-34.69,122,29.049451
32.396552,46,29.744178
-32.24,98,31.048994
-32.24,93,33.000342
-32.41,63,34.995734
34.907381,75,36.006176
34.939167,65,36.874906
37.531377,50,37.530702
35.56229,78,38.550496
32.778626,60,39.312148
31.616981,57,40.196727
45.381919,141,42.810125
32.475177,37,43.268358
33.0,51,44.008106
37.151811,51,44.717198
32.662791,60,45.540063
32.561321,79,46.645401
35.159399,73,47.677273
-35.42,49,48.299347
-34.76,41,48.84066
-34.13,32,50.039275
-31.51,62,50.874297
38.429091,33,51.320627
-32.16,55,52.40631
-35.9,40,52.973006
42.3926,60,53.793683
-33.0,47,54.451765
34.922046,45,55.082374
36.848157,47,55.808718
37.464887,47,56.428772
42.671165,50,57.145153
40.770921,34,58.277781
33.0,63,59.101533
34.220653,91,60.312596
37.668157,35,60.838118
37.913559,54,61.578278
-32.88,51,62.246715
35.642384,49,62.894526
38.16,29,63.274056
35.515152,59,64.037735
42.342385,46,64.641731
40.918766,37,65.840383
37.363792,57,66.59025
32.349265,50,67.237887
-32.68,54,68.033808
-31.62,84,69.236619
42.767236,48,69.889172
32.48583,62,70.720196
34.49614,47,71.357979
-34.99,111,73.706701
43.563049,44,74.308024
-32.15,40,74.847857
32.086275,38,75.313687
