#{"t_start": 1785934089.1958187, "env_id": "poke-env-v0"}
r,l,t
-32.54,59,2.778271
34.73138,61,3.635948
-32.15,54,4.381772
-37.19,53,5.13321
32.07234,53,5.855366
-40.57,40,6.353066
37.207961,70,7.274997
-39.42,56,8.039911
-33.0,91,9.971447
-37.73,55,10.665308
43.456344,41,11.238746
34.018626,88,12.494185
33.0,106,13.866341
37.612826,41,14.418833
-34.93,47,14.996648
43.22546,43,15.55889
35.688312,64,16.364013
32.306667,132,19.338125
-38.01,67,20.236354
37.458085,38,20.721673
35.330645,44,21.292621
-32.29,71,22.230456
37.35758,63,23.099663
32.182171,94,24.344124
-37.58,56,25.817286
-32.23,56,26.772205
34.209559,65,27.782349
32.146667,108,29.465098
45.101576,35,29.949356
-32.5,88,31.130057
34.47032,71,32.728498
34.237512,61,34.763092
38.263158,48,35.366672
38.426655,58,36.197096
-37.85,45,36.772223
36.787459,101,38.093563
-36.56,55,38.811304
43.01782,41,39.335295
32.859459,86,40.580533
32.491525,28,40.981382
-34.0,49,42.360329
31.682119,80,43.402334
30.0,54,44.187527
38.07371,45,44.829565
44.742252,32,45.247213
36.735905,73,46.261967
33.0,45,46.886719
35.614786,52,47.616318
-34.83,44,48.170256
33.0,65,49.07952
39.0,36,50.295033
-36.0,52,51.015411
-32.11,84,52.484139
38.160933,31,52.908866
35.217791,34,53.385812
32.02069,72,54.372928
35.682848,37,54.905308
38.422222,44,55.549
32.786561,95,56.892721
34.868203,29,57.968578
35.311454,49,58.612906
38.898126,68,59.512217
33.0,53,60.203845
40.556951,44,60.866329
39.193054,33,61.310845
40.492951,53,62.037542
35.008897,45,62.63033
-34.46,40,63.12605
38.801271,75,64.144448
34.666375,59,65.590931
-32.88,56,66.345614
-33.0,81,67.43023
-37.81,52,68.178343
34.675678,52,68.912255
-35.93,61,69.76319
38.266591,59,70.550943
-34.29,78,71.656738
45.089604,40,72.198327
35.875,43,73.576077
43.589412,41,74.150136
40.755175,39,74.668627
34.16,81,75.738233
31.653846,80,76.862628
36.024434,45,77.446545
37.369319,44,78.074031
-32.62,38,78.558404
44.614049,38,79.10084
32.455319,55,79.838136
32.755639,69,81.572725
38.579905,41,82.127717
40.61912,38,82.641855
40.604743,45,83.260974
41.71831,38,83.780131
44.193621,39,84.326083
-35.2,53,85.043571
43.546418,46,85.645006
-40.74,35,86.455165
32.262295,56,87.225747
-32.17,57,88.000347
40.709836,41,89.315511
38.034302,70,90.306713
35.684825,37,90.80611
-31.86,58,91.565141
32.893536,89,92.810796
39.575768,40,93.353604
35.774903,104,94.74524
38.765034,37,95.260106
40.737923,53,95.985719
38.794311,61,97.527916
-34.72,54,98.643291
44.369392,32,99.191844
34.131746,65,100.107335
40.778609,61,101.007815
35.678977,43,101.6137
35.938338,36,102.117005
41.244828,35,102.578714
41.316173,44,103.19971
38.850746,39,103.740364
37.998416,54,105.400202
-43.08,36,105.886507
47.046595,18,106.123833
-35.89,64,106.985136
40.960602,45,107.57545
35.111111,54,108.281543
35.876623,46,108.878334
40.157895,54,110.145711
-32.68,37,110.630224
35.353904,80,111.79652
41.294454,65,112.661223
42.0,46,114.045758
38.821561,55,114.768934
37.303099,43,115.401935
40.329845,25,115.74595
-32.65,44,116.346809
31.575862,72,117.582576
35.668142,42,118.128769
41.929368,28,118.933311
32.87055,45,119.523764
40.411421,47,120.163365
41.154421,53,120.937405
35.304245,49,122.368263
35.255843,40,122.937801
42.0,29,123.367592
41.423566,46,124.06057
44.366559,42,124.836893
41.355469,40,125.518785
46.829808,37,126.001205
35.766892,44,126.569606
41.033579,36,127.104724
33.933845,55,127.85277
40.863787,39,128.669344
40.141907,38,129.20344
43.139535,67,130.955184
39.912906,29,131.369922
41.257286,28,131.744335
41.50344,62,132.617851
39.0,30,133.068635
42.962986,31,134.088597
46.825561,36,134.632411
35.492248,61,135.488476
35.438136,33,135.940362
39.712894,56,137.694262
35.154882,30,138.131812
35.255549,37,138.637883
35.5,64,140.236651
44.053463,39,140.765689
47.243636,27,141.151417
37.029661,38,141.82958
41.70438,28,142.192509
38.656489,65,143.091871
-34.38,37,143.595308
40.713715,36,144.090341
42.0,27,145.20932
41.81746,19,145.453028
45.233458,28,145.818183
38.110345,30,146.234385
46.632149,32,146.671014
35.209924,40,147.224913
32.867424,51,147.958964
35.312903,33,149.180913
-37.45,76,150.38019
40.954167,38,150.916588
38.501931,33,151.361293
43.176806,24,151.687431
-32.11,59,152.479301
38.734426,26,153.305015
47.29252,18,153.526391
36.0,32,154.098355
46.582721,28,154.502977
41.457045,45,155.135469
38.486692,27,155.488727
43.673873,35,155.967981
42.616406,19,156.238302
38.217557,38,157.531325
41.71028,37,158.033123
-33.0,66,158.967374
41.212014,25,159.360873
41.218422,27,159.766325
38.875519,51,160.483738
31.590301,53,161.43369
45.791488,28,161.853578
44.209697,25,162.208235
39.100192,35,162.692047
38.110917,36,163.190691
43.932871,29,164.216341
-31.52,46,164.858527
32.109375,34,165.320209
44.537954,31,166.500091
32.819018,44,167.101438
43.304551,35,167.593345
40.830345,27,168.009181
40.926259,35,168.556422
44.371648,41,169.139221
-32.18,41,169.693294
32.778226,42,170.296881
43.71629,45,170.967539
41.127615,59,171.825456
40.348188,25,172.180084
40.525538,43,172.788498
44.330581,23,173.126604
38.173913,36,174.33142
38.074627,48,175.047544
44.217949,41,175.633158
41.457778,47,176.294227
44.657795,36,176.799979
39.351899,45,177.417599
44.622047,26,177.771964
33.0,61,178.624544
44.100791,43,179.205084
44.11119,39,179.758556
40.579245,30,180.188177
35.051392,38,180.715182
35.161871,46,181.334724
40.925238,62,182.90484
44.315589,27,183.290565
37.496916,41,183.827211
43.378572,31,184.243146
41.817518,46,184.878045
34.467691,40,185.45585
35.607692,44,186.096433
35.285141,25,186.464236
35.591176,39,187.031024
42.0,22,187.328181
35.133956,46,187.96656
-32.34,68,188.927507
39.0,41,190.509528
35.446309,70,191.845153
37.845583,112,193.429068
38.333333,31,193.877079
38.78327,30,194.264222
41.544747,43,195.085616
43.332159,35,195.55721
44.750929,26,195.915047
33.0,76,196.984919
42.0,26,197.356463
-38.43,103,199.677165
38.05,34,200.182555
45.0,40,200.79094
35.211538,41,201.393812
46.252063,46,202.028067
41.72314,34,202.506371
38.522556,38,203.00864
40.649543,71,203.98456
36.0,59,204.824972
38.092784,44,205.437027
38.103851,43,206.044219
34.830941,47,207.408567
35.419476,47,208.092357
44.052434,16,208.322814
43.956298,36,209.088651
42.852788,42,209.686787
38.882353,39,210.259696
43.811875,32,210.73194
44.611866,34,211.244116
41.5,44,211.860229
41.900726,25,212.18137
36.0,34,212.662514
39.764824,38,213.213381
38.440741,30,213.641185
41.197837,42,214.340711
41.193916,61,216.20108
38.423841,28,216.621332
38.219697,27,217.021565
38.289773,35,217.515065
36.0,37,218.036526
44.606133,34,218.480924
35.689103,59,219.304125
38.339483,33,219.767159
35.374101,28,220.163967
44.228873,25,220.517013
40.844398,32,220.969287
41.799331,26,221.326604
35.073944,43,221.913044
35.478486,39,222.427348
41.438849,33,223.685855
41.080069,30,224.175441
47.969811,42,224.758014
38.375389,33,225.400587
38.52381,30,225.886012
38.642553,34,226.352407
41.163893,52,227.129752
40.484634,54,227.934142
35.349227,41,228.510807
47.947205,31,228.930901
-32.27,55,229.709863
40.632,32,230.159032
38.034513,30,230.594071
42.0,39,231.982121
32.625828,56,232.790332
34.786968,47,233.47566
45.0,21,233.772812
38.029686,73,234.876528
-32.22,36,235.408277
37.42792,59,236.253116
41.854545,31,236.661837
32.354978,61,237.557821
44.901235,28,237.965849
37.40141,47,238.655771
35.487179,42,239.256141
40.219505,39,240.615825
38.713781,32,241.080404
44.521684,44,242.754627
41.068259,32,243.196842
-31.64,50,243.902809
46.424264,18,244.159798
-32.4,45,244.796242
39.0,25,245.123968
41.157025,28,245.519733
37.677606,32,245.966334
32.0625,50,246.666871
41.578958,33,247.128536
41.034722,42,247.947098
41.227569,51,249.570933
38.781132,46,250.218731
-32.43,60,251.085803
41.007937,29,251.487082
46.134639,27,251.894324
38.7,38,252.453226
44.218543,25,252.869738
38.900735,21,253.181001
35.093525,35,253.700139
42.0,28,254.136053
38.339552,39,254.735819
47.57518,21,255.036958
43.708619,33,255.52059
38.103692,33,256.033235
43.513904,30,256.470789
41.512821,29,256.889777
40.436542,34,258.169359
37.000472,31,258.590578
40.71072,48,259.262547
48.0,36,259.845173
41.606811,25,260.244388
44.528689,23,260.531439
38.717042,33,261.013116
-32.44,44,261.586684
38.66877,29,262.008005
32.441441,52,262.798564
41.65019,35,263.328028
44.755932,43,263.973288
35.514403,35,264.45037
40.992422,28,264.879244
43.495787,36,266.171474
42.0,39,266.734203
43.604425,26,267.107386
35.479167,28,267.490389
47.822835,21,267.810646
47.897727,32,268.308765
44.584559,25,268.647059
35.308333,59,269.466557
33.0,32,269.907795
37.356102,53,270.783984
-32.23,68,271.799326
41.806122,30,272.261894
33.0,41,272.932248
41.269831,39,273.529828
