#{"t_start": 1785934089.0638115, "env_id": "poke-env-v0"}
r,l,t
-32.54,100,3.48496
32.815341,57,4.295173
35.963636,45,4.904874
40.512672,52,5.626684
35.610909,86,6.764266
34.602662,74,7.762141
35.808943,62,8.548619
38.661765,77,10.314093
32.762195,54,10.991035
32.627907,83,12.167804
-34.8,52,12.898821
31.75188,89,14.062733
39.875195,38,14.571582
34.5,51,15.202062
38.323625,44,15.766488
38.215807,60,16.527362
-33.0,78,18.7762
32.505837,52,19.464872
-33.0,50,20.157613
32.62,62,20.955796
-35.15,51,21.62687
37.76334,72,22.587327
38.094899,39,23.101046
32.376984,88,24.262927
38.481942,47,25.621712
32.660377,49,26.502564
33.0,86,27.764304
-36.78,39,28.459938
40.971415,42,29.025704
-32.23,47,29.742542
-33.0,55,30.487399
-35.17,81,32.233063
34.948448,53,32.931329
41.029215,42,34.289798
41.259197,30,35.085561
42.080856,38,35.610549
32.263374,41,36.171273
37.557146,64,37.015501
34.91747,51,37.683439
-34.75,40,38.191804
-35.35,52,38.856357
35.1341,69,39.918177
33.0,42,40.442429
42.91249,51,41.156147
47.169945,34,42.317209
-33.0,82,43.380871
47.226921,41,43.978149
-34.42,64,44.88591
40.682599,49,45.539283
41.047073,37,46.021227
-32.62,40,46.610106
33.973851,54,47.352697
-33.0,152,50.16095
43.341271,32,50.611321
43.174382,30,51.002503
-32.21,56,51.734122
37.396735,59,52.913115
-32.46,48,53.577605
41.47816,49,54.250903
-33.0,103,55.733783
44.158879,30,56.135931
35.52537,58,56.970384
32.302817,40,58.191728
32.071651,39,58.699459
35.51247,45,59.312648
-35.13,45,59.906268
40.864117,25,60.21577
40.4943,54,61.023091
40.14172,58,61.798011
37.885238,70,62.716508
-32.52,62,63.530896
32.011407,53,64.243913
37.997723,63,65.754981
37.95767,43,66.330608
39.972207,54,67.017078
33.0,60,67.888777
35.68314,42,68.494955
39.51429,49,69.173965
35.699659,105,70.59598
-35.11,42,71.160803
40.167521,58,72.005884
37.497861,39,72.53012
32.535256,55,74.091163
32.398714,51,74.770678
38.400965,69,75.657656
32.360595,51,76.374132
39.156369,31,76.822067
-33.0,52,77.505928
43.76395,43,78.120453
31.811787,44,78.69286
39.33465,54,79.449425
-32.44,55,80.181756
34.959229,49,81.626953
32.075,117,83.241696
-32.47,60,84.067603
37.750487,68,84.985603
34.144783,78,86.338877
-32.69,56,87.12508
41.36506,46,87.750834
35.572993,56,89.281201
43.692238,39,89.797724
32.97651,71,90.818512
38.75278,94,92.086813
42.805977,36,92.596523
40.860289,35,93.08661
-33.0,65,93.943778
41.242754,31,94.340567
37.972222,41,94.91132
37.836083,31,95.333241
35.64794,49,96.002058
40.371895,41,97.292468
37.89334,31,97.713819
43.352831,33,98.457662
38.816901,33,99.034206
39.337344,74,100.12631
38.26699,35,100.652522
44.663121,21,100.930132
37.807169,68,101.903935
39.817058,60,102.73538
31.606299,83,103.894051
38.777778,60,105.632127
32.818898,68,106.539937
41.689394,42,107.0957
43.038488,39,107.620877
41.326631,31,108.015739
35.724751,38,108.510889
35.246885,52,109.755362
35.255973,56,110.478268
46.766907,45,111.114297
-31.94,66,112.073441
-32.24,57,112.839296
47.361702,50,114.261688
40.72534,43,114.818104
35.10221,52,115.579001
40.927914,38,116.080237
41.228636,34,116.56109
41.810427,33,117.03929
43.891363,35,117.749945
-34.71,59,118.50084
41.329861,25,119.293171
35.783607,29,119.660222
40.790512,25,120.004356
43.56088,30,120.418509
44.326531,22,120.728787
34.326488,51,122.202857
38.821534,30,122.613298
41.649306,32,123.090809
39.455353,31,123.564846
40.377271,32,124.023242
36.0,57,125.079303
41.240049,37,125.669815
32.426056,39,126.175096
40.490541,52,126.882967
37.769973,37,127.412657
37.966669,35,127.865538
38.396254,61,128.992892
41.149036,35,129.482404
37.580187,34,130.773764
38.543097,64,131.68677
40.658608,49,132.323751
41.692913,32,132.823859
48.0,31,133.270885
40.75,32,134.30074
-32.68,65,135.269144
38.923664,31,135.693381
40.221059,42,137.220134
42.305013,53,137.998078
44.042435,29,138.393979
41.295139,27,138.770814
32.013423,45,139.344053
-38.32,78,141.177133
34.926298,47,141.993564
37.747273,31,142.39245
39.0,37,142.901372
41.494297,29,143.311298
38.6,41,143.867362
38.317568,47,144.528672
-31.63,54,145.975571
34.458178,68,146.900444
43.15472,45,147.509513
40.083933,43,148.914522
35.142857,39,149.495609
37.689095,62,150.441633
35.271255,34,150.919149
35.371156,44,151.535067
46.729367,48,152.1903
-35.26,43,152.779669
-32.82,59,154.143297
37.089266,45,154.786044
43.914957,26,155.146391
33.0,50,155.834726
48.0,29,156.226184
45.0,21,156.554493
44.121673,45,157.917047
42.548922,20,158.18488
32.882943,107,159.738576
40.494098,39,160.304925
39.992357,40,160.874093
47.188863,35,161.557492
35.337398,50,162.283697
44.07047,49,162.979439
-33.0,50,164.284551
41.052402,37,164.790977
39.0,46,165.4321
41.677656,30,166.59744
38.234584,35,167.09411
44.853904,28,167.477499
43.170436,26,167.862066
43.931893,24,168.211495
