#{"t_start": 1785952529.389031, "env_id": "poke-env-v0"}
r,l,t
-44.59,56,2.861242
-42.0,31,3.365863
-41.77,37,3.977424
-42.0,21,4.498509
-41.71,28,5.030146
-38.75,34,5.610584
-42.0,45,6.386179
-44.68,30,6.875088
-40.95,38,7.570035
-44.41,21,7.993297
-40.59,31,8.537315
-41.78,20,8.874371
-38.88,31,9.365455
-43.57,30,9.828258
-35.34,26,10.200244
-45.0,17,10.452917
-44.95,35,11.760341
-44.33,35,12.304851
-38.88,33,12.891362
-39.0,28,13.334089
-41.66,19,13.620266
-41.14,21,13.967288
-41.5,30,14.479324
-43.62,19,14.76243
-40.19,35,15.336262
-37.85,34,15.896571
-41.53,35,16.43402
-42.0,32,16.917807
-43.73,19,17.186414
-41.69,27,17.642766
-37.85,43,18.336304
-39.61,31,19.151965
-44.45,26,19.530521
-44.47,32,20.675923
-38.1,34,21.206972
-44.81,21,21.505387
-42.0,27,21.899431
-41.71,28,22.309907
-44.07,29,22.726893
-46.26,44,23.385344
36.904646,46,24.070449
-39.0,21,24.358628
-42.0,29,24.741644
-41.39,20,25.001145
-47.58,22,25.269859
-42.67,33,25.682363
-42.0,26,26.007859
-41.59,29,26.393915
-39.0,50,27.190899
-32.37,30,27.639151
-44.91,19,28.735142
-38.58,33,29.281509
-38.27,39,29.882834
-43.4,28,30.416791
-43.32,28,30.868785
-38.53,32,31.299339
-40.73,29,31.697299
-40.85,60,32.485928
-44.26,23,32.796586
-41.77,21,33.052492
-38.71,37,33.574239
34.542089,31,34.020895
-41.48,24,34.327645
-47.32,27,34.675246
-41.66,23,34.988591
-38.62,28,35.350951
-32.75,61,36.891135
-41.5,23,37.198802
-41.17,41,37.733612
-43.7,25,38.069689
-44.26,24,38.407466
-47.28,29,38.805481
-45.0,29,39.206874
-44.94,25,39.551159
-41.32,27,39.913672
-38.52,33,40.363307
-41.51,33,40.852201
-39.0,23,41.163759
-44.08,19,41.423508
-40.15,28,41.807596
-48.0,18,42.062472
-47.08,22,42.348597
-42.0,36,42.839
-47.27,25,43.18105
-38.16,29,43.602376
-44.2,24,44.774675
-44.53,33,45.300906
-41.08,18,45.577585
-41.88,23,46.195773
-39.0,36,46.705655
-32.46,38,47.20566
-38.71,31,47.59451
-41.15,30,47.991331
-41.95,28,48.362735
-47.5,29,48.730746
-36.0,48,49.380175
-44.3,25,49.736929
-41.96,30,50.145852
-44.62,38,50.629436
-44.17,26,50.984913
-47.76,19,51.23911
-44.19,24,51.567491
-42.0,36,52.670102
-43.68,18,52.923509
-47.67,27,53.327908
-44.55,25,53.68952
-41.68,28,54.057777
-44.62,40,54.602088
-41.76,32,55.0462
-42.93,24,55.375783
-44.32,23,55.736674
-38.28,30,56.275995
-45.0,22,56.613576
-35.16,35,57.141608
-38.7,31,57.633463
-41.22,26,58.003883
-40.75,43,58.679077
-38.89,30,59.139193
-40.56,28,59.584843
-41.67,28,60.441735
-44.36,23,61.623068
-44.46,30,62.013771
-43.5,22,62.357261
-37.52,28,62.733663
-35.27,31,63.159451
-43.69,24,63.520303
-41.33,22,63.819149
-38.58,28,64.376022
-36.0,31,64.816489
-35.27,28,65.212636
-41.02,30,65.815745
-41.5,20,66.097301
-41.7,42,66.69963
-38.8,31,67.113885
-43.6,27,67.509874
-47.13,44,68.097198
-34.96,31,68.601086
-44.58,20,68.861672
-40.75,26,69.905755
-46.75,25,70.267425
-43.64,36,70.747294
-40.98,30,71.143714
-38.54,33,71.625786
-41.41,32,72.081787
-36.0,25,72.431214
-43.5,21,72.741143
-41.85,19,73.392475
-38.3,25,73.744678
-41.88,23,74.089144
-38.04,31,74.5566
-40.91,26,74.914959
-43.93,23,75.222111
-47.46,24,75.548549
-39.0,21,75.844483
-44.42,31,76.283922
-35.8,34,76.766814
-43.52,30,77.190796
-40.73,42,78.701186
-35.55,28,79.08724
-38.59,24,79.412387
-38.91,37,79.930986
-41.48,34,80.402267
-41.03,23,80.710381
-41.84,30,81.133116
-35.18,27,81.518214
-33.0,39,82.070474
-44.63,31,82.497176
-39.0,39,83.036104
-38.55,36,83.555913
