#{"t_start": 1785952529.4892561, "env_id": "poke-env-v0"}
r,l,t
-43.86,23,2.284589
-44.31,26,2.649426
-41.22,31,3.139381
-38.14,23,3.525807
-42.0,30,4.117428
-38.44,28,4.718396
-44.34,25,5.145758
-40.91,31,5.665707
-44.71,26,6.097175
-36.0,35,6.713627
-38.78,25,7.195184
-35.91,26,7.7001
-40.04,31,8.229663
-42.0,25,8.678684
-41.47,28,9.104749
-38.24,24,9.478641
-41.9,24,9.847801
-42.0,26,10.232187
-41.09,36,11.504142
-42.71,37,12.106689
-44.29,36,12.731794
-44.5,26,13.161352
-37.9,33,13.658674
-41.46,24,14.095122
-38.76,23,14.456561
-38.1,27,14.869097
-38.71,36,15.451334
-44.38,27,15.916889
-41.73,25,16.280352
-38.5,30,16.722027
-45.96,23,17.064221
-38.91,42,17.808394
-41.27,33,18.332389
-41.24,31,19.128173
-41.19,24,19.474022
-44.66,22,19.766568
-38.22,26,20.868106
-42.0,29,21.302948
-38.12,29,21.713311
-43.58,26,22.082458
-45.31,26,22.449539
-44.25,23,22.81161
-38.94,27,23.200841
-41.39,23,23.543463
-43.85,80,24.673887
-44.09,29,25.040198
-38.57,19,25.285615
-32.03,30,25.653198
-41.46,28,26.005435
-41.2,32,26.43764
-44.39,28,26.918375
-38.78,29,27.340714
-39.0,21,27.670007
-44.87,19,28.766214
-44.63,23,29.145275
-41.05,24,29.52871
-44.14,31,30.023423
-45.0,30,30.606235
-41.14,29,31.002368
-35.41,40,31.534448
-38.33,40,32.067493
-42.0,27,32.43051
-44.31,27,32.785084
-42.0,38,33.269532
-40.76,26,33.649382
-36.0,30,34.071262
-39.0,26,34.408648
-41.96,33,34.839307
-39.88,29,35.221772
-44.27,16,35.49553
-47.51,28,35.889218
-38.16,29,36.917356
-41.62,24,37.252031
-38.5,30,37.636978
-41.14,33,38.078882
-32.84,62,38.96179
-44.88,23,39.256858
-38.08,29,39.636668
-39.0,25,40.002246
-42.0,27,40.35545
-34.71,35,40.869012
-44.11,27,41.234428
-40.13,32,41.678284
-44.27,28,42.065366
-41.81,28,42.435136
-43.5,31,42.855272
-40.68,34,43.315658
-46.62,23,44.493582
-38.66,23,44.895634
-41.19,26,45.27335
-38.07,24,45.787665
-38.69,22,46.24732
-44.69,20,46.505893
-38.46,32,46.915436
-41.05,29,47.289369
-38.84,62,48.106951
-32.74,57,48.883434
-44.86,20,49.131177
-42.0,29,49.531411
-43.69,25,49.886139
-41.82,28,50.238142
-41.55,24,50.562376
-41.12,25,50.90347
-41.64,26,51.2495
-44.36,20,51.540616
-35.11,45,52.761433
-38.81,29,53.176311
-41.54,26,53.55308
-35.45,33,54.002829
-41.25,37,54.498408
-44.44,18,54.763888
-41.61,43,55.361844
-44.3,21,55.701841
-41.15,23,56.09361
-41.92,23,56.463812
-43.73,27,56.864745
-38.34,41,57.516374
-38.32,36,58.06454
32.254902,31,58.533701
-39.0,29,58.984656
-35.88,35,59.547055
-38.6,24,60.324418
-42.0,18,61.434775
-41.22,30,61.839661
-44.14,26,62.21585
-47.33,54,62.968696
-44.12,24,63.312614
-38.39,29,63.722923
-35.32,42,64.460957
-39.0,27,64.854375
-41.91,23,65.17873
-43.72,21,65.656486
-44.54,31,66.102855
-40.95,30,66.510567
-41.46,26,66.880263
-44.1,29,67.297381
-38.59,24,67.613609
-37.7,27,67.975255
-42.0,22,68.345254
-35.06,31,68.783139
-41.67,35,69.937229
-41.29,66,70.857613
-41.22,18,71.097314
-41.57,30,71.53009
-41.68,27,71.90572
-42.0,24,72.255611
-45.0,19,72.537094
-38.84,26,73.272354
-38.81,30,73.711715
-41.43,32,74.190108
-44.76,78,75.274428
-38.91,29,75.673868
-41.16,34,76.151723
-39.0,47,76.823917
-38.36,28,78.143461
-39.0,35,78.64883
-47.15,26,78.993623
-40.2,36,79.477268
-41.14,24,79.80751
-38.07,29,80.214987
-44.2,22,80.514174
-41.71,35,80.995342
-38.08,31,81.445932
-36.0,40,82.027415
-32.81,41,82.585044
32.066667,35,83.072733
-41.03,34,83.62236
-43.11,30,84.05524
-42.0,24,84.383528
-35.15,34,84.892695
-41.49,43,86.203115
-35.72,31,86.668205
-41.45,25,87.021932
-33.0,29,87.434206
-35.83,33,87.891694
-43.95,21,88.181894
-44.5,23,88.520787
-35.44,36,89.010297
-44.29,24,89.332575
-44.62,24,89.690262
-47.96,26,90.063401
-40.81,31,90.489198
-39.0,34,90.965612
-47.6,26,91.359786
-41.17,46,92.168363
-41.5,29,92.567063
-44.67,26,92.938452
-41.93,20,93.291328
-42.0,27,94.754237
-47.85,21,95.111784
-38.14,23,95.483046
-38.2,32,95.968448
-41.21,29,96.447204
-44.49,36,96.970508
-47.54,25,97.311672
-38.52,26,97.698331
-41.2,28,98.089061
-34.58,51,98.843153
-42.0,24,99.190843
-38.74,37,99.820095
-41.25,19,100.342389
-35.28,32,101.387641
-41.69,22,101.733166
-39.0,22,102.115171
-39.0,24,102.60002
-44.2,28,103.133659
-43.9,22,103.518138
-38.32,27,104.818924
-35.61,31,105.371916
-41.04,45,106.154296
-38.18,36,106.775246
-35.33,31,107.40993
-41.23,31,107.962084
-44.47,25,108.403936
-38.43,41,109.084299
-44.78,21,109.495484
-43.85,23,109.874876
-46.58,18,110.244957
-41.71,25,110.735009
-39.0,22,111.168372
-42.0,28,111.610513
-42.0,21,111.935398
-41.55,26,112.354325
-42.0,30,112.776456
-44.84,24,113.139383
-44.36,46,114.710376
-41.88,71,115.744737
-39.4,32,116.21397
-42.0,28,116.609555
-41.82,30,117.038368
-35.03,31,117.504687
-47.2,28,117.933604
-41.62,44,118.573926
-35.17,39,119.148021
-38.5,28,119.561352
-40.7,24,119.888163
-33.0,31,120.363018
-42.0,28,120.7626
-40.6,27,121.15749
-35.9,29,121.593164
-47.12,18,122.516646
-42.0,30,122.957408
32.835249,47,123.651619
-41.36,23,124.002023
-41.04,23,124.359797
-46.5,20,124.660012
-41.61,21,124.974428
-41.02,27,125.359425
-42.0,24,125.700844
-44.39,19,125.979637
-44.87,24,126.335839
-42.0,34,126.83339
-41.55,26,127.203316
32.825073,76,128.421293
-48.0,28,128.963341
-42.0,30,129.413367
