#{"t_start": 1785955177.4915082, "env_id": "poke-env-v0"}
r,l,t
-44.91,29,2.266429
-44.85,24,2.462508
-35.3,49,2.853433
-41.99,26,3.087521
-41.4,24,3.282334
-47.39,42,3.627244
-35.53,32,3.894018
-38.07,48,4.602521
-41.09,36,4.992806
-42.0,27,5.280135
-35.18,25,5.533894
-41.45,23,5.776068
-38.91,39,6.174124
-42.18,36,6.542267
-44.8,22,6.779154
-41.31,28,7.052463
-47.82,43,7.498198
32.967949,46,7.98585
-38.67,25,8.238794
-38.42,29,8.527138
-41.72,34,8.881568
-45.0,24,9.12177
-38.42,25,9.375658
-41.8,32,9.709282
-42.0,20,9.909005
-41.37,26,10.200298
-39.0,27,10.478035
-44.08,33,11.055232
-44.61,34,11.429268
-36.0,32,11.758834
-35.96,37,12.158492
-41.91,26,12.428928
-41.72,29,12.748905
-38.18,37,13.124401
34.09459,39,13.495867
-37.1,23,13.74622
-47.88,25,13.989872
-44.6,22,14.235926
-43.6,33,14.581481
-41.48,34,14.945555
-35.51,32,15.390261
-41.53,21,15.600658
-40.73,22,15.82655
-47.02,21,16.049004
-41.78,27,16.325058
-44.7,20,16.546984
-35.91,36,16.916961
-40.99,31,17.22799
-41.54,23,17.468133
-46.4,19,17.672945
-41.43,22,17.903124
-41.91,23,18.16161
-36.0,29,18.471328
-32.22,40,18.886433
-44.34,18,19.06003
-47.3,26,19.351224
-44.4,45,19.811375
-36.0,47,20.320302
-42.0,30,20.639983
-39.0,26,20.907206
-47.01,21,21.129016
-35.0,21,21.361084
-35.69,29,21.664484
-45.0,23,21.90115
-44.44,24,22.163399
-41.63,27,22.438437
-41.13,28,22.73107
-41.42,29,23.048032
-47.21,19,23.232287
-41.86,40,23.648454
-39.0,33,23.962348
-44.72,29,24.260619
-36.0,31,24.577883
-35.48,32,24.921431
-38.42,33,25.261299
-35.63,47,25.767664
-42.0,18,25.94
-43.91,31,26.29598
-40.52,31,26.641252
-41.75,22,26.852039
-35.14,31,27.184253
-44.84,23,27.433638
-32.5,38,27.815456
-43.78,40,28.231571
-43.67,26,28.544304
-41.55,24,28.77496
-41.35,43,29.219147
-42.0,30,29.526269
-41.02,22,29.750669
-39.0,20,29.97243
-47.6,34,30.323846
-32.76,43,30.778387
-43.61,46,31.231156
-41.91,23,31.487243
-41.53,28,31.764627
-41.59,22,31.994699
-38.99,58,32.583072
-44.52,18,32.783702
-41.5,38,33.174015
-38.25,31,33.498615
-38.5,29,33.80111
-46.99,23,34.048394
-40.54,23,34.272331
-36.0,36,34.644091
-38.62,27,34.924821
-35.52,31,35.233284
-38.27,27,35.503631
-41.79,31,35.829431
-39.0,31,36.120734
-44.34,24,36.375317
-39.0,27,36.658558
-44.07,25,36.933161
-38.86,26,37.192602
-42.0,28,37.486822
-38.8,30,37.783902
-41.69,37,38.154265
-38.27,35,38.521124
34.676493,33,38.872945
-35.52,27,39.160232
-41.59,27,39.445195
-41.73,23,39.693527
-38.63,30,40.064134
-41.34,21,40.533124
-44.02,32,40.860525
-32.41,66,41.593792
-39.0,25,41.864031
-35.44,29,42.168196
-38.97,25,42.540056
-38.2,26,42.821159
-44.54,24,43.075312
-41.82,31,43.410382
-41.36,28,43.708554
-38.21,30,44.022537
-47.59,22,44.228338
-47.47,17,44.422526
-38.22,45,44.90833
-36.0,31,45.226104
-44.04,26,45.49112
-44.03,26,45.776843
-45.0,76,46.554396
-40.66,27,46.845474
-41.68,23,47.093063
-38.65,30,47.398655
-40.6,37,47.810978
-41.68,29,48.139231
-37.6,35,48.496118
-38.06,32,48.834824
-36.0,30,49.121177
-41.29,27,49.405359
-41.72,27,49.709517
-43.76,24,49.951795
-44.87,21,50.178861
-34.75,28,50.499518
-44.75,27,50.780452
-41.18,24,51.041265
-45.0,23,51.287873
-41.84,22,51.505925
-44.21,25,51.772583
-43.73,27,52.057981
-44.8,24,52.30644
-37.79,39,52.719902
-41.89,28,53.01474
-41.45,45,53.493879
-41.35,25,53.778459
-35.13,36,54.145635
-44.65,22,54.37461
-41.34,33,54.734313
-40.35,36,55.112563
-40.18,22,55.334088
-41.62,26,55.611413
