#{"t_start": 1785955177.4606025, "env_id": "poke-env-v0"}
r,l,t
-41.07,31,2.320165
-38.24,39,2.624816
-44.97,26,2.826535
-44.31,60,3.352105
-44.75,28,3.571144
-41.68,25,3.779423
-44.27,64,4.615331
-44.72,24,4.894965
-37.58,30,5.215082
-44.8,25,5.461384
-44.11,28,5.747681
-47.19,18,5.947395
-39.0,41,6.350178
-44.68,17,6.52648
-41.1,22,6.764568
-42.0,25,7.0072
-41.55,38,7.389
-35.82,24,7.644867
-42.0,19,7.849846
-38.11,35,8.217903
-38.44,38,8.601002
-35.45,33,8.946473
-35.65,32,9.255252
-35.78,32,9.596078
-45.0,23,9.823575
-41.37,28,10.13866
-39.0,35,10.483868
-38.33,24,10.837969
-39.74,33,11.349033
-42.0,55,11.912651
-39.0,28,12.223156
-41.72,27,12.502116
-43.93,19,12.692467
-46.79,24,12.953651
32.359551,37,13.313547
-37.97,31,13.649889
-36.0,48,14.131908
-47.47,25,14.409805
-38.67,22,14.642058
-38.38,19,14.84341
-38.46,30,15.264307
32.421538,35,15.608635
-44.48,32,15.956868
-47.84,24,16.217832
-39.51,27,16.481746
-44.36,75,17.262627
-38.45,28,17.554513
-36.0,32,17.880966
-43.99,24,18.148587
-43.92,21,18.378985
-41.26,24,18.630702
-41.69,21,18.842903
-44.18,25,19.112373
-45.87,23,19.35355
32.151724,40,19.765358
-41.83,33,20.126759
-41.62,28,20.423723
-44.5,26,20.702659
-41.8,28,21.005717
-41.57,29,21.299574
-39.0,21,21.519691
-39.0,32,21.851047
-44.51,19,22.060612
-44.62,27,22.351162
-36.0,42,22.792026
-36.0,22,23.008337
-38.29,36,23.403442
-40.82,24,23.632091
32.724138,56,24.196093
-41.49,22,24.412255
-41.78,30,24.740843
-38.01,29,25.030943
-47.67,18,25.222972
-38.62,23,25.467536
-40.22,29,25.766838
-38.6,24,26.023507
-47.5,29,26.358945
-35.78,30,26.693345
-38.29,36,27.041979
-41.24,34,27.389244
-39.0,25,27.670562
-44.07,33,28.013169
-43.32,30,28.336802
-42.0,20,28.547623
-39.0,43,29.003595
33.0,41,29.423994
-36.0,52,29.952073
-44.71,25,30.224082
-38.81,30,30.538998
-45.0,22,30.761702
-38.23,25,31.012427
-44.29,25,31.264336
-41.38,18,31.4619
-32.43,37,31.84326
-37.77,50,32.34194
-41.67,30,32.658253
-38.76,31,32.988256
-44.0,26,33.262398
-41.2,25,33.505904
-38.82,42,33.956824
-41.9,27,34.234084
-42.07,33,34.581719
-35.75,25,34.838394
-35.94,40,35.224089
-41.34,24,35.474986
34.572561,33,35.817454
-33.0,40,36.228639
-36.0,40,36.62577
-44.6,28,36.924314
-40.0,40,37.331134
-38.37,22,37.577056
-41.91,38,37.945893
-38.12,22,38.156757
-38.61,25,38.414948
-44.54,20,38.632043
-41.68,24,38.883232
-38.82,37,39.28103
-38.47,30,39.591038
-36.0,29,39.935109
-42.0,30,40.518972
-32.48,28,40.815647
32.288344,31,41.139333
-35.88,28,41.420509
-38.08,28,41.76667
-41.28,27,42.059157
-44.17,25,42.319558
-42.0,25,42.69161
-44.66,23,42.943434
-44.97,31,43.270429
-39.0,35,43.634669
-41.05,36,44.016388
-38.76,31,44.351191
-38.41,31,44.678832
-41.12,23,44.909819
-37.66,28,45.207543
-39.81,37,45.591236
-41.66,31,45.946094
-38.87,27,46.22856
-41.71,20,46.412146
-35.29,28,46.702722
-38.89,32,47.037732
-38.59,32,47.368368
-35.02,27,47.675072
-47.47,22,47.929142
-41.88,28,48.233888
-41.5,95,49.1998
-38.87,24,49.455693
-35.65,38,49.856385
-44.35,17,50.05833
-44.26,36,50.424394
-41.91,24,50.703047
-39.0,30,51.016293
-43.22,21,51.241631
-34.72,40,51.665379
-40.11,20,51.865146
-43.62,22,52.104577
-44.49,28,52.410823
-32.71,41,52.824214
-38.91,22,53.066431
-42.0,36,53.433321
-44.51,26,53.732887
-36.0,45,54.201901
-35.72,31,54.532896
-44.58,24,54.79301
-41.75,22,55.017892
-43.63,25,55.275247
-40.59,22,55.518727
-32.64,36,55.899493
-38.64,30,56.213607
-38.24,35,56.57729
-35.6,27,56.857141
-38.13,28,57.147111
-32.46,32,57.459453
-46.43,26,57.748414
-39.0,25,58.00706
-35.78,28,58.305749
-36.0,32,58.640336
-38.1,37,59.027432
-41.02,46,59.504385
-36.0,58,60.088534
-44.78,17,60.28414
-41.28,28,60.566857
-44.09,23,60.812602
-38.91,30,61.144427
-41.86,29,61.436774
-44.45,24,61.69042
-46.67,30,62.027519
-41.08,28,62.315861
-38.85,28,62.601604
-41.98,22,62.814826
-34.88,45,63.29156
-35.4,39,63.708078
-42.0,26,63.966338
-44.33,14,64.124832
-39.0,26,64.393422
-42.0,21,64.618564
-41.09,21,64.833263
-44.12,24,65.083547
-41.2,35,65.437372
-41.57,23,65.701126
-36.0,37,66.090784
-38.42,30,66.413561
-42.0,38,66.814899
-35.34,36,67.192113
34.898295,44,67.655168
-38.56,26,67.922552
-44.25,28,68.228273
-41.87,21,68.473911
-44.55,31,68.789204
-40.82,43,69.242998
-41.11,23,69.733185
-43.79,22,69.982687
-40.58,30,70.312012
-40.81,26,70.604109
-33.0,35,70.968877
-40.88,26,71.247575
-36.0,31,71.554906
-38.55,43,71.991837
-45.0,29,72.307038
-48.0,26,72.582598
-44.04,27,72.865697
-41.32,37,73.252961
-41.4,32,73.631081
-45.0,28,73.932604
-38.75,24,74.182691
-38.05,36,74.572986
-32.76,36,74.963767
-47.54,21,75.17229
-47.51,29,75.506602
-41.33,29,75.79555
-44.21,30,76.104091
-44.49,28,76.431901
-44.99,30,76.770053
-41.55,35,77.124528
-41.69,26,77.405929
-42.0,23,77.650235
-38.01,32,77.980746
-35.96,40,78.395195
-45.0,17,78.57244
-37.75,23,78.822886
-39.0,46,79.310271
-38.76,26,79.589134
-39.0,36,79.963756
-38.72,51,80.487807
-41.32,18,80.681834
-38.16,24,80.926474
-35.46,27,81.208662
-41.89,29,81.495538
-38.91,29,81.830744
-37.18,38,82.254178
-35.55,32,82.596105
-41.56,36,82.990877
-42.0,33,83.332895
-41.43,23,83.572129
-40.59,34,83.92346
-41.5,23,84.194174
-41.54,19,84.392166
-44.63,34,84.750032
-41.62,26,85.020256
-41.54,18,85.195363
-38.72,26,85.466498
-38.32,39,85.885048
-45.0,21,86.112741
-38.64,27,86.399255
-46.49,19,86.605107
-41.62,19,86.814263
-39.0,27,87.11276
32.068592,29,87.422451
-32.32,32,87.766881
-45.0,30,88.093734
-36.0,29,88.381355
-43.13,30,88.70006
-37.12,31,89.024618
-38.16,36,89.409933
-35.36,37,89.806451
-38.03,28,90.090268
32.593846,35,90.476559
-38.19,24,90.719107
-38.24,34,91.083891
-41.98,27,91.371898
-38.4,26,91.644501
-39.0,32,91.994592
-40.32,24,92.244718
-43.88,29,92.533781
-44.68,23,92.780247
-35.32,24,93.037873
-47.11,21,93.283718
-35.5,29,93.595069
-38.26,30,93.924018
-40.91,24,94.18387
-36.0,29,94.472736
-38.77,36,94.864428
-35.03,30,95.23104
-41.47,32,95.564035
-42.0,25,95.821204
-43.03,22,96.063189
-38.91,32,96.39659
-41.95,27,96.680117
-38.63,24,96.935363
32.202847,34,97.294923
-39.0,25,97.560323
-39.0,23,97.800686
-43.63,21,98.033683
-32.3,39,98.617674
-44.03,27,99.003726
-42.0,24,99.248115
32.097561,29,99.544746
-36.0,33,99.899815
-39.0,29,100.219914
-37.54,30,100.543588
-41.14,31,100.838108
-38.59,28,101.147043
-46.96,20,101.37454
-38.33,28,101.674789
-41.32,27,101.971172
-42.0,18,102.16309
-38.68,22,102.401798
-41.04,19,102.582629
-32.31,35,102.948421
-38.48,29,103.250119
-40.1,38,103.651013
-35.94,28,103.969914
-37.77,23,104.219484
-32.79,30,104.525232
-38.54,28,104.822578
-38.6,27,105.119704
-42.0,19,105.321165
-43.2,27,105.621946
-38.61,32,105.955157
-44.27,21,106.178605
-32.7,30,106.485875
-41.66,24,106.735328
-32.67,36,107.10705
-41.02,81,107.989233
-38.17,23,108.226169
-38.87,28,108.506113
-46.79,15,108.659521
-37.96,28,108.965452
-44.32,25,109.223698
-35.38,36,109.599961
-32.31,31,109.933863
-43.87,20,110.154776
-39.0,32,110.499469
-35.58,26,110.764357
-37.79,34,111.110871
-38.24,30,111.438147
-38.32,30,111.754126
-42.0,24,112.026219
-41.22,26,112.299655
-41.86,22,112.53531
-41.75,26,112.812919
-44.14,24,113.06308
-44.23,24,113.309277
-43.17,23,113.566765
-44.9,54,114.140527
-35.75,33,114.473945
-38.11,25,114.748585
-41.37,31,115.066059
-33.0,45,115.539052
-32.59,49,116.05662
-40.51,24,116.316752
-35.51,34,116.670561
34.9779,32,116.985544
-43.78,28,117.279896
-41.36,20,117.508802
-42.0,27,117.784105
-38.8,25,118.04932
-36.0,25,118.282681
-37.74,40,118.72537
-38.81,23,118.967391
-32.43,43,119.410662
-32.35,63,120.090566
-40.92,21,120.297371
-44.56,40,120.72609
-32.73,33,121.070901
-36.0,29,121.368455
-41.66,21,121.577791
-41.83,25,121.836519
-38.61,27,122.13998
-32.82,40,122.542195
-43.87,21,122.770968
-41.15,33,123.120908
-42.0,23,123.371688
-38.67,23,123.614468
