#{"t_start": 1785946634.3045125, "env_id": "poke-env-v0"}
r,l,t
32.397833,81,3.232974
-41.36,23,3.534302
-35.62,21,3.83189
-38.51,34,4.308202
-38.47,24,4.622387
-38.79,33,5.091937
-45.0,22,5.39773
-41.17,23,5.714345
-38.11,34,6.204916
-43.84,24,6.575109
-38.37,26,6.984237
-41.42,24,7.40581
-41.54,24,7.895445
-44.1,25,8.350774
-46.22,21,8.727089
-42.0,34,9.272449
-41.91,34,9.812104
-41.11,35,11.22027
32.684746,45,11.888371
-41.71,27,12.259842
-42.0,24,12.609951
-43.74,38,13.141025
-48.0,24,13.488041
-32.47,51,14.301312
-42.0,17,14.521565
-37.93,30,14.943774
-40.77,18,15.194961
-39.0,31,15.600576
-40.8,30,16.052372
-42.0,29,16.485077
-34.98,39,17.021732
-40.62,49,17.815674
-38.13,27,18.388857
-39.0,26,19.474929
-44.15,31,19.924101
-44.5,19,20.19717
-41.49,25,20.546786
-36.0,31,20.982684
-41.23,19,21.245531
-38.5,50,21.975452
-41.07,20,22.250528
-38.38,26,22.595808
-44.08,29,22.997763
-41.07,26,23.34121
-35.22,32,23.826043
-43.9,29,24.20397
-40.72,23,24.533392
-41.72,33,25.007516
-45.0,22,25.329052
-41.21,41,25.879262
-44.14,17,26.146789
-41.4,30,27.282066
-44.09,31,27.705623
-44.11,28,28.298816
-41.81,27,28.660768
-39.0,26,29.03097
-42.0,25,29.393054
-35.91,41,29.950379
-38.61,21,30.24788
-41.64,31,30.693619
-38.51,23,31.005505
-41.39,28,31.402205
-31.62,31,31.85235
-44.29,20,32.156058
-42.0,41,32.733025
-41.58,26,33.164339
-41.37,29,33.664119
-32.54,39,34.260812
-36.0,31,34.735097
-44.62,19,35.772873
-35.91,25,36.271812
-33.0,45,36.966523
-44.14,26,37.62565
-38.89,43,38.279002
-32.8,26,38.653091
-44.25,21,38.979107
-44.38,44,39.64471
-46.88,22,39.982773
-41.34,19,40.258856
-41.12,18,40.507512
-42.0,14,40.705774
-39.0,39,41.260445
-41.71,28,41.636925
-40.26,38,42.191255
-43.81,22,42.520198
-42.0,27,43.042427
-44.23,23,43.378038
-38.05,30,44.537705
-47.7,22,44.862901
-41.91,29,45.27098
-35.19,39,46.454925
-34.96,35,46.950564
-41.28,31,47.403894
-40.8,18,47.637768
-35.2,26,48.025076
-35.75,30,48.440012
-38.3,32,48.891197
-42.0,25,49.244699
-36.0,28,49.627936
-38.39,31,50.057842
-41.52,26,50.436199
-38.59,35,50.931627
-35.46,43,51.559801
-40.59,26,51.909594
-41.84,21,52.851022
-40.69,35,53.341748
-41.91,28,53.814107
35.189091,38,54.323327
-41.0,22,54.642161
-44.13,27,55.02909
-41.24,26,55.424192
-37.44,32,55.869911
-47.33,21,56.180056
-33.0,41,56.730376
33.62676,33,57.197092
-38.91,65,58.615542
-38.28,27,59.068721
-42.0,22,59.375162
-44.17,26,59.738844
-38.76,38,60.301063
38.040373,24,60.630493
-40.71,38,61.873168
-47.01,17,62.106905
-36.0,43,62.721988
-41.11,24,63.435026
-43.78,53,64.165209
-38.11,29,64.566649
32.634538,27,64.92347
-40.05,24,65.249502
-35.39,33,65.692338
-41.76,18,65.931994
-45.0,32,66.375211
-38.16,47,67.026256
-44.22,23,67.350133
-47.03,29,67.810198
-38.05,24,68.280471
-32.75,36,68.770103
-38.14,27,70.454414
-41.24,33,70.934897
-40.91,26,71.305318
-38.38,29,71.719283
-41.03,24,72.041234
-44.12,31,72.497102
-35.73,23,72.960474
-41.88,29,73.380832
-37.96,29,73.802369
-33.0,35,74.278594
-41.07,27,74.645309
-41.11,25,74.984117
-38.81,27,75.817636
-39.0,25,76.164352
-38.5,30,76.573691
-38.71,36,77.129885
-41.31,48,77.795242
-39.0,32,78.872063
-43.74,17,79.114177
-41.11,33,79.5768
-38.78,25,79.912601
-34.97,30,80.318319
-38.12,26,80.709154
-38.91,26,81.1333
-41.03,22,81.4361
-38.69,27,81.797216
-39.0,29,82.218833
-41.82,24,82.550574
-43.88,17,82.793455
-37.89,31,83.204461
32.356846,38,83.734554
-38.49,26,84.124381
-39.0,26,84.55557
-41.42,26,84.903048
-45.81,19,85.171595
-36.0,27,85.553476
-44.63,22,85.884116
-38.09,27,87.53367
-41.51,21,87.824715
32.618794,40,88.373691
-41.13,27,88.744361
-41.91,20,89.012676
-38.27,27,89.384517
-41.73,26,89.758802
-35.14,31,90.171953
32.348276,32,90.606925
-38.85,36,91.104659
-45.0,22,91.40497
-38.17,24,91.777562
32.410345,30,92.169295
-42.0,20,92.458382
-41.67,24,92.83718
-41.71,23,93.299098
-40.65,31,93.745605
39.956544,23,94.064692
-38.47,27,94.446349
-38.35,27,95.52029
-40.45,30,95.949609
-38.03,26,96.290728
-38.61,28,96.679847
-35.5,23,97.020733
-38.48,36,97.543226
-42.0,19,97.802622
-45.0,23,98.117209
-33.0,27,98.478807
-35.6,25,98.840935
-40.63,20,99.13512
-41.34,26,99.508347
-32.63,32,99.946458
-34.79,37,100.449589
-44.82,29,100.891145
-35.09,32,101.321944
-36.0,39,101.866126
-41.45,21,102.172862
-42.0,20,102.455525
-43.49,27,103.827188
-39.0,25,104.180148
-38.6,33,104.631085
-41.12,38,105.152478
-34.49,50,105.837231
-38.44,33,106.302801
-35.5,82,107.434185
-38.05,23,107.750491
37.793034,35,108.233946
-41.11,27,108.608741
-42.0,23,108.912075
-38.95,25,109.276857
-35.07,37,109.787669
-41.27,22,110.072781
-42.0,28,110.461333
-42.0,20,111.382909
-38.28,25,111.735593
-43.99,23,112.048965
-35.59,30,112.487156
-35.88,28,112.877872
-33.0,30,113.306794
-35.19,26,113.67977
-39.0,20,113.951312
-40.14,37,114.468538
-35.34,28,114.943889
-39.0,19,115.220244
-35.42,36,115.722924
-35.22,31,116.153909
-41.56,19,116.400119
-35.75,28,116.887432
-35.19,26,117.341861
-38.64,25,117.666419
-38.32,31,118.10874
-38.43,30,118.521766
-38.26,37,119.760408
-40.8,25,120.102605
-38.74,24,120.79201
-37.08,29,121.202089
-32.17,29,121.595714
-38.51,22,121.902367
-41.48,29,122.314974
-40.36,24,122.643248
-47.8,21,122.971796
-35.46,36,123.500488
-35.41,26,123.866521
-38.47,26,124.224834
-41.56,20,124.516594
-37.9,28,124.898477
-38.43,23,125.209605
-38.06,35,125.714136
-35.38,28,126.10957
-41.13,22,126.429278
-39.0,24,126.75069
32.687732,26,127.782146
33.0,50,128.485751
35.768638,24,128.818831
-41.12,28,129.225736
-36.0,23,129.540237
-36.0,47,130.18456
-38.41,30,130.603142
-38.07,25,130.948874
-38.22,28,131.351255
-41.3,30,131.764709
-42.0,26,132.140688
35.511628,30,132.639905
38.008078,27,133.112909
-39.0,28,133.566643
-35.27,22,133.879593
34.288421,31,134.323924
-38.89,25,134.651398
-38.23,22,134.9541
-38.64,24,135.97559
-38.91,25,136.319248
-41.63,20,136.646682
-43.05,22,137.03591
-41.89,40,137.675547
-33.0,33,138.375507
-41.31,28,138.765344
-38.91,24,139.101922
-38.46,31,139.565931
-36.0,43,140.136708
-35.38,38,140.685174
-35.91,27,141.074407
-42.0,31,141.682656
32.682836,34,142.169839
-33.0,36,142.684623
-42.0,28,143.086264
32.25098,41,144.349228
35.059028,33,144.837075
-44.54,34,145.30097
-37.61,25,145.658046
-38.74,26,146.017883
-41.29,27,146.391881
-39.0,24,146.739753
-39.0,29,147.148902
-35.74,26,147.528036
-35.86,32,147.962994
-38.66,25,148.336513
-38.47,24,148.650577
-38.44,28,149.055395
-40.83,22,149.332327
-36.0,32,149.77877
-37.92,26,150.138033
-35.86,28,150.516077
-38.6,29,150.924795
-35.28,31,151.3626
-35.11,33,152.504831
-38.53,27,152.887466
-35.02,27,153.275768
-37.44,25,153.605269
37.149004,33,154.065356
-41.72,19,154.356528
-38.82,20,154.626606
-44.54,21,154.924165
44.3829,21,155.228482
-38.22,28,155.617645
-41.0,31,156.049385
-39.0,32,156.522404
-33.0,25,156.85223
-33.0,34,157.310893
-44.01,22,157.606569
35.403599,33,158.049894
-40.46,26,158.417426
-38.15,42,159.005744
32.396947,33,160.127137
-35.33,25,160.479928
-36.0,29,160.880176
-37.79,29,161.275931
-40.73,26,161.629107
-35.67,30,162.039433
-38.52,25,162.386566
-32.55,51,163.096417
-32.12,37,163.623527
-35.61,38,164.275016
-38.87,26,164.63176
32.308442,28,165.207907
-39.0,25,165.603226
-38.32,28,166.001395
-35.06,38,166.549701
-37.89,25,167.401314
-32.5,33,167.848145
-38.78,26,169.665258
-39.0,26,170.01723
-40.65,32,170.479594
-44.11,24,170.808632
-43.25,28,171.207802
-32.68,28,171.60142
32.165109,38,172.104892
-35.42,37,172.657087
-33.0,23,172.992641
-35.91,27,173.36472
-38.46,23,173.691236
-40.09,23,174.014497
30.0,33,174.466513
-40.69,28,174.852213
37.137272,36,175.369861
-38.16,30,175.808342
-38.18,22,176.087438
36.0,33,176.558633
-31.56,31,177.66115
-41.01,20,177.963782
-44.06,24,178.284219
-31.77,49,178.964816
-35.91,26,179.335768
-36.0,38,179.847282
-38.74,26,180.199243
32.367589,36,180.713409
-35.5,44,181.328162
-42.22,26,181.718513
-43.34,20,181.990686
-32.74,28,182.376597
-38.07,30,182.775381
-35.5,39,183.314296
-38.69,24,183.653888
-41.65,23,183.996848
-38.35,28,184.757941
-35.45,32,185.955569
-43.77,21,186.294459
-44.64,21,186.585817
-36.0,24,186.915637
39.0,26,187.280729
-35.86,26,187.639208
-38.31,23,187.962787
-34.72,30,188.376462
-38.84,20,188.658278
-40.29,32,189.132707
37.219371,31,189.574495
-35.68,30,189.98551
35.013682,32,190.619824
-36.0,31,191.052042
-44.07,20,191.356655
-38.18,25,191.702209
32.021645,38,192.225066
-32.12,33,192.669904
-36.0,27,193.75787
-32.24,41,194.434708
-41.12,26,194.79229
-35.37,22,195.110192
-35.33,32,195.561439
-38.09,26,195.926617
-32.31,34,196.406421
-38.13,30,196.835407
-40.67,24,197.189852
37.434835,41,197.746135
-38.34,81,198.883991
-39.0,20,199.163486
-35.62,33,199.636038
-32.58,36,200.137505
-38.02,37,200.67753
-38.35,21,201.645714
-35.5,34,202.142227
-38.91,33,202.697941
-46.38,27,203.079065
35.308824,33,203.562143
-41.48,24,203.907807
35.453815,41,204.494975
-41.01,22,204.817116
-39.0,27,205.200258
-41.65,20,205.485129
38.5625,19,205.741565
-38.22,23,206.073271
-38.14,28,206.462515
-35.38,27,206.852244
-44.35,28,207.242023
32.134454,26,207.58681
-35.15,29,208.021281
-35.32,24,208.366867
-35.9,30,208.785768
37.607383,31,209.885771
-33.0,26,210.266172
-32.02,32,210.721545
-32.35,26,211.063414
-35.23,32,211.487787
-39.0,28,211.885762
-33.0,33,212.336914
38.265993,30,212.756445
-35.93,25,213.117034
-35.08,25,213.464618
-41.4,20,213.745104
-41.53,27,214.107644
-41.34,26,214.683557
-39.0,30,215.105198
-41.56,22,215.410366
32.564516,32,215.84878
-40.41,28,216.234614
-41.42,25,216.586789
33.0,30,218.143392
-32.53,36,218.666543
-45.0,25,219.051038
-38.8,20,219.335815
-38.69,26,219.685097
-38.66,25,220.034133
-34.61,27,220.404422
-42.0,19,220.672547
-44.12,28,221.090303
-37.91,22,221.930912
-38.83,24,222.251294
-38.49,22,222.543488
35.781818,25,222.901657
-35.41,28,223.291043
-33.0,31,223.745623
-38.16,26,224.121391
-38.3,24,224.464016
-38.5,23,224.800406
-35.86,34,225.28309
-36.0,26,225.649405
-35.42,31,226.847346
-41.21,25,227.220333
-35.66,26,227.641554
35.539568,23,227.979939
-40.58,22,228.311907
-40.77,20,228.620011
-35.61,30,229.0714
-32.81,29,229.471279
-36.0,27,229.883959
-38.83,42,230.518759
-41.44,19,230.814245
-35.43,32,231.303506
-35.32,32,231.834214
-36.0,28,232.310988
-35.77,30,232.828238
32.341615,38,233.444939
-35.3,27,233.854037
-41.38,29,234.264918
33.0,28,235.374201
-41.0,25,235.770399
-34.98,31,236.231352
32.80315,68,237.292495
-32.26,32,237.769837
-41.09,25,238.143826
-35.5,35,238.672496
32.239875,23,239.038807
-32.45,41,239.640218
-41.27,28,240.036407
-35.45,29,240.644404
-41.12,21,240.954793
-41.2,25,241.321866
-39.0,30,241.729178
-34.57,30,242.151373
-32.01,36,242.641855
37.779384,26,243.00878
-32.57,37,244.177684
-32.87,41,244.761816
-38.12,25,245.124547
-39.0,33,245.609298
35.683379,62,246.51358
34.770214,22,246.801803
-32.88,41,247.37564
35.464151,25,247.725304
-38.48,23,248.031715
-41.54,35,248.548736
-34.44,37,249.071958
-40.64,19,249.357932
-32.58,30,249.748262
-38.36,22,250.386869
31.967492,42,250.968554
-34.89,26,251.974136
-43.53,23,252.291205
-38.01,28,252.692982
-38.5,32,253.128481
-35.27,27,253.505674
-38.25,28,253.905439
-38.4,34,254.383067
-36.0,30,254.80291
31.946809,27,255.179245
32.003788,32,255.618879
-35.18,23,255.946318
-38.09,32,256.384156
-37.57,28,256.77807
-38.55,25,257.11077
-47.28,13,257.302578
-41.11,27,257.689948
-39.0,22,257.987104
32.593284,35,258.478139
32.457944,46,259.792948
31.819392,35,260.304452
-38.17,23,260.625768
-36.0,28,261.031217
-43.84,22,261.3269
