#{"t_start": 1785946634.3787968, "env_id": "poke-env-v0"}
r,l,t
-44.18,21,2.297074
-42.0,25,2.656348
-44.83,24,2.979371
-41.47,34,3.462604
-45.0,25,3.816549
-41.1,26,4.163363
-38.19,39,4.712615
-35.76,36,5.216775
-39.49,33,5.676584
-37.69,36,6.186971
-38.82,24,6.568274
-47.1,19,6.860448
-41.99,25,7.227643
-48.0,19,7.679529
-35.52,46,8.498323
-44.68,25,8.924201
-40.71,27,9.380244
-41.41,31,10.74832
-37.45,61,11.650075
-37.54,55,12.438677
-35.9,27,12.82177
-44.11,29,13.257662
-41.64,21,13.548721
-38.54,28,13.998435
-39.0,31,14.424956
-36.0,32,14.894309
-41.65,21,15.177742
-40.31,30,15.597678
-44.46,25,15.947762
-38.06,24,16.305812
-44.81,25,16.674078
-41.03,25,17.02167
-39.0,29,17.468374
-41.3,59,19.249656
-42.0,21,19.56743
-35.53,66,20.511757
32.282759,46,21.137838
-38.18,23,21.471044
-44.14,28,21.880125
-38.18,26,22.245163
-36.68,26,22.606266
-36.0,33,23.047275
-38.64,25,23.388074
-44.26,16,23.628633
-38.79,27,24.007182
-38.44,25,24.349243
-44.07,16,24.573969
-35.08,34,25.061522
-38.71,34,25.534492
-44.7,23,25.857779
-44.72,20,26.201472
-40.73,33,27.328387
-46.4,26,27.913566
-41.91,26,28.258205
-35.76,35,28.750343
-41.52,37,29.258739
-37.61,33,29.706766
-43.34,24,30.048861
-35.84,34,30.537538
-39.0,35,31.034491
-40.43,33,31.508607
-42.0,20,31.781751
-41.2,19,32.0512
-44.7,18,32.298812
-42.0,28,32.736637
-38.47,38,33.384362
-41.56,24,33.784347
-35.94,29,34.213495
-44.42,25,34.588253
-36.0,34,35.959946
-46.92,32,36.473716
-38.68,30,36.933951
-41.33,25,37.577137
-32.85,33,38.070483
-36.0,41,38.67057
-41.52,34,39.176703
-38.24,25,39.572114
-39.0,24,39.939046
-35.34,29,40.346874
-39.0,43,40.958297
-44.21,24,41.297126
-39.0,31,41.711558
-41.07,23,42.037613
-44.41,32,42.576481
-40.57,29,43.085269
-38.14,36,44.344992
-35.63,28,44.728096
-32.15,42,45.905621
-41.38,23,46.295427
-39.0,31,46.73513
-42.0,39,47.295218
-41.49,24,47.636369
-39.76,76,48.71188
-43.58,26,49.063795
-35.81,31,49.497426
-35.0,32,49.929279
-40.89,18,50.203882
-44.36,22,50.503284
-46.82,25,50.88471
-38.63,34,51.379134
-36.0,28,51.754864
-35.43,31,52.841747
-38.04,31,53.268769
-36.0,44,53.951661
-39.0,28,54.336946
-38.62,26,54.713781
-41.49,21,55.02462
-43.72,22,55.351018
-40.66,24,55.678357
34.460905,27,56.070427
-40.85,28,56.459069
-34.82,29,56.846825
32.690037,39,57.402947
34.36885,35,58.373023
-35.62,25,58.774283
-35.65,27,59.211731
-41.81,23,59.537844
-39.0,44,60.167624
-40.37,31,60.6121
-42.0,20,61.581045
-39.0,30,62.001244
-38.84,26,62.365015
-40.77,27,62.767267
-44.01,27,63.512434
-41.26,31,63.943441
-44.56,28,64.314694
-35.87,37,64.822129
-41.1,25,65.156678
-35.54,33,65.599636
-35.33,30,66.012882
-43.74,31,66.436862
-38.32,31,66.869348
-44.54,20,67.143578
-36.0,45,67.901445
-33.0,29,68.371091
-41.44,29,68.764772
-41.16,29,70.493936
-36.0,27,70.884501
-38.34,24,71.209947
-41.24,32,71.675825
-44.24,29,72.087936
-41.08,18,72.314306
-41.84,26,72.829141
-41.08,24,73.175763
-41.43,32,73.655297
-38.62,27,74.025469
-43.72,23,74.344085
-32.49,35,74.81689
-41.31,25,75.172814
-38.79,22,75.923508
-41.71,27,76.306187
-45.0,16,76.521863
-39.0,28,76.933818
-33.0,37,77.460015
-41.45,23,77.790009
-38.29,24,78.758033
-41.7,22,79.069082
-44.32,21,79.348078
-38.49,26,79.700009
-34.64,36,80.191368
-38.04,36,80.765929
-34.79,34,81.273993
-38.56,24,81.59779
33.0,32,82.033827
-38.12,27,82.416968
-35.77,30,82.844453
-41.73,26,83.191512
-35.26,30,83.604971
-38.54,26,83.980926
-38.81,26,84.404722
-32.93,40,84.963778
-36.0,30,85.379037
-41.62,23,85.739282
-32.7,26,87.372121
-41.66,19,87.642143
-38.59,19,87.914404
-41.21,29,88.305552
-38.32,33,88.743943
-33.0,36,89.235811
-41.51,30,89.655489
-40.91,29,90.053567
-47.38,24,90.391064
