#{"t_start": 1785958586.2097428, "env_id": "poke-env-v0"}
r,l,t
42.935056,36,2.367185
-38.29,24,2.650322
-37.3,42,3.166946
-32.57,59,3.90082
-44.18,22,4.15842
-40.98,19,4.376777
-32.65,71,5.249545
-38.06,45,5.820957
-35.88,78,6.768934
32.604255,51,7.388732
-38.38,27,7.716143
-39.0,29,8.074388
-32.75,58,9.403124
-35.51,45,9.93627
32.251082,42,10.448172
35.025071,50,11.042504
-38.83,38,11.506958
-41.04,47,12.099676
32.077181,123,13.5476
-41.74,41,14.033077
-35.61,52,14.651884
32.682848,77,16.236912
-43.24,29,16.590026
-36.0,27,16.906802
32.316176,70,17.804554
-41.81,41,18.28427
-42.0,22,18.556023
40.665744,70,19.479962
-41.58,27,19.819702
-41.6,21,20.090292
31.718182,58,20.787826
-38.53,26,21.111136
-44.49,29,21.447491
-34.63,61,22.819624
-45.0,31,23.212607
-38.05,31,23.574721
37.201472,42,24.097286
-41.31,25,24.399943
-44.22,25,24.768959
37.742453,33,25.40481
-38.4,30,25.802521
-42.0,32,26.210621
38.429195,39,26.684337
-32.88,35,27.092292
-44.68,28,27.435266
39.364281,58,28.130135
-36.0,39,28.613488
-45.0,33,29.014621
44.256484,31,30.045084
35.015686,28,30.385756
-38.97,34,30.807653
43.748219,29,31.155835
-33.0,49,31.78304
-45.0,21,32.040774
-34.49,67,32.869702
-44.15,49,33.464506
-44.56,20,33.709353
40.161283,46,34.278937
-44.57,18,34.497383
-39.0,20,34.757801
32.919505,74,35.682971
-32.21,49,36.91929
-41.97,19,37.150059
-32.06,37,37.62605
-40.35,25,37.94016
-38.15,38,38.402837
38.617211,38,38.849246
-38.53,52,39.496543
-35.9,33,39.922421
42.17219,48,40.521181
-35.58,37,40.971563
-35.5,57,41.68517
-32.84,53,42.328805
-35.2,47,42.903684
-39.0,40,44.03926
-32.2,44,44.574784
32.149635,45,45.127221
-35.08,34,45.563273
-32.53,73,46.468929
-38.26,40,46.947856
-47.06,30,47.323107
33.744905,94,48.467134
-35.82,30,48.830325
-39.0,30,49.207069
38.151615,61,50.260564
34.736516,73,51.841145
-34.53,29,52.196397
33.0,41,52.701603
-35.13,47,53.269593
-40.57,58,53.982662
41.239583,38,54.448288
-35.4,24,54.752126
-41.38,30,55.100914
41.139905,45,55.693685
-41.3,27,56.026823
-38.37,32,56.422742
35.249221,68,57.26158
-32.58,39,58.381352
-41.92,18,58.623681
41.266423,29,58.977496
-44.09,20,59.211125
-42.0,19,59.43199
35.25641,79,60.41512
-34.46,32,60.838331
-39.0,29,61.21014
43.585341,41,61.7044
-38.19,41,62.202105
-44.38,23,62.489861
-37.91,36,62.987132
33.0,33,63.875735
-31.68,42,64.382598
38.188784,49,65.634029
-35.75,33,66.063079
-38.1,22,66.328337
-32.52,66,67.155198
-30.0,30,67.515086
-38.72,21,67.782282
35.067961,43,68.317342
-36.0,33,68.724309
-35.5,26,69.063923
-35.22,54,69.730836
-41.8,19,69.958667
-36.0,31,70.337451
35.359506,57,71.173079
-32.19,48,71.784989
-41.56,29,72.786982
37.752727,30,73.162923
-32.74,47,73.747303
-38.91,39,74.236547
-34.92,40,74.720979
-38.09,26,75.06666
-41.85,27,75.405379
35.375,43,76.229105
32.140306,45,76.788842
-41.19,25,77.160035
36.723868,38,77.644611
32.006098,41,78.188808
-35.82,26,78.533786
36.0,37,79.015568
-35.59,35,79.456733
-35.09,33,80.517283
40.381913,51,81.210078
32.137931,40,81.770891
-39.0,22,82.068344
38.084112,44,82.684811
-35.63,31,83.084282
-41.4,48,83.697909
-33.0,54,84.39425
33.0,37,84.866796
-36.0,26,85.182374
35.024444,57,85.902266
-35.36,24,86.190506
-38.28,27,86.541102
44.565435,26,87.491239
-41.12,22,87.77073
-35.72,80,88.769219
32.018576,44,89.330865
-32.67,43,89.881377
-41.14,28,90.224905
38.357428,52,90.858055
-32.22,32,91.248794
-33.0,36,91.686291
33.0,70,92.555929
34.860607,36,93.009529
-35.89,38,93.488165
32.319838,50,94.765342
-36.0,51,95.405047
-38.85,31,95.799233
40.293724,34,96.253028
-32.9,33,96.676569
-41.61,17,96.892364
43.787078,39,97.403885
-35.05,36,97.865964
-38.23,45,98.405728
44.038771,25,98.736336
-42.0,60,99.4862
32.065455,31,99.85787
-31.52,53,100.50114
-38.47,29,101.177531
-41.6,22,102.106515
43.670567,35,102.563211
35.201646,42,103.112481
-38.21,28,103.465544
-35.68,37,103.913727
-38.65,33,104.341301
-41.9,25,104.660871
40.629379,37,105.136863
37.498078,45,105.68685
-38.65,35,106.120641
42.888984,41,106.638303
35.365325,34,107.089253
-40.42,26,107.428642
40.500524,68,108.269306
-36.0,25,109.223342
-38.8,58,109.946494
41.398068,35,110.397854
-30.0,27,110.747257
-38.77,26,111.074898
46.25274,22,111.35757
-35.41,33,111.762792
-38.08,24,112.065119
32.957854,31,112.451146
-38.42,49,113.050779
-36.0,31,113.44822
-32.32,42,113.963735
41.341463,29,114.323265
-35.74,43,114.850485
37.785628,45,116.069392
-31.93,61,116.843868
32.5,65,117.638417
41.392593,34,118.072392
-41.66,33,118.467412
-33.0,28,118.815745
45.861033,27,119.157399
35.708887,27,119.486815
-35.05,29,119.844063
39.103408,41,120.352995
-33.0,33,120.78022
-44.63,22,121.060639
35.009158,99,122.304907
35.492424,33,123.373611
-39.0,26,123.673219
41.598592,33,124.09691
33.0,30,124.479015
-41.56,23,124.754233
-34.62,30,125.133913
34.654514,85,126.483492
-39.0,25,126.799638
43.88346,48,127.392001
-32.89,38,127.881949
-38.15,31,128.266946
40.990755,51,128.914016
38.619628,39,129.43349
32.588028,34,130.562271
40.289819,46,131.129872
-38.25,30,131.587837
-35.9,28,131.954411
38.752727,44,132.5142
-38.51,43,133.06525
-38.7,24,133.366629
38.216535,29,133.731477
-35.92,29,134.102118
-44.03,24,134.427227
43.801092,35,134.87692
-41.57,26,135.201261
-38.2,30,135.589651
41.134328,39,136.063993
-35.42,25,136.367537
-35.85,30,136.73139
38.35,34,137.794559
35.633117,28,138.15375
-38.16,24,138.445166
-32.13,42,138.968446
-35.62,55,139.67086
-42.0,40,140.199334
35.440767,52,140.854589
-32.72,38,141.35651
-41.72,22,141.647112
44.13022,28,141.998174
32.338235,34,142.424971
-35.5,25,142.737886
47.628839,34,143.165265
-38.04,29,143.530418
-39.0,28,143.907856
46.927787,32,144.976453
-39.0,27,145.340587
-38.24,25,145.650142
34.422662,50,146.256774
32.711027,33,146.667801
-38.86,29,147.031295
37.95972,28,147.376331
41.51711,22,147.641438
-38.51,32,148.045095
35.138776,55,148.729494
32.056863,36,149.183825
-38.4,19,149.415231
40.12808,35,149.846946
35.009839,49,150.611399
-41.26,24,151.052992
39.114864,47,152.297432
-35.3,25,152.619104
-42.98,24,152.915589
38.887554,85,153.997493
-47.31,14,154.177158
-34.62,34,154.610475
41.369797,32,155.024566
34.893317,40,155.533922
-32.68,44,156.082532
42.994048,21,156.353954
-37.68,81,157.351638
-32.36,32,157.763064
35.083184,68,158.597234
32.642361,37,159.705774
-32.68,27,160.044146
-32.68,74,160.966059
35.4,37,161.418337
-37.06,35,161.876147
46.160382,31,162.26271
32.159259,32,162.662805
-35.55,25,162.992145
41.458333,29,163.345494
-36.0,32,163.766158
-43.0,24,164.053669
43.537023,49,164.676524
-35.16,35,165.121376
-38.02,24,165.419344
45.100921,24,165.715972
-35.06,29,166.721822
-38.59,25,167.042135
-33.0,55,167.705072
-32.23,46,168.249851
-38.24,26,168.587441
41.806672,46,169.154169
-38.65,32,169.574698
-35.53,34,169.993189
38.104854,52,170.661599
-38.46,37,171.133873
-38.09,24,171.422438
35.162896,44,171.97074
37.486984,27,172.327404
-35.35,30,172.706698
-35.23,41,173.845592
-36.0,42,174.357909
-43.5,21,174.62765
40.320658,36,175.109279
-34.12,119,176.905699
-38.23,23,177.174993
40.668121,38,177.659811
-41.07,27,178.007672
-40.25,29,178.363221
38.069767,42,178.899709
-38.14,29,179.269777
-41.91,22,179.549112
37.762435,49,180.169183
-32.9,31,181.206855
-39.65,22,181.508334
38.696111,87,182.592398
-38.03,32,182.997523
34.998099,36,183.464089
-41.05,27,183.7856
34.722595,28,184.136414
-35.68,21,184.394743
38.62931,27,184.750603
-38.06,28,185.105556
-38.89,27,185.428963
37.988386,41,185.948079
32.103659,46,186.555099
-34.62,26,186.86757
37.601513,30,187.241533
35.723577,28,188.26984
-32.91,30,188.631032
43.869209,32,189.042247
-33.0,39,189.532921
-42.0,30,189.907237
44.129792,23,190.193634
-32.14,53,190.854759
-38.83,24,191.167547
38.292857,34,191.576681
-32.3,50,192.219599
-32.4,26,192.549451
43.149216,43,193.084055
37.373527,32,193.479312
-35.91,24,193.784054
38.223529,30,194.157459
-39.0,25,195.098051
-38.02,22,195.370863
40.220546,34,195.786062
-32.76,45,196.330021
-32.79,29,196.682059
37.388801,47,197.289123
38.423711,31,197.679261
35.027237,27,198.010941
43.39056,53,198.663438
35.051383,25,198.994738
32.217984,36,199.526848
37.829257,52,200.38586
-32.43,49,201.00364
-40.41,24,201.303864
33.0,39,202.469812
-35.64,50,203.096852
-32.51,38,203.557401
41.836538,31,203.937587
32.269373,28,204.309742
-32.62,36,204.768353
38.706061,61,205.511986
37.581395,32,205.897472
-40.44,31,206.279522
40.566379,45,206.862853
40.762951,24,207.159577
-41.46,24,207.456845
-41.18,40,207.952271
43.879142,52,208.592088
-44.64,19,209.505651
41.621399,26,209.836213
32.567485,38,210.30054
-35.76,31,210.692522
37.273238,56,211.403669
42.587121,27,211.753661
-41.19,29,212.142532
44.676485,36,212.6164
-38.09,30,212.980946
-41.37,28,213.33408
38.685393,42,213.855026
35.359073,32,214.250798
-35.91,31,214.643907
38.522189,45,215.226946
32.211679,46,215.803542
33.0,32,216.86627
37.874048,33,217.270876
-39.0,25,217.578803
-44.08,26,217.918411
45.34528,40,218.424511
-35.14,49,219.055697
-38.98,29,219.42047
35.071459,38,219.890602
35.101351,30,220.261226
-39.0,28,220.629195
38.918216,39,221.099918
36.0,59,221.841646
-35.5,31,222.249034
42.843472,42,222.777996
34.76665,44,223.961929
-33.0,27,224.458353
41.937931,49,225.224968
32.411079,35,225.660398
-41.1,22,225.920959
44.647942,29,226.289196
-35.66,31,226.681033
-41.01,24,226.95823
38.579545,37,227.440866
-32.8,33,227.860007
-38.13,17,228.057331
33.0,110,229.438048
-33.0,46,230.021752
-35.71,22,230.314161
41.488971,33,231.359305
-41.16,22,231.6408
32.124514,40,232.157131
35.045418,54,232.856368
35.747126,33,233.271118
-32.67,32,233.653082
41.089124,37,234.132115
37.952166,43,234.683083
-37.92,29,235.051326
35.513185,72,235.936074
-32.58,30,236.309385
-38.66,33,236.722367
38.785714,40,237.232179
-38.52,56,238.594939
32.81203,30,238.969335
45.981803,31,239.350675
-41.07,22,239.630869
-32.69,40,240.141415
35.456897,48,240.733995
-32.43,36,241.206386
32.493506,30,241.554182
40.053985,41,242.074038
-41.34,37,242.562182
-35.27,27,242.919539
40.045262,29,243.2775
-35.02,29,243.646817
32.375451,33,244.079205
37.627799,57,245.435887
32.291096,43,245.97898
-38.76,22,246.260105
46.644833,23,246.536379
-30.0,62,247.30985
-32.91,32,247.724366
43.123601,23,248.022904
-32.28,24,248.323652
-37.7,44,249.149443
38.582304,33,249.559229
41.941379,31,249.956435
-33.0,30,250.330698
41.633009,28,250.668616
32.166667,30,251.053422
-38.21,23,251.348058
33.0,44,251.871016
-33.0,30,252.875447
-38.71,25,253.212498
41.590625,22,253.494879
-38.91,31,253.880914
-39.0,32,254.278692
38.578947,34,254.703827
38.24,38,255.175932
-38.91,22,255.439843
37.215136,35,255.876795
32.316354,46,256.440624
31.84965,43,256.975872
42.542768,58,257.722062
32.73494,28,258.087657
-36.0,51,258.746586
42.0,27,259.710608
33.0,38,260.202485
-38.21,29,260.579825
44.006623,33,260.982172
-35.95,30,261.370189
-32.11,28,261.718466
42.321286,49,262.326845
34.641506,33,262.75199
-35.79,28,263.106205
44.515267,26,263.439457
-39.0,30,263.81545
-35.15,40,264.324089
42.386376,42,264.855708
-41.5,28,265.206444
-35.82,30,265.595226
43.561206,59,267.053871
34.749142,42,267.578114
-35.55,27,267.907133
40.799725,33,268.338988
-32.91,32,268.738191
32.39819,34,269.146567
41.146662,29,269.527752
-35.16,45,270.094495
40.389948,33,270.511118
41.038298,27,270.836432
33.0,49,271.467193
-35.77,27,271.802268
35.601852,54,272.597463
35.135043,36,273.186736
-35.55,29,273.555737
42.0,35,274.614706
32.519231,43,275.159858
-35.67,28,275.505378
41.46831,38,275.965655
-32.66,34,276.379417
-42.0,29,276.71596
38.383721,41,277.240746
-32.25,29,277.599494
-39.0,20,277.853852
38.344925,44,278.404121
32.576687,33,278.82397
-35.82,24,279.148959
40.568662,49,279.758009
37.358259,34,280.208392
-41.01,19,280.425508
38.064929,40,281.59802
-35.04,26,281.927956
-32.46,36,282.384901
46.692026,46,282.972094
34.951282,36,283.451786
-32.27,45,284.014399
40.71703,51,284.635657
35.128205,23,284.926295
-36.0,29,285.294021
47.441874,31,285.674245
38.195946,35,286.102062
35.249147,39,286.60555
