#{"t_start": 1785959369.218704, "env_id": "poke-env-v0"}
r,l,t
34.729164,59,2.687477
-37.53,45,3.222052
-32.91,47,3.768705
34.729365,54,4.374551
33.0,73,5.222741
-31.57,50,5.779153
-32.17,106,6.985453
32.66581,58,7.818015
-32.52,49,9.144658
32.816667,85,10.144134
40.239562,86,11.16448
32.90493,85,12.195153
35.749925,64,12.914452
-32.72,53,13.531356
-32.44,114,15.613667
-30.0,66,16.377292
39.936787,37,16.841826
-32.88,54,17.485403
34.721235,57,18.151171
33.893543,54,18.786982
35.014646,61,19.496764
-32.23,61,20.204799
35.092459,112,21.532936
35.332802,51,22.763998
36.740973,70,23.597406
-32.52,52,24.241833
32.821306,60,24.960169
35.007117,86,25.970613
-40.33,86,27.316482
-32.69,47,27.854888
32.608871,73,29.429731
31.718121,76,30.33114
-32.22,87,31.348899
-30.0,45,31.895709
37.507595,36,32.324668
31.609434,81,33.272328
32.375,44,33.805989
37.274944,40,34.287859
40.63784,50,35.150964
34.48263,43,35.65259
-32.01,62,36.995876
36.0,54,37.655192
-32.62,61,38.396454
34.70123,50,38.986152
-33.0,63,39.741194
32.804255,68,40.589398
32.188612,35,40.98312
44.919944,32,41.381303
34.416606,40,41.869509
35.056507,40,42.343686
38.439103,44,43.537817
32.820423,59,44.261719
38.165468,41,44.755461
35.297778,36,45.199359
34.399382,62,45.935463
32.069579,49,46.513585
34.923655,33,46.935376
-32.82,70,47.7731
-32.57,50,48.345615
38.10596,36,48.803094
39.0,33,49.216893
35.907749,54,50.512634
39.0,29,50.864224
-33.56,71,51.723375
35.519531,46,52.284178
37.74979,61,53.015937
41.125872,48,53.616691
36.65232,43,54.148506
46.572946,29,54.504204
34.298745,45,55.044152
34.803853,33,55.454816
36.585962,71,56.944761
-32.97,63,57.700436
40.512772,44,58.23304
-35.21,53,58.864271
37.010237,42,59.36622
36.977819,71,60.516862
42.0,28,60.858948
33.179231,39,61.327805
38.397387,45,61.901989
-32.1,47,62.471642
43.838274,40,62.964854
-34.46,46,64.162721
36.624184,37,64.641586
41.881295,35,65.074553
41.920962,48,65.645889
41.213725,49,66.241303
40.632061,52,66.882235
35.843373,36,67.32061
38.830389,38,67.781956
37.705882,54,68.443094
40.715039,40,69.06459
-32.07,51,69.707189
-32.21,49,70.296527
46.248108,46,71.481107
40.474936,49,72.062534
37.906911,41,72.590043
-32.29,50,73.212869
40.849333,40,73.716304
40.798404,40,74.219759
41.902439,33,74.638473
32.5625,53,75.267184
43.296962,58,76.007983
38.444882,32,76.386679
40.969516,30,76.754487
38.550945,50,78.035133
43.801232,28,78.416513
47.184906,21,78.668428
35.975945,32,79.085138
44.034825,36,79.500745
32.430508,48,80.087321
-32.09,58,80.807387
32.666667,74,81.688727
40.588241,30,82.050099
38.519568,29,82.388598
-32.46,78,83.339999
-33.0,61,84.081467
38.666667,56,85.697062
41.616197,40,86.187551
40.467911,62,86.948878
41.058261,46,87.523537
34.975485,47,88.089749
44.229965,35,88.523809
47.353462,38,89.001232
34.688653,52,89.658091
32.587248,32,90.048593
37.042,47,90.609033
37.436339,41,91.10974
38.20442,44,92.274994
39.0,40,92.789426
32.080986,51,93.41832
38.261454,41,93.928653
38.265403,27,94.253589
-32.27,46,94.795815
46.554235,43,95.352758
37.338503,43,95.866902
42.022182,54,96.555005
38.141975,48,97.153666
41.437262,48,97.746817
40.928666,38,98.205881
45.112101,27,99.175299
41.098859,34,99.619138
35.372727,52,100.238863
41.028232,29,100.599302
39.278273,37,101.046813
44.186403,33,101.457835
40.731364,24,101.76137
38.70566,26,102.074777
41.833333,46,102.652005
41.52549,19,102.877841
32.638889,89,103.97443
40.527027,52,104.615453
41.099025,61,105.370726
40.233253,37,106.464275
36.0,33,106.868155
41.510563,28,107.206563
38.678209,32,107.616979
41.416089,42,108.141618
45.0,21,108.398504
44.79845,33,108.796904
35.82963,38,109.261449
41.56758,34,109.918185
39.477946,41,110.494059
43.386507,27,110.834692
37.968261,68,111.679165
44.421881,26,112.017524
38.054363,45,112.575109
38.206897,40,113.722472
40.866546,29,114.07248
39.818882,61,114.902012
35.119835,39,115.397004
38.61587,34,115.831194
-32.54,31,116.228685
40.899638,30,116.579615
43.696047,22,116.861356
41.121951,24,117.159629
40.722802,32,117.55247
35.195205,50,118.175035
43.758541,35,118.616304
41.965251,44,119.175746
41.251656,32,119.56768
47.105769,21,120.470353
35.439481,33,120.857214
42.0,22,121.151571
32.543379,37,121.60389
40.826231,46,122.155943
38.088561,31,122.55473
47.228137,38,123.020464
35.401515,30,123.388467
41.327586,25,123.703331
41.535256,36,124.141179
-32.42,60,124.888834
35.903915,42,125.399753
35.089431,47,126.015801
44.252918,20,126.269711
43.83547,40,126.767103
41.975228,29,127.787421
37.503321,50,128.421357
-34.21,46,128.988571
40.575958,40,129.504385
38.304207,44,130.0511
43.888323,21,130.3134
37.84589,33,130.71491
38.957547,40,131.202659
35.140792,41,131.707445
40.580128,44,132.239846
41.68429,42,132.781175
46.213827,28,133.133722
41.017986,22,133.421626
34.594427,68,135.195572
41.173729,39,135.692933
39.208154,72,136.555847
40.17811,44,137.097268
44.686567,36,137.56463
35.167702,40,138.064418
40.576908,39,138.58041
40.865844,53,139.223705
35.292554,56,139.920845
47.240964,17,140.137252
36.0,35,140.552267
33.0,42,141.062088
