#{"t_start": 1785942847.7288575, "env_id": "poke-env-v0"}
r,l,t
-47.39,22,2.317602
-38.91,48,2.978354
-35.81,22,3.284575
-38.73,42,3.847746
-35.9,41,4.394191
-44.45,25,4.727876
-47.66,24,5.051753
-43.1,21,5.349086
-43.74,29,5.733224
-47.56,18,5.974334
-41.94,19,6.233604
-40.65,35,6.704183
-38.68,37,7.225409
-44.56,24,7.563543
-40.98,32,8.015609
-38.87,21,8.290604
-43.94,42,8.868172
-38.82,34,9.988665
-45.0,21,10.28922
-35.4,29,10.681942
-47.11,21,10.948082
-47.69,29,11.330454
-41.16,28,11.728939
-39.0,29,12.111276
-40.61,34,12.590085
-47.12,13,12.78563
-44.78,48,13.490798
-45.0,31,13.915944
-35.2,31,14.327802
-44.03,23,14.65639
-38.3,31,15.083891
-38.55,36,15.555962
-36.0,26,15.924678
-43.93,35,16.394969
-43.72,22,16.714774
-44.64,16,17.667132
-35.71,35,18.433751
-41.83,37,19.190369
-40.36,23,19.531474
-47.53,15,19.772069
-41.8,24,20.156844
-44.84,32,20.627746
-38.87,20,20.932714
-43.2,24,21.266553
-39.0,32,21.72366
-44.69,24,22.083501
-41.49,23,22.475374
-38.63,39,23.051296
-37.88,43,23.708004
-39.0,37,24.279009
-44.09,19,24.563376
-46.7,15,24.828778
-36.0,30,25.292736
-38.66,29,26.449774
-36.0,23,26.804845
-39.0,31,27.343786
-43.69,19,27.639371
-32.34,33,28.183992
-44.2,34,28.802448
-41.47,28,29.253028
-43.4,30,29.779074
-40.73,58,30.851917
-44.72,34,31.371538
-38.82,50,32.125468
-41.63,33,32.893093
-41.13,26,34.204008
-38.66,27,35.000197
-44.4,30,35.59827
-44.1,19,35.959065
-41.09,22,36.40981
-41.73,29,40.746
-41.35,37,41.503543
-38.86,34,42.08459
-37.72,22,42.480397
-41.96,30,43.02822
-41.91,33,43.570202
-34.9,47,44.273749
-38.3,27,44.730153
-40.51,73,46.063011
-44.64,24,46.640721
-44.55,26,47.114427
-41.74,25,47.623157
-38.19,35,48.250854
-41.13,29,48.728673
-41.44,26,49.201921
-35.39,32,50.728182
-41.44,34,51.247849
-41.54,22,51.566427
-41.61,32,52.054451
-35.02,31,52.553427
-43.45,25,53.209146
-37.53,49,53.933668
-44.05,28,54.343552
-32.96,34,54.921563
-42.45,25,55.270477
-35.08,37,55.873359
-37.61,43,56.535763
-43.83,28,56.952424
-38.73,35,57.488965
-39.0,25,57.899361
-44.11,16,58.177649
-39.0,35,59.315745
-35.54,42,60.718461
-39.0,28,61.155291
-41.98,45,61.859408
-36.0,46,62.582678
-39.0,31,63.052753
-43.55,17,63.320309
-44.03,24,63.669702
-42.0,35,64.273695
-38.07,26,64.701218
-44.12,28,65.142971
-40.87,22,65.458467
-44.8,32,66.103132
-44.27,27,66.522336
-38.6,20,66.865464
-32.33,32,67.370434
-42.47,34,67.910643
-40.56,36,69.302034
-37.89,32,69.845939
-44.67,25,70.283124
-41.47,28,70.716724
-42.0,24,71.099919
-45.0,29,71.576528
-42.0,37,72.096105
-38.44,25,72.446231
-41.69,26,72.80534
-38.35,27,73.179817
-40.91,27,73.574203
-44.63,23,73.906779
-44.5,23,74.219011
-41.12,26,74.581506
-41.56,28,74.946145
-32.67,50,75.619622
-41.71,42,76.21206
-41.43,29,76.621591
-46.91,35,77.853183
-32.76,35,78.365523
-44.53,21,78.658878
-38.06,40,79.187151
-39.0,30,79.865031
-38.46,30,80.278372
-38.9,44,80.879581
31.925287,48,81.545324
-41.81,38,82.078706
-43.54,24,82.428199
-44.5,36,82.895215
-38.34,23,83.216461
-44.71,18,83.472643
-41.09,36,83.980892
-41.88,28,84.368306
-35.78,29,84.946519
-44.47,16,86.238918
-38.41,30,86.703774
-35.15,35,87.290326
-39.0,27,87.699023
-41.27,35,88.19285
-39.0,36,88.670303
-44.54,24,88.996757
-41.86,21,89.303598
-41.4,25,89.673156
-41.34,25,90.049365
-44.29,25,90.393644
-41.27,32,90.83023
-43.75,25,91.163903
-36.0,33,91.626274
-38.77,35,92.337377
-36.0,23,92.667892
-39.97,31,93.082423
-41.12,16,93.289927
-41.28,30,94.524527
-32.48,33,95.034771
-43.73,23,95.370643
-42.0,25,95.727733
-42.0,30,96.160881
