#{"t_start": 1785956952.4117568, "env_id": "poke-env-v0"}
r,l,t
-30.0,20,2.334962
-30.0,39,2.829462
-30.0,30,3.220236
-30.0,45,3.754524
-30.0,29,4.125984
-30.0,28,4.479978
-30.0,28,4.821425
-30.0,26,5.156069
-30.0,78,6.100894
-30.0,115,7.84902
-30.0,40,8.35671
-30.0,32,8.760707
-30.0,19,9.60393
-30.0,29,9.958493
-30.0,26,10.286767
-30.0,28,10.62441
-30.0,46,11.174798
-30.0,20,11.4291
-30.0,24,11.739871
-30.0,27,12.101887
-30.0,38,12.579889
-30.0,25,12.891307
-30.0,29,13.264858
-30.0,23,13.535508
-30.0,38,14.034086
-30.0,36,14.473699
-30.0,19,14.703001
-30.0,24,15.009258
-30.0,29,15.36521
-30.0,26,15.755589
-30.0,29,16.761689
-30.0,19,17.010173
-30.0,30,17.399745
-30.0,25,17.725232
-30.0,22,17.99087
-30.0,31,18.384531
-30.0,26,18.73038
-30.0,25,19.038081
-30.0,18,19.268538
-30.0,27,19.598317
-30.0,19,20.142253
30.0,34,20.569007
-30.0,28,20.954993
-30.0,24,21.269669
-30.0,21,21.530509
-30.0,26,21.82478
-30.0,40,22.343554
-30.0,28,22.693993
-30.0,40,23.191872
-30.0,24,24.126661
-30.0,52,24.770087
-30.0,41,25.484062
-30.0,43,26.031599
-30.0,22,26.293344
-30.0,26,26.638958
-30.0,39,27.118796
-30.0,32,27.539858
-30.0,20,27.787163
-30.0,39,28.26869
-30.0,38,28.733733
-30.0,28,29.07453
-30.0,24,29.420562
-30.0,35,29.844726
-30.0,26,30.198046
-30.0,33,31.233268
-30.0,27,31.574209
-30.0,28,31.923453
-30.0,19,32.173092
-30.0,22,32.428396
-30.0,30,32.80483
-30.0,28,33.141845
-30.0,25,33.469045
-30.0,44,34.351156
-30.0,28,34.703436
-30.0,39,35.21011
-30.0,23,35.5018
-30.0,33,35.900599
-30.0,32,36.298145
-30.0,23,36.608968
-30.0,29,36.967244
-30.0,27,37.307701
-30.0,35,37.75752
-30.0,30,38.767159
-30.0,26,39.090649
-30.0,40,39.585765
-30.0,23,39.881775
-30.0,25,40.198083
-30.0,15,40.377641
-30.0,38,40.866314
-30.0,34,41.276344
-30.0,33,41.684222
-30.0,34,42.111521
-30.0,35,42.555205
-30.0,28,42.902569
-30.0,23,43.176589
-30.0,25,43.508946
-30.0,24,43.806135
-30.0,37,44.286844
-30.0,35,44.712605
-30.0,27,45.694375
-30.0,23,45.989185
-30.0,44,46.518299
-30.0,25,46.844507
-30.0,30,47.229568
-30.0,33,47.64564
-30.0,34,48.061597
-30.0,31,48.456262
-30.0,25,48.782393
-30.0,20,49.027553
-30.0,31,49.396
-30.0,49,50.016099
-30.0,38,50.47497
-30.0,26,50.797909
-30.0,17,51.02945
-30.0,30,51.409773
-30.0,24,51.722852
-30.0,104,53.678203
-30.0,22,53.925693
-30.0,24,54.227795
-30.0,19,54.467967
-30.0,42,54.9883
-30.0,42,55.515755
-30.0,44,56.075436
-30.0,28,56.418391
-30.0,33,56.83895
-30.0,26,57.175536
-30.0,34,57.615697
-30.0,37,58.089136
-30.0,24,58.384429
-30.0,41,58.907493
-30.0,64,60.608383
-30.0,28,60.969661
-30.0,39,61.45296
-30.0,17,61.661226
-30.0,24,61.951566
-30.0,35,62.417585
-30.0,28,62.759843
-30.0,31,63.150506
-30.0,37,63.60492
-30.0,35,64.051142
-30.0,72,64.962496
-30.0,28,65.314692
-30.0,38,65.772566
-30.0,22,66.074269
-30.0,39,67.207064
-30.0,36,67.671512
-30.0,28,68.024548
-30.0,19,68.253303
-30.0,33,68.687522
-30.0,30,69.055518
-30.0,29,69.42038
-30.0,25,69.743702
-30.0,25,70.038618
