#{"t_start": 1785956952.4628723, "env_id": "poke-env-v0"}
r,l,t
-30.0,22,2.313281
-30.0,17,2.541137
-30.0,24,2.831813
-30.0,24,3.141469
-30.0,34,3.550821
-30.0,32,3.948399
-30.0,33,4.371285
-30.0,27,4.692205
-30.0,31,5.085506
-30.0,26,5.395713
-30.0,32,5.779239
-30.0,30,6.152318
-30.0,22,6.436653
-30.0,73,7.645104
-30.0,32,8.051727
-30.0,26,8.401268
-30.0,32,9.392986
-30.0,20,9.654907
-30.0,28,10.001119
-30.0,31,10.380591
-30.0,21,10.625828
-30.0,42,11.145683
-30.0,25,11.462272
30.0,40,11.954491
-30.0,19,12.22676
-30.0,34,12.657467
-30.0,32,13.056523
-30.0,36,13.506584
-30.0,31,13.891553
-30.0,34,14.33248
-30.0,16,14.527455
-30.0,28,14.870801
-30.0,27,15.202562
-30.0,20,15.454892
-30.0,43,16.693741
-30.0,26,17.04933
-30.0,27,17.397289
-30.0,30,17.78224
-30.0,23,18.055743
-30.0,30,18.43663
-30.0,35,18.889431
-30.0,20,19.136387
-30.0,24,19.439196
-30.0,21,19.993313
-30.0,39,20.488317
-30.0,27,20.818096
-30.0,21,21.137273
-30.0,27,21.477337
-30.0,32,21.852556
-30.0,22,22.130151
-30.0,41,22.663313
-30.0,23,22.925864
-30.0,28,23.92076
-30.0,22,24.198392
-30.0,28,24.538645
-30.0,25,24.853034
-30.0,33,25.486982
30.0,39,25.958373
-30.0,78,26.944789
-30.0,27,27.287173
-30.0,33,27.705221
-30.0,31,28.09648
-30.0,22,28.377083
-30.0,26,28.68054
-30.0,32,29.132513
-30.0,27,29.456067
-30.0,32,29.851268
-30.0,28,30.219247
-30.0,42,31.376342
-30.0,20,31.624893
-30.0,25,31.938751
-30.0,30,32.304034
-30.0,31,32.681849
-30.0,33,33.091857
-30.0,28,33.461152
-30.0,28,34.069132
-30.0,31,34.531247
-30.0,24,34.820271
-30.0,20,35.080004
-30.0,22,35.375858
-30.0,22,35.640065
-30.0,40,36.134674
-30.0,22,36.437312
-30.0,30,36.817376
-30.0,34,37.225763
-30.0,28,37.588369
-30.0,28,38.567397
-30.0,26,38.904472
-30.0,56,39.613036
-30.0,24,39.907435
-30.0,35,40.349669
-30.0,27,40.688041
-30.0,18,40.924436
-30.0,27,41.254465
-30.0,34,41.662656
-30.0,28,42.009825
-30.0,24,42.314819
-30.0,40,42.811571
-30.0,28,43.161046
-30.0,22,43.435767
-30.0,23,43.729813
-30.0,27,44.077636
-30.0,17,44.30263
-30.0,30,44.668967
-30.0,24,44.975535
-30.0,53,46.275247
-30.0,17,46.471686
-30.0,18,46.695538
-30.0,30,47.083568
-30.0,31,47.469016
-30.0,30,47.849936
-30.0,36,48.31544
-30.0,20,48.576731
-30.0,22,48.840214
-30.0,30,49.208488
-30.0,28,49.545869
-30.0,23,49.830912
-30.0,21,50.10829
-30.0,25,50.395397
-30.0,23,50.674346
-30.0,23,50.996946
-30.0,43,51.533685
-30.0,28,51.91967
-30.0,19,52.775315
-30.0,24,53.069548
-30.0,23,53.36492
-30.0,19,53.609187
-30.0,25,53.90541
-30.0,30,54.288801
-30.0,23,54.568337
-30.0,31,54.957511
-30.0,37,55.413062
-30.0,25,55.742622
-30.0,25,56.056965
-30.0,29,56.419031
-30.0,19,56.646353
-30.0,34,57.080884
-30.0,50,57.733119
-30.0,24,58.036968
-30.0,26,58.362777
-30.0,22,58.633862
-30.0,47,60.105774
-30.0,22,60.416656
-30.0,34,60.837638
