#{"t_start": 1785936511.9792063, "env_id": "poke-env-v0"}
r,l,t
-47.4,25,2.193495
-43.86,22,2.396615
-46.27,33,2.687664
-47.4,21,2.918207
-42.0,23,3.171129
-41.21,35,3.549482
-43.95,27,4.248082
-44.32,26,4.50586
-41.12,27,4.760048
-45.0,31,5.143007
-36.0,38,5.586418
-44.4,26,5.888639
-38.21,26,6.192238
-42.0,27,6.529335
-43.61,25,6.825643
-36.0,33,7.233746
-36.0,37,7.653044
-41.17,27,8.052007
-38.5,36,8.502182
-38.91,31,9.244431
-42.0,40,9.700895
-44.06,23,10.053962
-39.0,23,10.38485
-42.0,27,10.716495
-46.21,34,11.0924
-35.38,28,11.428676
-35.82,31,11.808488
-41.18,27,12.131993
-38.23,30,12.488405
-36.0,29,12.843188
-39.0,24,13.132098
-41.91,23,13.441519
-42.0,21,13.673039
-41.5,23,13.982788
-42.0,42,14.506497
-38.07,29,14.852734
-38.91,25,15.143501
-41.3,29,15.552737
-44.47,25,15.868795
-47.07,35,16.303405
-44.24,22,16.591239
-41.95,47,17.287802
-45.0,21,17.561034
-41.32,21,17.814028
32.774436,51,18.494702
-39.0,30,18.863043
-40.16,41,19.362284
-35.33,27,19.675039
-40.54,24,19.986129
-41.69,37,20.472607
-41.5,31,20.866035
-44.06,25,21.256566
-41.91,27,21.597603
-41.74,33,22.020101
-46.0,16,22.214232
-41.34,24,22.500391
-47.89,18,22.705767
-43.51,31,23.041417
-44.04,21,23.292905
-43.92,26,23.615622
-41.5,32,24.029739
-31.66,43,24.535757
-47.82,21,24.798412
-38.82,34,25.185465
-41.75,30,25.562036
-44.47,16,25.733754
-41.99,32,26.124213
-36.0,38,26.632579
-42.64,35,27.091059
-41.74,18,27.31048
-47.46,33,27.695374
-38.82,29,28.104934
-35.56,28,28.481054
-39.0,28,28.862456
-41.16,33,29.255619
-37.59,20,29.472691
-41.23,20,29.721663
-47.16,35,30.207626
-44.12,21,30.497412
-34.52,81,31.82602
-38.91,33,32.244486
-44.45,26,32.572515
-38.52,111,33.902087
-41.91,27,34.235371
-42.0,30,34.627943
-37.95,36,35.101109
-38.48,33,35.511006
-44.02,22,35.795131
-41.7,24,36.101404
-43.92,24,37.09428
-41.91,22,37.366948
-41.88,29,37.735592
-44.04,29,38.092473
-38.91,27,38.411917
-41.3,21,38.64403
-41.46,28,38.973939
-38.57,28,39.301602
-42.0,31,39.663161
-41.5,97,40.814953
-40.29,27,41.103334
-38.48,30,41.572592
-43.86,22,41.966899
-35.91,27,42.321245
-41.61,17,42.597672
-38.92,25,42.896791
-41.13,32,44.108407
-44.47,33,44.507052
-42.0,31,44.872844
-43.28,21,45.121653
-40.75,28,45.525149
-41.07,33,46.054504
-38.88,31,46.570231
-41.58,28,46.995577
-39.0,26,47.421448
-47.44,17,47.71892
