#{"t_start": 1785936511.5138278, "env_id": "poke-env-v0"}
r,l,t
-44.21,24,2.643722
-44.6,27,2.899639
-38.94,45,3.321779
-43.99,23,3.570441
-44.75,18,3.798116
-38.4,31,4.555843
-42.0,39,4.898964
-38.37,55,5.509196
-38.61,24,5.799818
-41.45,36,6.224381
-45.0,19,6.432415
-40.95,27,6.787085
-40.74,23,7.045592
-40.53,27,7.366549
-45.0,25,7.663862
-35.17,32,8.027361
-44.71,30,8.468878
-35.72,29,8.842389
-41.46,27,9.174613
-38.23,42,9.997519
-46.81,20,10.27026
-38.9,37,10.812996
-39.0,26,11.143277
-38.38,39,11.588678
-41.03,18,11.803834
-41.79,23,12.092111
-47.2,16,12.278519
-41.13,25,12.56298
-47.02,16,12.760969
-38.82,30,13.133321
-41.24,22,13.387362
-44.95,75,14.328
-41.47,25,14.635208
-42.0,27,14.994993
-38.98,25,15.269719
-44.09,29,15.632423
-45.0,24,15.950064
-44.54,31,16.370095
-41.84,18,16.588248
-41.45,31,16.968073
-45.0,82,18.139125
-40.58,25,18.432423
-41.74,27,18.783291
-45.0,27,19.142765
-44.5,23,19.432307
-44.01,34,19.848847
-43.54,27,20.166238
-36.0,32,20.591897
-48.0,21,20.822507
-38.74,28,21.190984
-44.01,33,21.683754
-35.23,39,22.206894
-43.49,22,22.45993
-39.0,33,22.871894
-41.36,28,23.208477
-37.41,33,23.560409
-42.0,20,23.802954
-41.33,28,24.149521
-45.0,31,24.55094
-41.52,44,25.068717
-39.0,36,25.500312
-44.51,16,25.700485
32.069444,44,26.198279
-41.21,26,26.49909
-43.61,23,26.831921
-32.15,31,27.244807
-44.5,27,27.591165
-44.44,28,27.909895
-35.5,35,28.318794
-36.0,48,29.030453
-45.0,28,29.399015
-41.42,35,29.796488
-38.91,33,30.185297
-38.83,23,30.463841
-37.82,28,30.889062
-44.49,23,31.409336
-40.47,29,31.798001
-38.33,28,32.201086
-35.28,30,32.588768
-41.39,25,32.906596
-38.65,28,33.29169
-44.13,20,33.509529
-42.0,29,33.860917
-41.06,26,34.153784
-38.56,23,34.433049
-38.11,40,34.917542
-46.97,17,35.166975
-41.29,32,35.594329
-42.0,36,36.044619
-41.37,25,36.363439
-41.2,37,36.79015
-47.26,14,37.704957
-43.62,29,38.070153
33.0,34,38.470541
-45.0,20,38.696027
33.0,34,39.089971
-41.21,31,39.465609
-43.61,29,39.807943
-41.12,29,40.15164
-41.62,35,40.555006
-42.0,29,40.886402
-46.09,20,41.109291
-35.5,30,41.461834
-35.34,30,41.927447
-38.91,24,42.203428
-44.28,28,42.706915
34.979605,32,43.178339
-41.04,19,43.410433
-41.87,29,44.575337
-38.34,31,44.938258
-44.97,34,45.364465
-46.59,34,45.79169
-35.59,35,46.321771
-32.1,37,46.943035
-36.0,47,47.696232
-35.28,30,48.182353
-42.0,29,48.664959
-44.6,27,49.084378
-41.38,39,49.540345
-38.54,27,49.863983
-42.0,25,50.153134
-39.0,30,50.506543
-41.02,22,50.774792
-37.79,28,51.100175
-41.71,30,51.431883
-37.68,23,51.742202
-38.11,25,52.063868
-38.91,32,52.422984
-47.32,29,52.851261
-41.27,27,53.369995
-41.91,22,53.699713
-43.5,32,54.156948
-36.0,27,54.519828
-41.18,27,54.899539
-40.94,23,55.233493
-38.79,29,55.595687
-41.64,22,55.868303
-41.5,19,56.123484
-40.93,31,56.51377
-45.0,19,56.798663
-39.0,20,57.023224
-38.69,21,57.276088
-38.64,24,57.56906
-41.38,119,58.95566
-41.78,50,59.604892
-41.29,36,60.083055
-36.0,42,60.554421
-38.07,27,60.874687
-41.66,28,61.194897
-38.88,51,61.788255
-38.07,28,62.12254
-38.6,47,62.648569
-38.56,28,62.952089
-41.71,24,63.26583
-38.48,40,63.751649
-44.24,20,64.066246
-38.44,23,64.371622
-38.23,24,64.722301
-35.76,31,65.430037
32.614173,37,65.849715
-42.0,30,66.189803
-35.76,28,66.534259
-44.18,32,66.907491
32.465875,36,67.321803
-35.36,32,67.683517
-38.69,24,67.95212
-38.62,36,68.471049
-41.91,22,68.718719
-42.0,26,69.008978
-47.18,29,69.361432
-41.57,31,70.656691
-36.0,51,71.273262
-37.46,24,71.565593
-46.36,21,71.825951
-38.84,23,72.117712
-44.4,20,72.354407
-36.0,22,72.574715
-38.62,28,72.910627
-42.0,22,73.203236
-44.14,37,73.628592
-36.0,27,73.927046
-45.0,21,74.173042
-38.71,35,74.625082
-38.01,38,75.270809
-40.11,34,75.719166
-47.12,25,76.154184
-45.8,19,76.700415
-45.0,28,77.119252
-43.85,22,77.469093
-41.32,27,77.85427
-38.03,27,78.270715
-41.5,22,78.688256
-47.65,26,79.150414
-35.88,33,79.870961
-44.71,25,80.363264
-36.0,27,80.835424
-41.59,27,81.244152
-41.24,42,81.965137
-44.01,18,82.173306
-38.48,35,82.616863
-38.91,21,82.866952
-40.61,33,83.261865
-37.06,31,83.738037
-42.0,22,84.050942
-41.0,31,84.579884
-47.06,21,84.902537
-41.2,24,85.332238
-41.36,22,85.663642
-44.37,23,86.063612
-47.64,25,86.371653
-41.74,27,86.788492
-43.48,31,87.230635
-35.88,35,87.720746
-41.78,22,88.042491
-38.5,28,88.406188
-41.43,32,88.924366
-35.29,32,89.367637
-39.0,36,89.959561
-36.0,20,90.307424
-38.81,23,90.637496
-41.09,24,90.998847
-32.27,32,91.481503
-40.64,23,91.880751
-36.0,26,92.281638
-41.22,21,92.596984
-35.17,31,93.049845
-39.0,29,93.426727
-38.16,26,93.790614
-41.44,24,94.113075
-38.23,40,94.639901
-36.0,24,94.954878
-39.0,29,95.4543
-42.0,26,95.84095
-41.85,24,96.161154
-36.0,31,96.555029
35.648148,25,97.071122
-47.52,23,97.369601
-40.48,25,97.687802
-39.0,24,98.018159
-44.32,23,98.888697
34.053681,47,99.502318
-36.0,28,99.868045
-44.66,20,100.144628
-44.32,23,100.440138
-41.16,31,101.099729
-43.56,27,101.464026
-37.53,21,101.863838
-44.67,25,102.212435
-38.29,23,102.529911
-38.88,32,102.956005
-38.96,31,103.405251
-38.5,25,103.737494
-40.57,22,104.02286
-38.2,30,104.396845
-40.23,29,104.754551
-38.57,29,105.11078
-38.46,31,105.529664
-41.87,25,105.900611
-42.0,27,106.256229
-38.42,19,106.508982
-38.47,25,106.817385
-41.34,23,107.085428
