#{"t_start": 1785935608.616832, "env_id": "poke-env-v0"}
r,l,t
-41.75,21,2.264962
-46.75,24,2.609787
-44.29,24,2.9367
-41.5,49,3.612305
-44.89,26,3.963777
-37.75,41,4.532438
-35.44,30,4.937972
-44.88,30,5.347828
-44.02,19,5.597163
-44.75,24,5.938099
-44.54,22,6.241639
-41.3,27,6.679339
-37.83,35,7.204779
-38.71,25,7.57783
-42.0,20,7.852914
-39.0,53,8.576769
-41.94,68,9.515571
-42.0,22,9.821259
-43.74,37,10.313175
-40.63,30,10.72177
-43.22,25,11.07209
-35.85,29,11.463501
-41.38,43,12.068014
-41.9,42,12.656703
-41.45,34,13.134742
-44.2,24,13.462485
-44.47,36,13.964355
-37.78,30,14.38958
-38.76,34,14.865392
-41.44,32,15.294815
-38.81,31,15.764675
-40.62,36,16.294012
-43.65,32,16.758381
-38.88,26,17.149618
-43.94,34,17.627758
-40.7,28,18.011216
-43.3,22,18.323072
-33.0,31,18.727644
-47.22,22,19.025334
-47.33,23,19.349149
-38.43,32,19.780391
-44.03,44,20.394861
32.616541,48,21.122561
-44.25,17,21.369487
-44.22,24,21.715073
-44.32,28,22.136123
-45.0,22,22.45631
-42.0,30,22.932463
-41.28,32,23.358076
-40.5,31,23.812194
-44.88,31,24.228564
-44.9,16,24.450629
-43.87,30,24.853135
-38.19,29,25.244142
-43.1,25,25.585313
-43.65,22,25.908567
-47.7,28,26.476093
-41.19,31,26.931042
-39.0,25,27.291866
-41.23,19,27.663298
-41.81,31,28.112869
-47.17,26,28.543923
-42.0,23,28.912571
-41.82,24,29.27152
-44.85,38,29.799909
-38.04,27,30.194017
-45.0,37,30.749046
-44.31,28,31.156931
-43.87,21,31.490986
-41.43,29,31.928641
-41.7,34,32.418211
-43.52,32,32.937595
-44.21,24,33.258483
-38.86,29,33.669699
-38.65,28,34.045449
-32.86,27,34.465525
-41.28,33,34.926208
-35.76,54,35.664234
-35.87,47,36.304744
-46.47,28,36.713317
-47.29,23,37.126449
-38.5,28,37.491329
-45.51,25,37.839594
-41.39,24,38.189402
-44.27,24,38.512318
-38.63,29,38.923401
-44.71,21,39.220701
-41.55,27,39.597003
-35.45,37,40.091803
-40.95,23,40.469455
-40.19,26,40.84504
-44.19,26,41.20946
-41.58,26,41.565459
-38.27,36,42.082298
-41.3,39,42.631162
-41.31,31,43.065588
-45.0,24,43.394093
-37.71,27,43.853967
-34.93,54,44.583974
-41.71,24,44.920387
-38.87,22,45.258408
-43.65,31,45.680368
-41.36,24,46.078787
-41.53,28,46.591509
-36.0,37,47.324813
-42.0,26,47.725074
-47.26,21,48.122306
-38.5,39,48.708898
-35.66,28,49.123868
-41.52,23,49.587698
-44.82,25,50.032856
-39.0,28,50.476022
-38.47,22,50.957892
-38.32,39,51.548401
-41.32,23,51.920758
-35.6,30,52.464898
-45.0,23,52.806536
-41.41,29,53.22485
-41.58,22,53.613648
-35.7,115,55.542229
-42.0,30,56.032855
-44.62,29,56.472482
-41.36,22,56.761258
-41.62,23,57.109133
-41.94,63,57.983676
-41.63,26,58.350627
-44.89,28,58.736598
-40.46,26,59.238381
-41.27,30,59.664538
-35.91,38,60.237611
-43.47,24,60.603942
-42.0,38,61.143063
-39.0,33,61.629902
-38.9,38,62.234301
-38.76,31,62.707266
32.027132,30,63.121553
-44.8,25,63.465213
-38.96,36,63.976807
-44.18,18,64.242923
-39.0,26,64.61156
-41.29,26,64.983727
-41.01,28,65.365648
-38.67,33,65.873292
-41.78,32,66.375209
-40.49,34,66.857034
-41.67,23,67.186863
-38.39,32,67.632683
-42.0,29,68.041375
-46.46,20,68.320863
-39.0,19,68.598877
-35.86,32,69.089575
-37.65,32,69.559034
-42.0,34,70.043257
-33.0,27,70.445814
-41.08,27,70.829545
-35.49,34,71.358919
-46.25,28,71.776437
-38.08,29,72.199781
-44.22,25,72.55565
-43.48,23,72.882025
-38.25,25,73.230545
-41.26,25,73.560182
-43.43,26,73.944218
-40.37,23,74.256337
-44.56,36,74.804593
-40.99,36,75.441589
-42.83,40,76.061158
-45.0,26,76.476152
-38.5,29,76.975857
-34.2,45,77.64204
-45.0,25,78.001899
-42.0,32,78.499739
-37.15,29,78.916058
-46.0,24,79.268849
-44.15,25,79.629107
-38.44,36,80.209769
-41.32,28,80.636822
-48.0,27,81.028098
-44.52,18,81.297089
-38.56,36,81.811428
-37.9,55,82.606019
-43.53,28,82.997571
-35.26,38,83.604853
-41.11,22,83.952269
-41.96,26,84.356992
-38.7,39,84.943
-44.26,27,85.344109
-42.0,51,86.544255
-42.0,25,86.922155
-41.22,29,87.459349
-44.19,20,87.76721
-39.0,34,88.252947
-38.73,38,88.802356
-35.19,30,89.218208
-41.73,30,89.613886
-42.0,20,89.872586
-41.08,24,90.21464
-40.17,23,90.562347
-38.58,31,91.033134
-40.11,30,91.502925
-44.45,25,91.920984
-45.0,16,92.148699
-43.73,29,92.602199
-41.93,54,93.46077
-35.81,29,93.875973
-39.0,25,94.252191
-41.11,31,94.761718
-40.91,22,95.077856
-39.0,53,95.77607
-39.0,19,96.056618
-40.76,27,96.438292
-43.9,30,96.888194
-42.0,25,97.26877
-41.69,27,97.675551
-38.37,24,98.044319
-44.61,28,98.441489
-42.77,30,98.878911
