#{"t_start": 1785935608.6299467, "env_id": "poke-env-v0"}
r,l,t
-44.3,24,2.303659
-43.82,20,2.572598
-44.23,21,2.867152
-44.2,28,3.27331
-39.0,36,3.752193
-44.91,18,3.993792
-38.6,32,4.431611
-38.66,31,4.847537
-43.87,23,5.164197
-41.6,23,5.468328
-44.15,22,5.799062
-44.03,22,6.087183
-38.0,36,6.639116
-41.74,30,7.08275
-38.91,28,7.521307
-44.84,32,7.975626
-35.94,30,8.361784
-44.27,31,8.799546
-41.32,29,9.21349
-38.57,33,9.649066
-44.69,30,10.049813
-42.0,33,10.502067
-41.56,30,10.904371
-35.79,46,11.538636
-44.18,25,11.878728
-39.0,22,12.219683
-41.5,32,12.666432
-41.49,27,13.022916
-46.47,22,13.33673
-47.02,16,13.588977
-42.0,19,13.82214
-35.2,50,14.526626
-45.0,20,14.802206
-38.82,25,15.158295
-41.79,25,15.523509
-38.75,28,15.945307
-39.75,28,16.350323
-42.0,23,16.678763
-41.93,32,17.15645
-39.0,20,17.434304
-41.22,34,17.888244
-38.43,25,18.255547
-42.0,29,18.628908
-44.05,29,19.039078
-42.33,33,19.490243
-43.79,25,19.824157
-38.85,28,20.205469
-44.17,27,20.618781
-38.84,23,20.957422
-35.75,32,21.422054
-45.0,21,21.737881
-38.67,25,22.098282
-38.35,29,22.55353
-46.07,23,22.89711
38.143354,29,23.288767
-32.4,44,23.927274
-43.9,33,24.370655
-38.46,32,24.793619
-44.91,35,25.271988
-43.73,39,25.827142
-41.21,28,26.385141
-35.81,23,26.724519
-41.82,26,27.117162
-44.69,36,27.729389
-43.75,32,28.192949
-42.0,23,28.593491
-41.89,39,29.187112
-40.26,39,29.729798
-47.51,26,30.10747
-38.84,32,30.580286
32.166154,41,31.188874
-41.3,42,31.833406
-35.53,31,32.289191
-39.0,39,32.900018
-39.0,43,33.509737
-38.33,27,33.869875
-38.4,31,34.296093
-46.72,23,34.663213
-44.37,26,35.018121
-43.59,29,35.428247
-38.14,28,35.800457
-39.0,41,36.373837
-44.1,18,36.628386
-34.53,40,37.273634
-44.13,19,37.525549
-45.0,25,37.868972
-45.0,35,38.365611
-44.91,23,38.674744
-44.71,33,39.147779
-38.07,29,39.547184
-38.73,27,39.916025
-39.0,25,40.266156
-41.37,33,40.779601
-41.75,38,41.334256
-44.09,28,41.710377
-43.56,22,42.016731
-41.25,21,42.31022
32.086207,30,42.748232
-42.0,31,43.17644
-40.59,35,43.659784
-38.04,25,44.091576
-36.0,36,44.572141
-41.5,39,45.127262
-41.71,31,45.565394
-41.07,33,46.121932
-38.55,34,46.77908
-47.33,17,47.086023
-42.0,23,47.480942
-44.61,25,47.934856
-38.25,28,48.379789
-44.51,26,48.75084
-42.0,32,49.271293
-44.5,20,49.676571
-41.14,36,50.27181
-35.2,31,50.893928
-41.28,25,51.255888
-42.0,31,51.758561
-41.79,32,52.326039
-45.0,21,52.660432
-41.22,25,53.034464
-38.25,28,53.458084
-44.54,26,53.892144
-44.29,23,54.223931
-44.03,22,54.598337
-46.65,34,55.249977
-41.69,23,55.630898
-37.8,23,55.993105
-33.0,40,56.590309
-43.59,31,57.030023
-44.16,27,57.421263
-39.0,34,57.884052
-44.81,27,58.267214
-38.61,64,59.299309
-44.65,23,59.616302
-44.51,27,60.000158
-34.7,27,60.44155
-42.0,26,60.808265
-32.9,43,61.450102
-41.87,30,61.918141
-42.0,31,62.382862
-35.73,27,62.784085
-44.35,29,63.192162
-44.38,27,63.562372
-36.0,37,64.094674
-38.72,34,64.577475
-41.22,33,65.053252
-43.82,34,65.539859
-44.4,22,65.887704
-38.81,39,66.485728
-43.6,32,66.956982
-43.54,27,67.315151
-44.58,23,67.646549
-44.0,27,68.003597
-38.61,26,68.377827
-44.86,17,68.630012
-33.0,39,69.221817
-39.89,35,69.742482
-44.19,30,70.183702
-44.08,25,70.539759
-41.78,28,70.935463
-38.56,27,71.385291
-38.4,29,71.796196
-44.67,35,72.298231
-41.57,26,72.667332
-38.3,35,73.143494
32.397638,86,74.370347
-44.21,24,74.70848
-39.0,36,75.369074
-47.3,23,75.742691
-41.16,27,76.123819
-41.29,23,76.532871
-38.78,32,77.067069
-44.02,28,77.469241
-41.64,24,77.802397
-38.28,25,78.185397
-44.11,27,78.602504
-38.24,35,79.098599
-38.18,41,79.714712
-38.16,25,80.096859
-47.78,34,80.650699
-43.82,21,80.938511
-38.5,31,81.408699
-41.72,39,81.954127
-44.5,27,82.357106
-43.83,24,82.69845
33.0,45,83.379819
-44.14,40,83.997093
-41.81,27,84.419696
-48.0,19,84.701513
-40.7,26,85.097371
-38.56,23,85.436749
-36.0,30,85.869028
-39.0,28,86.730917
-32.91,29,87.264989
-44.28,23,87.628005
-44.16,26,88.001508
-44.63,22,88.327978
-45.0,27,88.712877
-39.0,29,89.118427
-35.94,26,89.468667
-33.0,33,89.904792
-41.78,21,90.200181
-37.9,50,90.963469
-44.62,19,91.24192
-44.8,31,91.770239
-41.3,32,92.256546
-44.23,23,92.61673
-41.17,38,93.203929
-47.26,26,93.602254
-41.08,25,93.966205
-35.48,34,94.524804
-38.02,33,94.990084
-42.0,22,95.281907
-35.24,39,95.829051
-41.22,25,96.191114
-42.0,35,96.692075
-38.21,40,97.303443
-41.91,24,97.666799
-40.79,20,97.966482
-44.4,27,98.352811
-42.0,33,98.818463
-46.59,24,99.174493
-41.11,21,99.517459
-45.0,25,99.908422
-41.86,27,100.305638
-43.89,28,100.727572
-41.34,27,101.124348
-47.14,17,101.429311
-41.66,32,101.899086
-35.51,24,102.244215
-41.5,31,102.698009
-44.52,59,103.518406
-43.81,27,103.9388
-46.77,19,104.204263
-39.0,26,104.59584
-44.02,28,104.989184
-37.53,28,105.385633
-46.69,22,105.697142
-46.75,26,106.073676
-40.25,25,106.66144
-41.5,24,107.097673
-41.68,22,107.492593
-41.6,29,107.981953
-43.34,24,108.363102
-36.0,28,108.774561
32.949807,45,109.463664
-41.54,26,109.850553
-38.14,30,110.327597
-41.5,32,110.819577
-44.54,70,111.85258
-44.84,22,112.184505
-44.81,23,112.513851
-44.24,21,112.821267
-40.76,21,113.112705
-39.0,36,113.628229
-43.87,25,114.014908
-32.26,33,114.832586
-38.62,30,115.307748
-35.43,68,116.354655
-39.0,25,116.736116
-41.88,35,117.272889
-42.0,31,117.753535
-47.08,20,118.086338
-40.85,25,118.448084
-46.34,21,118.766862
-41.91,22,119.109443
-40.16,30,119.590903
-44.22,33,120.159978
-43.17,19,120.463266
-41.53,21,120.801184
-44.28,23,121.155745
-41.33,29,121.575831
-38.37,29,122.10632
-40.58,32,122.650521
-42.0,26,123.11958
-47.04,17,123.391092
-43.65,27,123.842323
-43.65,30,124.283407
-44.38,52,125.021402
-43.69,24,125.432324
-41.31,40,126.099461
-42.0,26,126.490827
-42.0,23,126.855726
-38.81,28,127.264099
-35.81,45,127.937184
-35.04,33,128.464262
-43.49,30,128.928928
-44.24,20,129.218466
-38.63,33,129.7281
-41.4,20,130.076854
-38.51,19,130.441831
-41.51,30,130.940568
-45.0,31,131.426608
-42.0,26,131.820488
-42.0,31,132.314415
-39.0,23,132.745869
-43.95,34,133.282916
-44.14,21,133.625341
-43.88,24,134.00614
-38.53,31,134.497027
-35.14,27,134.975512
-44.81,24,135.368808
-41.19,31,135.879868
-37.38,35,136.856566
-35.69,40,137.685737
-41.81,27,138.160111
-45.0,36,138.940226
-44.74,20,139.307031
-41.3,28,139.802045
-38.56,35,140.352629
-44.06,30,140.876976
