#{"t_start": 1785935608.5491683, "env_id": "poke-env-v0"}
r,l,t
-38.43,39,2.589159
-38.36,25,2.927529
-44.78,32,3.399832
-33.0,51,4.069709
-44.29,20,4.357586
-44.56,21,4.641281
-44.46,23,4.952325
-41.89,31,5.363257
-42.0,27,5.750561
-36.0,31,6.161566
-38.59,25,6.530797
-41.05,34,7.060435
-41.41,30,7.521557
-41.09,34,8.009416
-41.0,24,8.317439
-41.07,26,8.684143
-41.3,21,8.978605
-42.0,31,9.413327
-38.77,35,9.886436
-44.02,29,10.268206
-44.07,22,10.557611
-43.47,44,11.188336
-47.17,34,11.642339
-38.11,35,12.137088
-41.14,30,12.5497
-39.0,24,12.887995
-47.36,17,13.125399
-47.12,21,13.41336
-43.93,23,13.761441
-39.0,37,14.268155
-44.37,18,14.51497
-38.12,22,14.813262
-44.42,23,15.14114
-41.27,23,15.466859
-37.9,30,15.91522
-44.19,19,16.18842
-43.52,20,16.49148
-41.43,28,16.890616
-35.44,30,17.334421
-42.0,27,17.716479
-36.0,41,18.256238
-40.73,56,19.013934
-38.46,37,19.541485
-38.48,28,19.928388
-46.57,15,20.122995
-44.43,18,20.375154
-44.44,23,20.734141
-47.8,16,20.943372
-35.46,38,21.526827
-45.0,52,22.299471
-41.74,27,22.713817
-41.82,27,23.108198
-39.0,26,23.457289
-42.0,26,23.818963
-43.51,30,24.234406
-36.0,22,24.548245
-41.29,34,25.009752
-43.56,22,25.291858
-37.64,30,25.710115
-41.78,28,26.291266
-37.87,43,26.900869
32.028436,31,27.358169
-41.27,19,27.735408
-43.94,20,28.02143
-38.89,39,28.645546
-39.0,27,29.067523
-44.81,24,29.422796
-35.76,40,29.999674
-41.61,25,30.356691
-41.32,29,30.780136
-38.81,29,31.198706
-38.24,30,31.674834
-42.0,25,32.060498
-41.46,19,32.317391
-43.48,22,32.643585
-42.0,50,33.406368
32.733871,63,34.256049
-38.16,24,34.638516
-44.56,35,35.142161
-41.48,20,35.397056
-44.71,24,35.724302
-40.73,24,36.061522
-41.3,23,36.368496
-44.01,21,36.669927
-42.0,27,37.147444
-44.47,46,37.77975
-41.5,21,38.076635
-40.72,51,38.775784
-38.91,30,39.192475
-42.0,28,39.581829
-41.71,21,39.876866
-41.03,38,40.417153
-35.66,44,41.089267
-38.77,18,41.339056
-41.62,30,41.743659
-38.38,25,42.098835
-41.08,25,42.460107
-44.59,25,42.809173
-44.02,24,43.155084
-38.71,28,43.548148
-40.09,35,44.090076
-40.5,33,44.550269
-38.62,32,44.989559
34.983271,56,45.799213
-38.31,22,46.171228
-44.09,30,46.721524
-44.79,26,47.261581
-39.0,30,47.722489
-39.0,24,48.163205
-44.5,24,48.544526
-37.91,25,48.90939
-44.95,28,49.394474
-44.78,25,49.866506
-44.03,26,50.286251
-39.0,44,51.108497
-41.76,31,51.566208
-38.92,32,52.127191
-36.0,35,52.706097
-40.75,19,52.995163
-43.74,32,53.469659
-41.42,26,53.90378
-46.96,22,54.216219
-41.76,28,54.714264
-44.42,24,55.178326
-38.61,32,55.708827
-44.48,21,56.030319
-38.9,27,56.434159
-35.87,30,56.882043
-42.0,25,57.247211
-43.66,27,57.626448
-40.99,32,58.074128
-41.88,31,58.501124
-44.34,32,59.099639
-43.55,25,59.43533
-37.39,25,59.791375
-32.19,28,60.197852
-44.73,26,60.606295
-40.56,30,61.01928
-45.0,30,61.487239
-42.0,20,61.79255
-36.0,49,62.550219
-43.76,38,63.088389
-45.0,30,63.504369
-40.87,36,64.006594
-41.08,33,64.495469
